CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;ANO_INGRESO;FILOSOFIA_ICFES;APT_VERB_ICFES;FISICA_ICFES;MUNICIPIO;GENERO;APT_MAT_ICFES;LOCALIDAD;DEPARTAMENTO;SOCIALES_ICFES;ESTRATO;CALENDARIO;TIPO_COLEGIO;DISTANCIA;INSCRIPCION;CORTE_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
73.0;65.0;11;61.0;55.0;440.0;75.0;2013;51.0;75.0;60.0;20;0;73.0;11;5;0.0;2;1;2;4;10;1;2.0;34.4
73.0;68.0;14;61.0;63.0;447.0;62.0;2013;63.0;62.0;62.0;20;0;73.0;4;5;0.0;2;1;1;2;10;1;1.0;12.933333333333334
81.0;77.0;15;56.0;60.0;432.0;61.0;2013;53.0;61.0;59.0;20;1;81.0;19;5;0.0;3;1;2;6;10;1;2.0;37.4
78.55;69.93;19;66.5;71.9;433.17;54.28;2013;41.63;54.28;64.55;20;1;78.55;19;5;0.0;1;1;2;6;10;1;1.0;14.2
90.0;57.0;20;62.0;61.0;426.0;50.0;2013;45.0;50.0;55.0;227;0;90.0;20;15;0.0;1;1;2;6;10;1;2.0;30.666666666666668
77.0;61.0;14;57.0;59.0;437.0;59.0;2013;63.0;59.0;62.0;20;0;77.0;8;5;0.0;3;1;1;3;10;1;1.0;24.266666666666666
73.0;55.0;18;64.0;64.0;432.0;59.0;2013;47.0;59.0;62.0;20;1;73.0;8;5;0.0;3;1;2;3;10;1;2.0;35.4
81.0;57.0;20;56.0;62.0;421.0;55.0;2013;47.0;55.0;59.0;129;0;81.0;20;18;0.0;1;1;1;6;10;1;2.0;33.46666666666667
73.0;83.0;20;54.0;58.0;432.0;64.0;2013;58.0;64.0;57.0;65;0;73.0;9;15;0.0;3;1;2;3;10;1;2.0;35.733333333333334
70.0;61.0;8;64.0;59.0;432.0;61.0;2013;50.0;61.0;60.0;20;0;70.0;8;5;0.0;2;1;2;3;10;1;2.0;35.2
70.0;63.0;10;58.0;58.0;434.0;64.0;2013;55.0;64.0;54.0;20;1;70.0;10;5;0.0;3;1;1;3;10;1;2.0;38.333333333333336
67.0;61.0;19;61.0;61.0;433.0;62.0;2013;54.0;62.0;60.0;20;1;67.0;19;5;0.0;1;1;2;6;10;1;2.0;33.733333333333334
72.0;54.0;5;53.0;57.0;425.0;68.0;2013;60.0;68.0;62.0;20;0;72.0;5;5;0.0;2;1;1;2;10;1;3.0;43.13333333333333
74.0;51.0;4;64.0;61.0;414.0;59.0;2013;34.0;59.0;60.0;20;0;74.0;7;5;0.0;2;1;1;3;10;1;2.0;35.333333333333336
74.0;53.0;20;67.0;61.0;425.0;53.0;2013;45.0;53.0;57.0;181;0;74.0;19;15;0.0;1;1;2;6;10;1;2.0;33.666666666666664
85.0;65.0;20;48.0;51.0;398.0;55.0;2013;45.0;55.0;62.0;65;0;85.0;20;15;0.0;3;1;2;6;10;1;2.0;35.2
70.0;47.0;6;64.0;61.0;419.0;57.0;2013;42.0;57.0;62.0;20;0;70.0;19;5;0.0;2;1;2;6;10;1;2.0;34.666666666666664
70.0;72.0;10;57.0;59.0;421.0;57.0;2013;53.0;57.0;62.0;20;0;70.0;10;5;0.0;2;1;1;3;10;1;2.0;37.333333333333336
60.0;63.0;10;63.0;49.0;434.0;78.0;2013;59.0;78.0;59.0;20;0;60.0;10;5;0.0;3;1;2;3;10;1;2.0;38.8
80.0;63.0;3;63.0;58.0;429.0;59.0;2013;56.0;59.0;48.0;20;1;80.0;3;5;0.0;2;1;2;2;10;1;2.0;38.666666666666664
73.0;65.0;9;52.0;59.0;419.0;62.0;2013;59.0;62.0;62.0;0;1;73.0;9;0;0.0;2;0;0;3;10;1;2.0;35.6
67.0;83.0;9;60.0;58.0;426.0;57.0;2013;55.0;57.0;61.0;20;0;67.0;16;5;0.0;3;1;2;5;10;1;2.0;36.266666666666666
70.0;55.0;20;63.0;75.0;433.0;57.0;2013;53.0;57.0;57.0;222;0;70.0;18;21;0.0;3;1;1;6;10;1;1.0;20.4
81.0;56.0;6;58.0;65.0;403.0;64.0;2013;30.0;64.0;57.0;20;1;81.0;12;5;0.0;4;1;1;4;10;1;2.0;32.266666666666666
77.0;65.0;8;54.0;60.0;410.0;61.0;2013;45.0;61.0;57.0;20;0;77.0;7;5;0.0;2;1;1;3;10;1;2.0;36.46666666666667
64.0;55.0;9;56.0;60.0;422.0;57.0;2013;60.0;57.0;66.0;0;0;64.0;9;0;0.0;2;0;0;3;10;1;2.0;35.13333333333333
76.0;49.0;8;68.0;52.0;421.0;49.0;2013;53.0;49.0;55.0;20;0;76.0;8;5;0.0;2;1;2;3;10;1;1.0;28.133333333333333
63.0;55.0;7;63.0;53.0;434.0;62.0;2013;69.0;62.0;60.0;20;0;63.0;7;5;0.0;2;1;2;3;10;1;2.0;32.46666666666667
74.0;63.0;14;58.0;64.0;421.0;55.0;2013;53.0;55.0;52.0;20;0;74.0;14;5;0.0;3;1;1;5;10;1;2.0;33.266666666666666
73.0;80.0;5;63.0;60.0;419.0;55.0;2013;50.0;55.0;55.0;20;0;73.0;5;5;0.0;2;1;1;2;10;1;2.0;38.2
67.0;57.0;6;57.0;73.0;424.0;55.0;2013;56.0;55.0;60.0;20;1;67.0;6;5;0.0;2;1;1;3;10;1;2.0;31.533333333333335
64.0;61.0;16;54.0;64.0;420.0;70.0;2013;56.0;70.0;60.0;20;1;64.0;16;5;0.0;3;1;1;5;10;1;2.0;32.6
76.0;42.0;20;63.0;56.0;411.0;60.0;2013;42.0;60.0;52.0;43;0;76.0;20;7;0.0;2;1;1;6;10;1;2.0;35.86666666666667
70.0;53.0;8;69.0;59.0;420.0;52.0;2013;57.0;52.0;65.0;20;1;70.0;8;5;0.0;2;1;1;3;10;1;2.0;37.86666666666667
64.0;50.0;14;63.0;59.0;419.0;69.0;2013;49.0;69.0;55.0;20;0;64.0;7;5;0.0;2;1;2;3;10;1;1.0;13.333333333333334
72.0;75.0;11;57.0;54.0;405.0;58.0;2013;47.0;58.0;57.0;20;0;72.0;11;5;0.0;2;1;1;4;10;1;1.0;23.666666666666668
72.0;60.0;10;59.0;57.0;422.0;60.0;2013;66.0;60.0;53.0;20;0;72.0;10;5;0.0;2;1;1;3;10;1;3.0;44.266666666666666
70.0;50.0;14;55.0;61.0;406.0;53.0;2013;51.0;53.0;60.0;20;1;70.0;14;5;0.0;3;1;1;5;10;1;2.0;35.666666666666664
68.0;47.0;10;59.0;44.0;403.0;63.0;2013;49.0;63.0;60.0;20;0;68.0;10;5;0.0;3;1;2;3;10;1;1.0;29.666666666666668
64.0;77.0;20;58.0;55.0;414.0;57.0;2013;55.0;57.0;57.0;122;1;64.0;20;18;0.0;2;1;1;6;10;1;2.0;34.46666666666667
74.0;59.0;7;56.0;55.0;408.0;59.0;2013;53.0;59.0;52.0;20;0;74.0;7;5;0.0;2;1;1;3;10;1;2.0;34.2
70.0;61.0;20;51.0;61.0;409.0;57.0;2013;57.0;57.0;55.0;56;0;70.0;20;7;0.0;2;1;1;6;10;1;2.0;30.933333333333334
61.0;57.0;19;63.0;53.0;414.0;59.0;2013;50.0;59.0;57.0;20;0;61.0;19;5;0.0;1;1;1;6;10;1;2.0;36.266666666666666
68.0;60.0;9;65.0;60.0;413.0;51.0;2013;50.0;51.0;57.0;20;0;68.0;9;5;0.0;2;1;1;3;10;1;2.0;33.6
56.0;53.0;20;55.0;55.0;421.0;62.0;2013;69.0;62.0;63.0;49;1;56.0;11;28;0.0;3;1;1;4;10;1;1.0;26.466666666666665
70.0;61.0;1;61.0;55.0;409.0;57.0;2013;48.0;57.0;50.0;20;0;70.0;1;5;0.0;3;1;2;1;10;1;2.0;33.8
61.0;55.0;20;52.0;53.0;415.0;61.0;2013;61.0;61.0;52.0;208;0;61.0;20;7;0.0;3;1;1;6;10;1;1.0;10.866666666666667
63.0;43.0;10;55.0;56.0;403.0;58.0;2013;49.0;58.0;60.0;20;0;63.0;10;5;0.0;3;1;2;3;10;1;2.0;34.2
77.0;55.0;5;60.0;56.0;400.0;59.0;2013;40.0;59.0;45.0;20;0;77.0;5;5;0.0;2;1;1;2;10;1;2.0;31.333333333333332
70.0;75.0;10;60.0;54.0;409.0;59.0;2013;53.0;59.0;50.0;20;0;70.0;10;5;0.0;3;1;1;3;10;1;1.0;28.533333333333335
70.0;57.0;9;59.0;61.0;412.0;57.0;2013;62.0;57.0;57.0;20;1;70.0;9;5;0.0;2;1;2;3;10;1;2.0;35.2
73.0;56.0;4;56.0;53.0;394.0;52.0;2013;45.0;52.0;57.0;20;0;73.0;4;5;0.0;2;1;1;2;10;1;2.0;32.86666666666667
74.0;70.0;10;54.0;56.0;394.0;48.0;2013;47.0;48.0;57.0;20;0;74.0;10;5;0.0;3;1;2;3;10;1;2.0;37.333333333333336
67.0;53.0;5;48.0;61.0;401.0;61.0;2013;50.0;61.0;53.0;20;1;67.0;5;5;0.0;2;1;1;2;10;1;2.0;36.0
67.0;61.0;20;62.0;61.0;402.0;57.0;2013;45.0;57.0;60.0;181;0;67.0;20;15;0.0;2;1;2;6;10;1;2.0;32.8
63.0;70.0;6;58.0;57.0;405.0;61.0;2013;49.0;61.0;57.0;0;0;63.0;6;0;0.0;2;0;0;3;10;1;1.0;21.066666666666666
67.0;45.0;20;57.0;59.0;407.0;53.0;2013;56.0;53.0;57.0;131;1;67.0;20;7;0.0;2;1;2;6;10;1;2.0;34.13333333333333
72.0;59.0;6;60.0;60.0;405.0;56.0;2013;50.0;56.0;52.0;20;1;72.0;6;5;0.0;3;1;1;3;10;1;2.0;37.266666666666666
70.0;43.0;19;52.0;50.0;395.0;61.0;2013;47.0;61.0;53.0;20;0;70.0;19;5;0.0;1;1;1;6;10;1;1.0;27.666666666666668
61.0;57.0;21;62.0;62.0;410.0;53.0;2013;53.0;53.0;61.0;0;1;61.0;7;0;0.0;2;0;0;3;10;1;2.0;38.0
62.0;50.0;8;55.0;56.0;403.0;63.0;2013;53.0;63.0;60.0;0;0;62.0;7;0;0.0;2;0;0;3;10;1;1.0;28.333333333333332
73.0;51.0;20;57.0;57.0;406.0;53.0;2013;59.0;53.0;53.0;227;0;73.0;20;15;0.0;2;1;1;6;10;1;1.0;29.0
64.0;65.0;18;61.0;66.0;408.0;55.0;2013;49.0;55.0;57.0;0;1;64.0;18;0;0.0;3;0;0;6;10;1;1.0;28.4
62.0;61.0;6;62.0;62.0;420.0;54.0;2013;61.0;54.0;52.0;20;0;62.0;8;5;0.0;2;1;2;3;10;1;2.0;31.133333333333333
64.0;75.0;8;65.0;55.0;406.0;64.0;2013;45.0;64.0;54.0;20;0;64.0;8;5;0.0;2;1;1;3;10;1;2.0;31.533333333333335
70.0;57.0;20;59.0;57.0;406.0;59.0;2013;50.0;59.0;48.0;228;0;70.0;20;28;0.0;3;1;1;6;10;1;2.0;32.4
70.0;52.0;6;60.0;58.0;402.0;55.0;2013;47.0;55.0;52.0;20;0;70.0;6;5;0.0;3;1;1;3;10;1;2.0;37.6
52.0;53.0;20;63.0;58.0;416.0;58.0;2013;55.0;58.0;59.0;68;1;52.0;19;15;0.0;3;1;1;6;10;1;2.0;33.53333333333333
73.0;72.0;8;52.0;61.0;394.0;62.0;2013;42.0;62.0;48.0;20;0;73.0;16;5;0.0;3;1;1;5;10;1;1.0;19.2
80.0;56.0;10;58.0;56.0;387.0;51.0;2013;37.0;51.0;50.0;20;0;80.0;10;5;0.0;2;1;1;3;10;1;2.0;39.86666666666667
64.0;72.0;13;57.0;59.0;402.0;53.0;2013;53.0;53.0;60.0;20;0;64.0;13;5;0.0;4;1;1;5;10;1;2.0;36.266666666666666
60.0;43.0;20;48.0;55.0;397.0;68.0;2013;53.0;68.0;59.0;232;1;60.0;20;7;0.0;2;1;1;6;10;1;1.0;25.0
59.0;58.0;10;59.0;50.0;403.0;57.0;2013;54.0;57.0;60.0;20;0;59.0;10;5;0.0;3;1;1;3;10;1;2.0;32.266666666666666
58.0;57.0;11;58.0;58.0;400.0;64.0;2013;45.0;64.0;59.0;20;0;58.0;11;5;0.0;3;1;2;4;10;1;2.0;38.333333333333336
70.0;61.0;8;64.0;61.0;416.0;61.0;2013;56.0;61.0;41.0;20;1;70.0;16;5;0.0;3;1;1;5;10;1;1.0;6.933333333333334
67.0;61.0;7;56.0;58.0;397.0;57.0;2013;48.0;57.0;55.0;20;1;67.0;7;5;0.0;2;1;1;3;10;1;2.0;34.266666666666666
67.0;57.0;16;58.0;55.0;399.0;52.0;2013;50.0;52.0;54.0;20;0;67.0;16;5;0.0;3;1;2;5;10;1;1.0;18.6
59.0;39.0;18;59.0;50.0;411.0;54.0;2013;69.0;54.0;60.0;20;0;59.0;18;5;0.0;0;1;1;6;10;1;1.0;21.533333333333335
64.0;57.0;15;61.0;52.0;396.0;55.0;2013;46.0;55.0;57.0;20;0;64.0;8;5;0.0;3;1;1;3;10;1;2.0;39.46666666666667
65.0;40.0;7;54.0;57.0;382.0;51.0;2013;36.0;51.0;62.0;20;1;65.0;7;5;0.0;2;1;1;3;10;1;2.0;30.666666666666668
65.0;58.0;18;64.0;54.0;400.0;58.0;2013;46.0;58.0;53.0;20;0;65.0;18;5;0.0;2;1;2;6;10;1;2.0;37.13333333333333
59.0;52.0;20;58.0;47.0;402.0;58.0;2013;60.0;58.0;60.0;178;1;59.0;20;15;0.0;2;1;1;6;10;1;2.0;38.0
67.0;68.0;10;54.0;55.0;405.0;57.0;2013;61.0;57.0;48.0;20;0;67.0;11;5;0.0;3;1;1;4;10;1;2.0;37.266666666666666
64.0;65.0;9;64.0;61.0;405.0;57.0;2013;50.0;57.0;53.0;20;0;64.0;9;5;0.0;3;1;2;3;10;1;1.0;29.333333333333332
58.38;77.55;6;62.09;48.76;399.16;58.33;2013;54.39;58.33;61.79;20;0;58.38;6;5;0.0;3;1;2;3;10;1;1.0;11.466666666666667
68.0;63.0;13;54.0;62.0;395.0;56.0;2013;50.0;56.0;52.0;0;1;68.0;8;0;0.0;3;0;0;3;10;1;2.0;32.46666666666667
58.0;63.0;8;56.0;57.0;395.0;58.0;2013;50.0;58.0;61.0;20;1;58.0;8;5;0.0;3;1;1;3;10;1;2.0;37.4
52.0;72.0;6;56.0;62.0;402.0;48.0;2013;58.0;48.0;66.0;20;1;52.0;5;5;0.0;1;1;1;2;10;1;2.0;38.6
68.0;94.0;20;56.0;52.0;392.0;54.0;2013;50.0;54.0;52.0;227;0;68.0;1;15;0.0;3;1;1;1;10;1;2.0;38.4
65.0;63.0;11;57.0;55.0;393.0;54.0;2013;47.0;54.0;53.0;20;0;65.0;11;5;0.0;2;1;2;4;10;1;2.0;35.0
55.0;59.0;15;59.0;50.0;392.0;55.0;2013;45.0;55.0;62.0;20;0;55.0;6;5;0.0;3;1;1;3;10;1;2.0;36.86666666666667
53.0;48.0;10;64.0;61.0;405.0;57.0;2013;50.0;57.0;60.0;20;1;53.0;10;5;0.0;3;1;1;3;10;1;2.0;35.4
74.0;56.0;10;58.0;58.0;386.0;52.0;2013;42.0;52.0;52.0;20;0;74.0;10;5;0.0;2;1;1;3;10;1;2.0;36.666666666666664
64.0;53.0;8;57.0;55.0;398.0;52.0;2013;56.0;52.0;55.0;20;0;64.0;7;5;0.0;3;1;1;3;10;1;2.0;39.2
52.0;45.0;8;63.0;50.0;395.0;58.0;2013;49.0;58.0;68.0;20;0;52.0;8;5;0.0;2;1;1;3;10;1;1.0;24.8
68.0;45.0;20;53.0;55.0;386.0;54.0;2013;46.0;54.0;55.0;234;0;68.0;20;30;0.0;2;1;1;6;10;1;2.0;36.333333333333336
64.0;47.0;7;65.0;62.0;407.0;50.0;2013;58.0;50.0;54.0;20;0;64.0;7;5;0.0;2;1;2;3;10;1;2.0;31.333333333333332
56.0;65.0;11;61.0;51.0;398.0;70.0;2013;49.0;70.0;57.0;20;0;56.0;11;5;0.0;3;1;1;4;10;1;2.0;34.6
61.0;59.0;20;59.0;57.0;394.0;57.0;2013;47.0;57.0;57.0;120;1;61.0;4;15;0.0;2;1;2;2;10;1;2.0;38.93333333333333
67.0;46.0;16;56.0;55.0;390.0;59.0;2013;45.0;59.0;50.0;20;1;67.0;7;5;0.0;2;1;1;3;10;1;2.0;33.93333333333333
64.0;41.0;8;48.0;49.0;385.0;57.0;2013;59.0;57.0;63.0;20;0;64.0;18;5;0.0;2;1;1;6;10;1;2.0;33.6
55.0;55.0;20;54.0;54.0;398.0;55.0;2013;55.0;55.0;57.0;227;1;55.0;20;15;0.0;2;1;1;6;10;1;2.0;34.4
61.16;50.1;11;55.79;55.8;396.38;58.33;2013;56.79;58.33;56.97;20;0;61.16;11;5;0.0;99;1;1;4;10;1;2.0;33.333333333333336
61.0;60.0;14;58.0;58.0;406.0;64.0;2013;58.0;64.0;47.0;20;0;61.0;4;5;0.0;2;1;1;2;10;1;1.0;12.066666666666666
70.0;51.0;10;54.0;58.0;395.0;59.0;2013;53.0;59.0;45.0;20;0;70.0;10;5;0.0;3;1;2;3;10;1;2.0;34.86666666666667
61.0;63.0;18;59.0;59.0;395.0;55.0;2013;47.0;55.0;53.0;20;0;61.0;18;5;0.0;3;1;1;6;10;1;2.0;33.0
58.0;63.0;20;54.0;56.0;395.0;61.0;2013;53.0;61.0;55.0;72;1;58.0;20;15;0.0;2;1;2;6;10;1;1.0;29.866666666666667
70.0;61.0;4;52.0;53.0;386.0;52.0;2013;53.0;52.0;52.0;20;0;70.0;4;5;0.0;2;1;1;2;10;1;1.0;23.4
73.57;54.9;10;54.77;54.3;387.26;48.26;2013;39.79;48.26;50.94;20;0;73.57;10;5;0.0;3;1;2;3;7;1;2.0;34.6
77.0;53.0;4;62.0;58.0;426.0;55.0;2013;45.0;55.0;64.0;20;0;77.0;4;5;0.0;1;1;1;2;4;1;1.0;1.4666666666666666
62.0;43.0;4;59.0;51.0;397.0;51.0;2013;59.0;51.0;55.0;20;0;62.0;7;5;0.0;2;1;1;3;4;1;2.0;32.733333333333334
64.0;53.0;20;66.0;57.0;439.0;70.0;2013;53.0;70.0;61.0;39;0;64.0;20;30;0.0;2;1;1;6;5;1;1.0;26.466666666666665
52.06;49.65;15;57.84;54.29;371.46;60.56;2013;46.69;60.56;41.92;20;1;52.06;15;5;0.0;3;1;2;5;10;1;4.0;47.06666666666667
84.0;80.0;10;53.0;60.0;459.0;65.0;2013;75.0;65.0;66.0;0;0;84.0;11;0;0.0;2;0;0;4;10;3;2.0;35.46666666666667
81.0;60.0;20;58.0;62.0;447.0;55.0;2013;50.0;55.0;67.0;36;0;81.0;18;9;0.0;3;1;1;6;10;3;2.0;33.0
86.0;56.0;10;68.0;67.0;457.0;68.0;2013;53.0;68.0;59.0;20;0;86.0;10;5;0.0;2;1;2;3;10;3;1.0;21.6
99.0;56.0;16;53.0;58.0;432.0;59.0;2013;53.0;59.0;52.0;0;0;99.0;16;0;0.0;3;0;0;5;10;3;2.0;35.86666666666667
68.0;49.0;19;58.0;56.0;453.0;69.0;2013;69.0;69.0;70.0;0;0;68.0;19;0;0.0;2;0;0;6;10;3;1.0;30.0
73.0;60.0;11;54.0;67.0;431.0;63.0;2013;48.0;63.0;70.0;0;0;73.0;10;0;0.0;3;0;0;3;10;3;2.0;34.6
75.0;58.0;17;63.0;53.0;438.0;63.0;2013;54.0;63.0;65.0;20;0;75.0;4;5;0.0;2;1;1;2;10;3;1.0;28.733333333333334
73.0;61.0;20;56.0;60.0;442.0;60.0;2013;69.0;60.0;63.0;0;0;73.0;20;0;0.0;3;0;0;6;10;3;2.0;37.733333333333334
77.0;75.0;11;57.0;55.0;422.0;61.0;2013;47.0;61.0;62.0;20;0;77.0;11;5;0.0;2;1;2;4;10;3;2.0;36.06666666666667
69.0;56.0;10;56.0;52.0;430.0;63.0;2013;62.0;63.0;70.0;0;0;69.0;10;0;0.0;2;0;0;3;10;3;1.0;27.6
72.0;77.0;11;63.0;60.0;440.0;60.0;2013;61.0;60.0;57.0;20;0;72.0;11;5;0.0;3;1;2;4;10;3;1.0;17.8
72.0;59.0;20;62.0;58.0;432.0;68.0;2013;53.0;68.0;59.0;65;1;72.0;20;15;0.0;2;3;2;6;10;3;3.0;41.666666666666664
78.0;75.0;4;51.0;65.0;420.0;60.0;2013;53.0;60.0;60.0;0;1;78.0;18;0;0.0;3;0;0;6;10;3;2.0;37.6
73.0;58.0;11;49.0;54.0;435.0;74.0;2013;69.0;74.0;50.0;0;1;73.0;20;0;0.0;2;0;0;6;10;3;1.0;25.266666666666666
75.0;50.0;20;63.0;59.0;423.0;68.0;2013;49.0;68.0;60.0;112;0;75.0;20;30;0.0;2;1;1;6;10;3;2.0;35.46666666666667
64.0;50.0;18;68.0;62.0;442.0;63.0;2013;60.0;63.0;59.0;20;0;64.0;18;5;0.0;2;1;1;6;10;3;1.0;17.933333333333334
61.16;58.01;10;67.08;68.87;443.29;56.32;2013;59.25;56.32;59.37;20;0;61.16;10;5;0.0;3;1;2;3;10;3;2.0;34.666666666666664
73.0;59.0;11;56.0;62.0;411.0;57.0;2013;45.0;57.0;66.0;20;0;73.0;2;5;0.0;4;1;2;1;10;3;2.0;36.2
78.0;50.0;20;65.0;52.0;429.0;67.0;2013;59.0;67.0;52.0;0;0;78.0;20;0;0.0;2;0;0;6;10;3;2.0;36.733333333333334
65.0;60.0;20;58.0;55.0;421.0;54.0;2013;50.0;54.0;59.0;221;1;65.0;20;15;0.0;2;1;1;6;10;3;2.0;37.733333333333334
65.0;65.0;11;63.0;60.0;430.0;60.0;2013;61.0;60.0;64.0;20;0;65.0;11;5;0.0;2;1;2;4;10;3;1.0;25.466666666666665
73.0;80.0;7;56.0;52.0;414.0;57.0;2013;56.0;57.0;57.0;20;0;73.0;8;5;0.0;3;1;2;3;10;3;2.0;33.86666666666667
78.0;58.0;11;51.0;60.0;406.0;50.0;2013;53.0;50.0;60.0;0;1;78.0;11;0;0.0;2;0;0;4;10;3;2.0;37.0
73.0;52.0;20;65.0;60.0;419.0;60.0;2013;50.0;60.0;55.0;0;1;73.0;8;0;0.0;2;0;0;3;10;3;2.0;39.46666666666667
82.69;42.76;9;53.07;64.8;402.35;56.64;2013;44.29;56.64;53.11;20;0;82.69;8;5;0.0;2;1;1;3;10;3;2.0;36.06666666666667
64.0;53.0;16;55.0;55.0;415.0;62.0;2013;59.0;62.0;59.0;20;1;64.0;16;5;0.0;3;1;2;5;10;3;1.0;17.0
70.0;61.0;20;52.0;54.0;405.0;74.0;2013;50.0;74.0;53.0;107;0;70.0;20;15;0.0;2;1;1;6;10;3;1.0;18.333333333333332
73.0;61.0;7;54.0;65.0;412.0;54.0;2013;56.0;54.0;52.0;0;1;73.0;8;0;0.0;2;0;0;3;10;3;2.0;37.266666666666666
69.0;43.0;11;58.0;55.0;414.0;57.0;2013;59.0;57.0;55.0;20;0;69.0;19;5;0.0;1;1;2;6;10;3;1.0;20.466666666666665
67.0;63.0;9;55.0;54.0;402.0;59.0;2013;51.0;59.0;62.0;20;1;67.0;8;5;0.0;2;1;1;3;10;3;2.0;36.46666666666667
74.0;56.0;20;52.0;64.0;395.0;55.0;2013;39.0;55.0;51.0;184;1;74.0;20;7;0.0;2;1;2;6;10;3;2.0;36.733333333333334
67.0;65.0;9;56.0;60.0;404.0;64.0;2013;47.0;64.0;54.0;20;1;67.0;20;5;0.0;3;1;2;6;10;3;2.0;37.666666666666664
64.0;63.0;20;59.0;51.0;410.0;52.0;2013;59.0;52.0;57.0;227;0;64.0;20;15;0.0;2;1;1;6;10;3;3.0;41.13333333333333
55.0;49.0;10;63.0;53.0;407.0;50.0;2013;54.0;50.0;70.0;20;1;55.0;10;5;0.0;3;1;1;3;10;3;2.0;35.46666666666667
61.0;77.0;11;57.0;66.0;414.0;67.0;2013;51.0;67.0;51.0;20;1;61.0;11;5;0.0;2;1;2;4;10;3;2.0;35.2
67.0;51.0;20;53.0;63.0;401.0;53.0;2013;49.0;53.0;57.0;202;1;67.0;8;7;0.0;2;1;1;3;10;3;3.0;40.53333333333333
69.0;60.0;20;52.0;60.0;400.0;60.0;2013;50.0;60.0;55.0;0;1;69.0;18;0;0.0;3;0;0;6;10;3;2.0;36.8
67.0;57.0;20;52.0;58.0;402.0;52.0;2013;53.0;52.0;55.0;184;0;67.0;20;7;0.0;3;1;1;6;10;3;2.0;37.666666666666664
67.0;65.0;16;51.0;59.0;405.0;57.0;2013;60.0;57.0;57.0;20;1;67.0;7;5;0.0;2;1;1;3;10;3;2.0;36.06666666666667
65.0;50.0;13;57.0;49.0;415.0;70.0;2013;65.0;70.0;50.0;0;1;65.0;4;0;0.0;2;0;0;2;10;3;2.0;35.13333333333333
53.0;65.0;8;54.0;55.0;408.0;70.0;2013;55.0;70.0;61.0;20;1;53.0;8;5;0.0;2;1;1;3;10;3;2.0;37.6
69.0;43.0;20;51.0;52.0;398.0;61.0;2013;55.0;61.0;55.0;0;0;69.0;1;0;0.0;3;0;0;1;10;3;2.0;35.0
61.0;39.0;4;51.0;54.0;383.0;63.0;2013;35.0;63.0;66.0;0;0;61.0;4;0;0.0;1;0;0;2;10;3;2.0;31.4
63.0;52.0;5;48.0;63.0;402.0;62.0;2013;54.0;62.0;56.0;20;1;63.0;5;5;0.0;1;1;1;2;10;3;2.0;37.6
67.0;75.0;5;72.0;56.0;412.0;52.0;2013;50.0;52.0;52.0;20;0;67.0;5;5;0.0;2;1;1;2;10;3;1.0;7.2
70.0;57.0;20;49.0;59.0;385.0;50.0;2013;43.0;50.0;60.0;50;1;70.0;8;15;0.0;3;1;2;3;10;3;3.0;40.4
62.0;43.0;20;45.0;52.0;395.0;50.0;2013;59.0;50.0;61.0;159;0;62.0;11;18;0.0;3;1;1;4;10;3;1.0;10.733333333333333
72.0;77.0;16;57.0;59.0;399.0;65.0;2013;43.0;65.0;43.0;20;1;72.0;16;5;0.0;3;1;1;5;10;3;2.0;35.0
59.0;49.0;9;51.0;44.0;391.0;50.0;2013;54.0;50.0;65.0;20;0;59.0;9;5;0.0;3;1;2;3;10;3;2.0;35.4
58.0;60.0;7;62.0;62.0;411.0;57.0;2013;59.0;57.0;60.0;0;1;58.0;7;0;0.0;2;0;0;3;10;3;2.0;37.2
56.0;55.0;8;63.0;55.0;407.0;58.0;2013;53.0;58.0;59.0;20;0;56.0;8;5;0.0;3;1;1;3;10;3;2.0;35.6
69.0;47.0;1;55.0;41.0;391.0;69.0;2013;49.0;69.0;51.0;20;1;69.0;1;5;0.0;3;1;1;1;10;3;1.0;29.133333333333333
58.0;58.0;9;56.0;60.0;408.0;50.0;2013;65.0;50.0;63.0;0;1;58.0;10;0;0.0;2;0;0;3;10;3;2.0;35.2
64.0;68.0;11;58.0;65.0;399.0;57.0;2013;45.0;57.0;52.0;20;1;64.0;16;5;0.0;3;1;2;5;10;3;2.0;39.06666666666667
73.0;57.0;7;52.0;58.0;384.0;54.0;2013;46.0;54.0;57.0;0;0;73.0;7;0;0.0;2;0;0;3;10;3;1.0;26.066666666666666
67.0;52.0;20;47.0;66.0;392.0;50.0;2013;51.0;50.0;55.0;72;0;67.0;20;15;0.0;2;1;1;6;10;3;2.0;32.06666666666667
60.6;73.24;17;61.52;46.58;402.42;64.72;2013;58.0;64.72;57.16;20;0;60.6;17;5;0.0;2;1;2;5;10;3;1.0;25.8
67.0;72.0;8;61.0;57.0;403.0;52.0;2013;56.0;52.0;52.0;20;0;67.0;8;5;0.0;3;1;1;3;10;3;2.0;37.86666666666667
42.0;60.0;8;54.0;54.0;399.0;74.0;2013;48.0;74.0;66.0;0;1;42.0;9;0;0.0;2;0;0;3;10;3;2.0;38.0
