CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;ANO_INGRESO;FILOSOFIA_ICFES;APT_VERB_ICFES;FISICA_ICFES;MUNICIPIO;GENERO;APT_MAT_ICFES;LOCALIDAD;DEPARTAMENTO;SOCIALES_ICFES;ESTRATO;CALENDARIO;TIPO_COLEGIO;DISTANCIA;INSCRIPCION;CORTE_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
66.0;77.0;15;57.0;58.0;406.0;50.0;2012;63.0;50.0;61.0;20;1;66.0;5;5;0;2;1;1;5;10;3;2.0;30.5
51.0;43.0;20;58.0;63.0;415.0;57.0;2012;60.0;57.0;65.0;19;0;51.0;9;7;0;2;1;1;3;10;3;2.0;36.07142857142857
60.0;74.0;10;76.0;55.0;410.0;54.0;2012;49.0;54.0;63.0;20;0;60.0;20;5;0;2;1;2;3;10;3;2.0;35.0
60.0;68.0;5;59.0;55.0;406.0;63.0;2012;53.0;63.0;59.0;20;1;60.0;11;5;0;1;1;2;6;10;3;2.0;39.642857142857146
76.0;52.0;16;45.0;49.0;390.0;63.0;2012;53.0;63.0;51.0;20;1;76.0;11;5;0;3;1;1;2;10;3;1.0;28.75
62.0;50.0;20;65.0;54.0;410.0;61.0;2012;53.0;61.0;57.0;39;0;62.0;11;30;0;1;3;2;6;10;3;1.0;9.690476190428571
64.0;52.0;8;55.0;52.0;399.0;54.0;2012;49.0;54.0;59.0;20;0;64.0;11;5;0;3;1;1;3;10;3;1.0;27.476190477142858
59.0;55.0;20;76.0;53.0;420.0;63.0;2012;53.0;63.0;56.0;48;0;59.0;10;15;0;3;1;1;3;10;3;2.0;32.42857142785714
75.0;83.0;11;57.0;65.0;428.0;56.0;2012;55.0;56.0;62.0;0;0;75.0;18;0;0;3;0;0;3;11;3;3.0;40.785714285714285
62.0;59.0;10;60.0;60.0;422.0;61.0;2012;58.0;61.0;59.0;0;0;62.0;8;0;0;1;0;0;4;11;3;2.0;38.857142857142854
70.78;68.41;21;53.24;53.65;369.08;48.38;2012;42.41;48.38;47.15;90;0;70.78;20;30;0;3;1;1;3;11;3;1.0;18.357142857142858
64.0;49.0;7;59.0;55.0;405.0;58.0;2012;49.0;58.0;63.0;20;0;64.0;16;5;0;2;1;2;5;7;3;1.0;26.845238093571428
63.0;41.0;8;59.0;63.0;381.0;54.0;2012;49.0;54.0;52.0;20;0;63.0;10;5;0;2;1;1;3;7;3;2.0;33.857142857142854
68.0;43.0;20;55.0;49.0;365.0;59.0;2012;32.0;59.0;49.0;0;1;68.0;15;0;0;2;0;0;6;7;3;2.0;33.92857142857143
63.0;55.0;8;59.0;59.0;419.0;58.0;2012;54.0;58.0;49.0;20;0;63.0;20;5;0;3;1;1;3;6;3;3.0;41.285714285714285
86.0;53.0;20;48.0;47.0;382.0;54.0;2012;44.0;54.0;51.0;93;1;86.0;18;22;0;99;2;1;6;5;3;2.0;35.964285714285715
68.0;55.0;20;51.0;50.0;373.0;58.0;2012;33.0;58.0;65.0;176;0;68.0;8;24;0;0;1;1;6;5;3;1.0;28.142857142857142
99.0;88.0;20;68.0;72.0;508.0;61.0;2013;61.0;61.0;87.0;0;0;99.0;20;0;0;3;0;0;5;10;1;2.0;38.357142857142854
107.0;80.0;11;65.0;65.0;501.0;61.0;2013;66.0;61.0;72.0;20;0;107.0;10;5;0;3;1;2;5;10;1;1.0;8.071428571428571
90.0;94.0;3;85.0;65.0;504.0;67.0;2013;63.0;67.0;69.0;20;0;90.0;20;5;0;3;1;2;2;10;1;1.0;23.392857142857142
85.0;72.0;10;73.0;76.0;505.0;64.0;2013;66.0;64.0;70.0;20;0;85.0;6;5;0;3;1;2;3;10;1;0.0;0.0
91.0;59.0;1;58.0;62.0;475.0;61.0;2013;63.0;61.0;72.0;20;0;91.0;10;5;0;3;1;2;5;10;1;3.0;40.785714285714285
85.0;43.0;5;62.0;59.0;466.0;64.0;2013;56.0;64.0;78.0;20;0;85.0;19;5;0;1;1;1;6;10;1;2.0;39.642857142857146
81.0;77.0;10;64.0;66.0;466.0;67.0;2013;46.0;67.0;77.0;20;0;81.0;8;5;0;4;1;2;4;10;1;2.0;30.535714285714285
97.0;83.0;20;63.0;60.0;467.0;71.0;2013;50.0;71.0;64.0;43;0;97.0;3;7;0;2;1;1;6;10;1;2.0;37.642857142857146
97.0;70.0;11;64.0;64.0;463.0;57.0;2013;53.0;57.0;60.0;20;0;97.0;10;5;0;3;1;2;5;10;1;2.0;30.30952380857143
81.0;77.0;10;56.0;65.0;456.0;70.0;2013;55.0;70.0;69.0;20;0;81.0;7;5;0;2;1;2;5;10;1;2.0;36.107142857142854
85.0;57.0;11;64.0;59.0;449.0;57.0;2013;49.0;57.0;73.0;20;0;85.0;8;5;0;3;1;2;5;10;1;1.0;28.714285714285715
73.0;77.0;11;64.0;64.0;458.0;59.0;2013;59.0;59.0;78.0;20;0;73.0;7;5;0;3;1;1;5;10;1;2.0;33.5
81.0;48.0;10;58.0;60.0;434.0;57.0;2013;42.0;57.0;76.0;20;0;81.0;10;5;0;3;1;1;3;10;1;1.0;23.785714285714285
91.0;68.0;15;59.0;64.0;460.0;64.0;2013;59.0;64.0;57.0;20;0;91.0;20;5;0;3;1;1;3;10;1;3.0;41.714285714285715
74.0;89.0;11;73.0;70.0;473.0;64.0;2013;60.0;64.0;67.0;20;0;74.0;8;5;0;3;1;2;3;10;1;2.0;36.642857142857146
96.0;65.0;20;59.0;59.0;441.0;53.0;2013;49.0;53.0;62.0;227;0;96.0;10;15;0;2;1;2;6;10;1;2.0;38.5
91.0;75.0;1;52.0;73.0;444.0;53.0;2013;62.0;53.0;65.0;20;1;91.0;18;5;0;3;1;2;2;10;1;2.0;37.5
90.0;63.0;10;72.0;58.0;452.0;61.0;2013;52.0;61.0;61.0;20;0;90.0;20;5;0;3;1;2;3;10;1;2.0;38.714285714285715
84.0;96.0;1;63.0;61.0;445.0;63.0;2013;52.0;63.0;66.0;20;0;84.0;20;5;0;4;2;2;3;10;1;2.0;35.57142857142857
76.0;61.0;20;71.0;64.0;462.0;63.0;2013;56.0;63.0;65.0;139;0;76.0;8;7;0;1;1;1;6;10;1;2.0;38.642857142857146
77.0;80.0;6;59.0;61.0;438.0;52.0;2013;51.0;52.0;73.0;20;0;77.0;9;5;0;3;1;1;3;10;1;2.0;39.785714285714285
81.0;65.0;10;62.0;59.0;450.0;64.0;2013;59.0;64.0;62.0;20;0;81.0;20;5;0;2;1;2;3;10;1;2.0;31.928571428571427
69.0;66.0;20;68.0;62.0;462.0;58.0;2013;60.0;58.0;68.0;137;0;69.0;20;22;0;3;2;2;6;10;1;2.0;36.857142857142854
81.0;65.0;10;69.0;57.0;448.0;55.0;2013;63.0;55.0;67.0;20;0;81.0;16;5;0;2;1;2;3;10;1;2.0;33.357142857142854
77.0;59.0;20;59.0;70.0;458.0;59.0;2013;66.0;59.0;62.0;41;0;77.0;18;15;0;2;1;1;6;10;1;1.0;26.714285714285715
85.0;48.0;18;69.0;63.0;454.0;67.0;2013;54.0;67.0;55.0;20;0;85.0;8;5;0;3;1;1;5;10;1;2.0;34.785714285714285
85.0;59.0;11;61.0;59.0;443.0;61.0;2013;54.0;61.0;60.0;20;0;85.0;4;5;0;3;1;2;3;10;1;2.0;38.785714285714285
81.0;46.0;19;62.0;67.0;433.0;57.0;2013;45.0;57.0;67.0;20;0;81.0;7;5;0;2;1;1;5;10;1;1.0;23.928571427857143
80.0;61.0;17;59.0;66.0;447.0;63.0;2013;60.0;63.0;62.0;20;0;80.0;5;5;0;2;1;2;3;10;1;2.0;37.5
90.0;83.0;17;57.0;73.0;438.0;58.0;2013;50.0;58.0;57.0;20;0;90.0;12;5;0;2;1;2;1;10;1;2.0;37.714285714285715
90.0;52.0;10;58.0;58.0;424.0;53.0;2013;45.0;53.0;64.0;20;0;90.0;11;5;0;2;1;2;3;10;1;2.0;36.92857142857143
74.0;53.0;7;71.0;82.0;457.0;55.0;2013;45.0;55.0;62.0;20;0;74.0;20;5;0;2;1;1;5;10;1;2.0;33.785714285714285
77.0;83.0;8;68.0;60.0;438.0;64.0;2013;45.0;64.0;66.0;20;0;77.0;10;5;0;3;1;2;3;10;1;2.0;35.357142857142854
81.0;80.0;7;64.0;59.0;446.0;55.0;2013;66.0;55.0;65.0;20;0;81.0;8;5;0;2;1;1;5;10;1;2.0;35.42857142857143
90.0;45.0;10;53.0;61.0;410.0;53.0;2013;30.0;53.0;65.0;20;0;90.0;20;5;0;3;1;2;3;10;1;2.0;34.42857142928572
85.0;55.0;20;69.0;65.0;452.0;50.0;2013;56.0;50.0;59.0;222;0;85.0;20;21;0;2;1;1;6;10;1;2.0;36.357142857142854
77.0;75.0;8;62.0;61.0;441.0;61.0;2013;56.0;61.0;65.0;20;0;77.0;13;5;0;2;1;1;3;10;1;2.0;36.42857142857143
80.0;61.0;10;62.0;68.0;446.0;61.0;2013;53.0;61.0;59.0;20;0;80.0;10;5;0;3;1;1;3;10;1;2.0;33.5
85.0;59.0;18;54.0;55.0;416.0;50.0;2013;50.0;50.0;70.0;20;1;85.0;20;5;0;2;1;1;3;10;1;2.0;36.0
73.0;55.0;20;61.0;60.0;451.0;57.0;2013;61.0;57.0;64.0;215;0;73.0;10;28;0;1;1;1;6;10;1;0.0;0.0
81.0;75.0;20;60.0;55.0;435.0;52.0;2013;58.0;52.0;66.0;159;0;81.0;11;18;0;2;1;1;6;10;1;1.0;26.964285714285715
76.0;83.0;13;73.0;66.0;449.0;63.0;2013;46.0;63.0;60.0;20;0;76.0;20;5;0;3;1;2;3;10;1;2.0;39.714285714285715
85.0;40.0;9;58.0;53.0;419.0;59.0;2013;42.0;59.0;64.0;20;0;85.0;15;5;0;3;1;2;4;10;1;2.0;33.92857142928572
77.0;94.0;20;77.0;55.0;446.0;64.0;2013;47.0;64.0;61.0;0;0;77.0;10;0;0;2;0;0;6;10;1;2.0;37.92857142857143
80.0;63.0;20;59.0;55.0;432.0;52.0;2013;53.0;52.0;65.0;100;0;80.0;3;18;0;2;1;2;6;10;1;2.0;37.357142857142854
73.0;75.0;16;64.0;67.0;436.0;55.0;2013;47.0;55.0;67.0;20;0;73.0;11;5;0;3;1;1;2;10;1;2.0;37.785714285714285
80.0;63.0;17;73.0;61.0;442.0;68.0;2013;40.0;68.0;55.0;20;0;80.0;18;5;0;2;1;2;3;10;1;2.0;32.52380952285714
75.0;60.0;8;63.0;59.0;431.0;63.0;2013;49.0;63.0;65.0;20;1;75.0;8;5;0;2;1;2;3;10;1;1.0;7.785714285714286
67.0;63.0;4;57.0;59.0;440.0;70.0;2013;56.0;70.0;65.0;20;1;67.0;8;5;0;2;1;2;4;10;1;2.0;33.42857142857143
85.0;52.0;18;57.0;59.0;424.0;48.0;2013;56.0;48.0;65.0;20;0;85.0;7;5;0;2;1;1;5;10;1;2.0;33.785714285714285
77.0;89.0;17;56.0;58.0;434.0;64.0;2013;55.0;64.0;61.0;20;0;77.0;10;5;0;2;1;2;6;10;1;2.0;36.642857142857146
77.0;50.0;12;61.0;54.0;426.0;59.0;2013;54.0;59.0;67.0;20;1;77.0;18;5;0;4;1;2;3;10;1;2.0;38.357142857142854
77.0;77.0;11;52.0;56.0;431.0;57.0;2013;60.0;57.0;64.0;20;1;77.0;10;5;0;3;1;2;5;10;1;2.0;35.5
74.0;57.0;10;68.0;60.0;438.0;55.0;2013;55.0;55.0;66.0;20;0;74.0;20;5;0;3;1;2;6;10;1;2.0;39.285714285714285
67.0;72.0;10;60.0;58.0;439.0;70.0;2013;52.0;70.0;64.0;20;0;67.0;20;5;0;3;1;1;3;10;1;2.0;36.285714285714285
70.0;75.0;8;58.0;62.0;438.0;61.0;2013;63.0;61.0;66.0;20;0;70.0;19;5;0;3;1;1;3;10;1;2.0;38.214285714285715
85.0;75.0;20;58.0;58.0;440.0;64.0;2013;60.0;64.0;52.0;208;0;85.0;11;7;0;3;1;1;6;10;1;2.0;37.42857142857143
80.0;48.0;20;59.0;64.0;426.0;54.0;2013;47.0;54.0;62.0;210;0;80.0;11;7;0;2;1;1;6;10;1;2.0;39.42857142857143
77.0;57.0;13;59.0;73.0;427.0;48.0;2013;47.0;48.0;65.0;20;0;77.0;6;5;0;3;1;2;1;10;1;2.0;35.42857142857143
80.0;58.0;10;60.0;65.0;437.0;56.0;2013;60.0;56.0;59.0;20;0;80.0;10;5;0;3;1;2;3;10;1;2.0;35.142857142857146
68.0;63.0;20;59.0;59.0;444.0;68.0;2013;63.0;68.0;62.0;41;1;68.0;9;15;0;2;1;2;6;10;1;2.0;39.92857142857143
64.0;50.0;10;69.0;57.0;432.0;57.0;2013;51.0;57.0;73.0;20;0;64.0;9;5;0;3;1;1;3;10;1;2.0;33.92857142857143
67.0;57.0;10;61.0;63.0;440.0;67.0;2013;63.0;67.0;65.0;20;0;67.0;20;5;0;3;1;2;5;10;1;2.0;36.57142857142857
70.0;60.0;20;67.0;61.0;430.0;55.0;2013;42.0;55.0;67.0;56;0;70.0;8;7;0;2;1;2;6;10;1;2.0;35.857142857142854
64.0;68.0;11;59.0;61.0;422.0;57.0;2013;47.0;57.0;74.0;20;1;64.0;11;5;0;3;1;2;3;10;1;2.0;36.0
85.0;60.0;17;64.0;51.0;433.0;57.0;2013;60.0;57.0;57.0;20;0;85.0;16;5;0;3;1;2;3;10;1;2.0;38.142857142857146
55.0;72.0;3;59.0;64.0;453.0;65.0;2013;56.0;65.0;65.0;20;0;55.0;11;5;0;2;1;2;1;10;1;2.0;38.42857142857143
77.0;56.0;11;54.0;55.0;417.0;64.0;2013;42.0;64.0;62.0;20;0;77.0;1;5;0;2;1;1;5;10;1;2.0;35.92857142857143
76.0;65.0;18;63.0;62.0;437.0;60.0;2013;55.0;60.0;59.0;20;0;76.0;20;5;0;3;1;1;3;10;1;2.0;38.42857142857143
77.0;70.0;8;69.0;60.0;433.0;61.0;2013;53.0;61.0;61.0;20;0;77.0;4;5;0;3;1;2;3;10;1;2.0;31.523809522857142
56.0;53.0;8;59.0;61.0;436.0;74.0;2013;45.0;74.0;67.0;20;0;56.0;20;5;0;3;1;1;3;10;1;2.0;34.285714285714285
77.0;48.0;15;64.0;66.0;421.0;57.0;2013;37.0;57.0;62.0;20;0;77.0;7;5;0;2;1;2;5;10;1;2.0;34.464285714285715
73.0;72.0;10;63.0;62.0;432.0;57.0;2013;45.0;57.0;61.0;20;0;73.0;5;5;0;3;1;1;3;10;1;1.0;27.630952380714284
77.0;56.0;18;56.0;69.0;439.0;61.0;2013;58.0;61.0;55.0;20;1;77.0;7;5;0;2;1;1;3;10;1;2.0;36.57142857142857
81.0;94.0;11;59.0;55.0;415.0;57.0;2013;45.0;57.0;62.0;20;0;81.0;20;5;0;3;1;2;3;10;1;2.0;32.67857142857143
77.0;48.0;20;68.0;60.0;437.0;59.0;2013;55.0;59.0;57.0;122;0;77.0;20;18;0;3;1;2;6;10;1;1.0;12.928571428571429
70.0;55.0;20;66.0;58.0;440.0;50.0;2013;61.0;50.0;64.0;137;0;70.0;15;22;0;1;1;1;6;10;1;2.0;34.75
74.0;52.0;19;61.0;55.0;427.0;55.0;2013;58.0;55.0;64.0;20;0;74.0;19;5;0;1;1;2;5;10;1;2.0;40.0
81.0;65.0;11;63.0;60.0;425.0;57.0;2013;55.0;57.0;59.0;20;0;81.0;20;5;0;2;1;1;5;10;1;2.0;32.285714285714285
70.0;72.0;11;55.0;55.0;429.0;67.0;2013;54.0;67.0;60.0;20;0;70.0;20;5;0;3;1;2;5;10;1;2.0;39.714285714285715
77.0;60.0;8;50.0;58.0;397.0;64.0;2013;30.0;64.0;64.0;20;0;77.0;7;5;0;2;1;1;5;10;1;2.0;30.14285714357143
67.0;68.0;20;68.0;65.0;436.0;55.0;2013;52.0;55.0;64.0;120;0;67.0;20;15;0;3;1;2;3;10;1;2.0;38.357142857142854
64.0;65.0;9;55.0;63.0;419.0;61.0;2013;54.0;61.0;70.0;20;1;64.0;10;5;0;3;1;2;4;10;1;3.0;40.42857142857143
77.0;60.0;9;54.0;57.0;406.0;55.0;2013;42.0;55.0;65.0;20;1;77.0;4;5;0;3;1;2;4;10;1;2.0;37.357142857142854
77.0;77.0;20;53.0;61.0;406.0;55.0;2013;43.0;55.0;65.0;181;0;77.0;8;15;0;3;1;1;6;10;1;2.0;31.976190475714287
77.0;56.0;8;64.0;54.0;419.0;57.0;2013;49.0;57.0;62.0;20;0;77.0;1;5;0;3;1;2;3;10;1;2.0;35.357142857142854
68.0;65.0;11;54.0;52.0;410.0;65.0;2013;42.0;65.0;67.0;20;0;68.0;10;5;0;3;1;1;5;10;1;2.0;35.642857142857146
77.0;59.0;16;59.0;70.0;429.0;67.0;2013;49.0;67.0;53.0;20;0;77.0;11;5;0;3;1;2;2;10;1;3.0;40.92857142857143
84.0;58.0;11;64.0;51.0;416.0;58.0;2013;47.0;58.0;57.0;20;0;84.0;10;5;0;3;1;2;5;10;1;2.0;33.0
74.0;56.0;1;64.0;55.0;416.0;52.0;2013;43.0;52.0;65.0;20;0;74.0;6;5;0;3;1;2;5;10;1;2.0;35.57142857142857
73.0;72.0;10;56.0;62.0;421.0;62.0;2013;53.0;62.0;61.0;20;0;73.0;19;5;0;2;1;1;6;10;1;2.0;35.142857142857146
72.0;58.0;11;53.0;49.0;422.0;58.0;2013;57.0;58.0;62.0;20;0;72.0;9;5;0;3;1;2;4;10;1;2.0;32.83333333428571
70.0;63.0;20;59.0;63.0;424.0;59.0;2013;51.0;59.0;62.0;35;0;70.0;18;15;0;2;1;1;6;10;1;2.0;30.571428571428573
69.0;61.0;7;59.0;62.0;424.0;58.0;2013;53.0;58.0;63.0;20;0;69.0;7;5;0;2;1;2;5;10;1;1.0;1.25
65.0;72.0;7;63.0;65.0;427.0;68.0;2013;58.0;68.0;57.0;20;1;65.0;15;5;0;1;1;1;5;7;1;3.0;40.214285714285715
45.43;48.65;8;50.99;43.56;365.58;57.88;2013;56.81;57.88;55.16;0;0;45.43;8;0;0;2;0;0;6;7;1;2.0;31.392857142857142
60.6;60.9;20;57.8;59.53;409.78;50.31;2013;55.62;50.31;54.57;175;0;60.6;1;15;0;0;1;1;6;4;1;3.0;41.214285714285715
70.0;60.0;15;48.0;64.0;383.0;55.0;2013;47.0;55.0;55.0;20;0;70.0;11;5;0;3;1;1;3;4;1;1.0;13.45238095257143
67.0;51.0;19;52.0;55.0;380.0;52.0;2013;50.0;52.0;50.0;20;0;67.0;20;5;0;1;1;1;5;4;1;2.0;31.178571428571427
72.55;0.0;20;53.95;57.44;400.69;55.25;2013;46.04;55.25;61.41;0;0;72.55;15;0;0;2;0;0;6;12;1;3.0;42.142857142857146
62.82;0.0;20;45.64;48.97;371.53;55.25;2013;38.35;55.25;54.12;0;1;62.82;6;0;0;2;0;0;6;12;1;3.0;40.214285714285715
60.6;57.29;20;57.23;48.39;358.71;50.31;2013;39.03;50.31;41.39;93;0;60.6;8;22;0;2;2;1;5;5;1;1.0;16.0
46.0;48.0;20;48.0;47.0;361.0;52.0;2013;59.0;52.0;46.0;92;0;46.0;10;11;0;0;1;1;6;5;1;2.0;35.142857142857146
85.0;58.0;10;55.0;47.0;414.0;54.0;2013;60.0;54.0;56.0;20;0;85.0;13;5;0;3;1;2;3;10;1;1.0;23.928571428571427
73.0;72.0;4;65.0;53.0;419.0;59.0;2013;47.0;59.0;59.0;20;0;73.0;11;5;0;2;1;2;4;10;1;1.0;26.75
81.0;68.0;8;57.0;51.0;409.0;67.0;2013;42.0;67.0;53.0;20;0;81.0;20;5;0;3;1;1;3;10;1;2.0;32.357142857142854
78.0;57.0;1;56.0;62.0;480.0;63.0;2013;59.0;63.0;90.0;0;0;78.0;7;0;0;4;0;0;5;10;3;2.0;35.57142857142857
103.0;54.0;20;65.0;71.0;484.0;67.0;2013;59.0;67.0;63.0;0;0;103.0;7;0;0;3;0;0;3;10;3;2.0;35.92857142857143
84.0;63.0;11;66.0;64.0;473.0;60.0;2013;64.0;60.0;63.0;20;0;84.0;8;5;0;2;1;2;5;10;3;1.0;27.535714285714285
74.79;68.41;10;73.09;83.24;477.01;58.33;2013;54.39;58.33;67.16;20;0;74.79;16;5;0;3;1;2;3;10;3;3.0;41.57142857142857
85.0;55.0;8;59.0;73.0;465.0;61.0;2013;53.0;61.0;60.0;20;0;85.0;2;5;0;3;1;2;5;10;3;1.0;8.642857142857142
73.0;60.0;19;57.0;62.0;456.0;67.0;2013;65.0;67.0;74.0;0;0;73.0;19;0;0;1;0;0;5;10;3;2.0;38.285714285714285
73.85;79.4;20;66.5;71.9;456.09;54.28;2013;55.62;54.28;76.23;17;0;73.85;1;4;0;4;1;2;4;10;3;2.0;36.285714285714285
78.0;43.0;18;54.0;58.0;439.0;60.0;2013;56.0;60.0;74.0;0;0;78.0;8;0;0;2;0;0;3;10;3;1.0;26.892857142857142
78.0;50.0;7;56.0;54.0;429.0;67.0;2013;50.0;67.0;74.0;0;0;78.0;20;0;0;2;0;0;5;10;3;1.0;26.0
75.0;80.0;8;63.0;59.0;463.0;69.0;2013;60.0;69.0;60.0;20;0;75.0;10;5;0;3;1;1;3;10;3;0.0;0.0
73.0;47.0;10;59.0;64.0;438.0;53.0;2013;50.0;53.0;74.0;20;0;73.0;20;5;0;3;1;1;3;10;3;1.0;29.642857142857142
81.0;60.0;8;62.0;67.0;433.0;57.0;2013;45.0;57.0;67.0;20;0;81.0;10;5;0;3;1;1;3;10;3;1.0;1.2857142857142858
73.0;55.0;14;67.0;57.0;450.0;70.0;2013;50.0;70.0;62.0;20;0;73.0;20;5;0;3;1;1;5;10;3;2.0;31.678571428571427
78.55;61.66;10;53.82;59.53;421.57;58.25;2013;44.08;58.25;69.63;20;0;78.55;20;5;0;3;1;2;5;10;3;2.0;36.785714285714285
73.0;55.0;20;61.0;60.0;451.0;57.0;2013;61.0;57.0;64.0;215;0;73.0;11;28;0;1;1;1;6;10;3;2.0;36.357142857142854
73.0;80.0;17;62.0;67.0;440.0;75.0;2013;47.0;75.0;60.0;20;0;73.0;13;5;0;3;1;2;3;10;3;2.0;36.285714285714285
77.0;51.0;6;68.0;64.0;427.0;46.0;2013;50.0;46.0;72.0;20;0;77.0;11;5;0;3;1;1;5;10;3;2.0;33.0
67.0;59.0;8;57.0;67.0;445.0;59.0;2013;59.0;59.0;65.0;20;0;67.0;8;5;0;2;1;1;3;10;3;1.0;0.6428571428571429
91.0;51.0;10;62.0;60.0;437.0;60.0;2013;53.0;60.0;50.0;0;1;91.0;20;0;0;2;0;0;3;10;3;2.0;37.464285714285715
70.26;52.09;20;59.3;58.28;429.93;63.4;2013;41.95;63.4;62.86;91;0;70.26;11;16;0;4;1;1;1;10;3;2.0;32.42857142857143
74.0;53.0;11;59.0;59.0;426.0;55.0;2013;54.0;55.0;67.0;20;0;74.0;11;5;0;2;1;2;5;10;3;2.0;34.57142857142857
78.0;89.0;20;52.0;52.0;411.0;57.0;2013;56.0;57.0;66.0;0;1;78.0;10;0;0;1;0;0;6;10;3;2.0;38.285714285714285
76.0;50.0;8;63.0;55.0;436.0;63.0;2013;59.0;63.0;55.0;20;0;76.0;19;5;0;2;1;1;5;10;3;3.0;42.0
76.0;75.0;8;69.0;62.0;437.0;68.0;2013;53.0;68.0;52.0;0;0;76.0;11;0;0;2;0;0;5;10;3;2.0;32.25
73.0;61.0;8;63.0;56.0;413.0;57.0;2013;40.0;57.0;64.0;20;0;73.0;9;5;0;2;1;1;3;10;3;2.0;31.857142857142858
65.0;65.0;15;59.0;54.0;439.0;78.0;2013;59.0;78.0;55.0;0;0;65.0;10;0;0;3;0;0;2;10;3;2.0;34.07142857142857
60.0;80.0;2;58.0;61.0;430.0;69.0;2013;58.0;69.0;65.0;0;0;60.0;11;0;0;5;0;0;1;10;3;1.0;22.857142857142858
64.0;53.0;19;63.0;60.0;442.0;57.0;2013;66.0;57.0;61.0;20;0;64.0;20;5;0;2;1;1;5;10;3;2.0;36.42857142857143
68.62;58.59;1;47.62;58.69;397.99;54.48;2013;41.99;54.48;70.27;0;0;68.62;16;0;0;3;0;0;5;10;3;2.0;36.42857142857143
73.0;77.0;8;54.0;56.0;418.0;63.0;2013;59.0;63.0;60.0;0;0;73.0;10;0;0;3;0;0;3;10;3;2.0;33.857142857142854
62.0;59.0;20;64.0;67.0;430.0;54.0;2013;53.0;54.0;65.0;227;0;62.0;20;15;0;2;1;1;6;10;3;1.0;26.916666665714285
58.0;63.0;10;52.0;65.0;432.0;67.0;2013;74.0;67.0;66.0;0;0;58.0;7;0;0;3;0;0;3;10;3;2.0;34.142857142857146
67.0;68.0;20;71.0;64.0;421.0;55.0;2013;45.0;55.0;65.0;65;0;67.0;20;15;0;1;1;1;6;10;3;2.0;39.142857142857146
73.0;77.0;10;52.0;62.0;418.0;55.0;2013;52.0;55.0;59.0;20;0;73.0;16;5;0;2;1;1;3;10;3;2.0;31.357142857142858
72.0;70.0;20;64.0;64.0;423.0;54.0;2013;45.0;54.0;57.0;25;0;72.0;10;21;0;1;1;1;6;10;3;1.0;26.928571428571427
71.0;50.0;20;60.0;58.0;403.0;59.0;2013;36.0;59.0;63.0;0;0;71.0;18;0;0;3;0;0;6;10;3;2.0;35.82142857142857
79.0;56.0;11;58.0;57.0;406.0;58.0;2013;49.0;58.0;58.0;20;0;79.0;16;5;0;2;1;1;5;10;3;3.0;42.0
74.0;46.0;20;67.0;55.0;415.0;57.0;2013;50.0;57.0;60.0;91;0;74.0;20;16;0;4;1;1;1;10;3;1.0;23.892857142857142
74.0;43.0;11;46.0;52.0;386.0;54.0;2013;39.0;54.0;66.0;0;0;74.0;18;0;0;3;0;0;5;10;3;2.0;32.90476190571429
73.0;48.0;8;59.0;52.0;409.0;57.0;2013;50.0;57.0;60.0;20;0;73.0;12;5;0;3;1;1;3;10;3;2.0;35.214285714285715
84.0;52.0;20;56.0;71.0;396.0;47.0;2013;30.0;47.0;55.0;0;1;84.0;8;0;0;2;0;0;6;10;3;2.0;31.928571428571427
75.0;42.0;11;66.0;56.0;419.0;54.0;2013;51.0;54.0;56.0;20;0;75.0;20;5;0;2;1;2;5;10;3;2.0;32.76190476285714
55.0;52.0;11;89.0;56.0;450.0;57.0;2013;69.0;57.0;65.0;20;0;55.0;12;5;0;2;1;1;5;10;3;1.0;24.261904762142855
77.0;51.0;10;55.0;63.0;409.0;52.0;2013;49.0;52.0;55.0;20;0;77.0;14;5;0;2;1;1;3;10;3;1.0;29.785714285714285
69.0;61.0;20;56.0;58.0;414.0;67.0;2013;50.0;67.0;55.0;0;0;69.0;10;0;0;1;0;0;5;10;3;1.0;23.892857142857142
72.0;72.0;1;57.0;54.0;405.0;63.0;2013;39.0;63.0;55.0;20;1;72.0;11;5;0;3;1;2;5;10;3;2.0;34.214285714285715
70.0;55.0;9;57.0;54.0;415.0;64.0;2013;54.0;64.0;55.0;20;0;70.0;8;5;0;2;1;2;4;10;3;2.0;30.964285714285715
77.8;42.76;20;49.05;54.59;396.05;52.54;2013;48.86;52.54;57.99;43;0;77.8;19;7;0;1;1;1;3;10;3;1.0;8.285714285714286
67.0;70.0;11;62.0;57.0;410.0;52.0;2013;47.0;52.0;62.0;20;0;67.0;20;5;0;3;1;2;5;10;3;1.0;20.5
75.0;46.0;20;53.0;54.0;406.0;58.0;2013;56.0;58.0;56.0;29;0;75.0;20;15;0;1;1;1;6;10;3;1.0;22.571428571428573
67.0;56.0;16;62.0;56.0;414.0;59.0;2013;53.0;59.0;59.0;20;0;67.0;8;5;0;3;1;1;2;10;3;2.0;37.5
81.0;83.0;2;52.0;51.0;406.0;59.0;2013;53.0;59.0;50.0;20;0;81.0;9;5;0;2;1;2;3;10;3;1.0;28.928571427857143
