PROMEDIO_DOS;PG_ICFES;BIOLOGIA_ICFES;NAA_DOS;FISICA_ICFES;NOTA_INT;PROMEDIO_UNO;VECES_INT;NCA_DOS;NOTA_FIS_DOS;CON_MAT_ICFES;CAR_DOS;VECES_CIR_UNO;NOTA_HIST;NOTA_FIS_UNO;NOTA_DIF;NOTA_CIR_UNO;NCP_UNO;LITERATURA_ICFES;EPA_DOS;NAP_UNO;NAP_DOS;NOTA_ALGEBRA;NOTA_CFJC;NOTA_TEXTOS;NCC_DOS;VECES_FIS_DOS;NOTA_PROGB;VECES_HIST;VECES_ALGEBRA;NOTA_POO;EPA_UNO;IDIOMA_ICFES;NAC_DOS;NCP_DOS;VECES_POO;CREDITOS_POO;CREDITOS_INT;CREDITOS_HIST;CREDITOS_FIS_DOS;CREDITOS_CIR_UNO;CREDITOS_ALGEBRA;RENDIMIENTO_TRES;PROMEDIO_TRES
33.0;455.21;60.0;5;54.91;35.0;24.791666665833333;1;14.0;36.0;63.73;2;1;31.5;23.33333333;23.75;30.0;11.0;54.66;2;4;1;25.0;22.5;0.0;17.0;1;20.0;2;3;40.0;1;48.43;6;3.0;1;3;3;2;3;3;3;1.0;29.61764705882353
9.132352941176471;467.99;55.79;0;45.69;0.0;28.750000000833335;2;0.0;0.0;66.5;4;3;15.0;21.66666667;22.5;7.5;9.0;65.32;1;4;6;27.5;27.5;0.0;17.0;1;45.0;1;2;6.75;1;58.45;6;17.0;4;3;3;2;3;3;3;1.0;5.0
28.676470588235293;473.74;68.01;4;58.23;30.0;29.7916666675;2;12.0;30.0;54.43;3;2;0.0;26.66666667;27.5;30.0;7.0;52.97;1;2;2;27.5;35.0;0.0;17.0;1;32.5;1;2;45.0;1;80.55;6;5.0;1;3;3;2;3;3;3;2.0;35.705882352941174
20.0;438.13;58.09;0;61.41;0.0;17.166666666666668;0;0.0;0.0;62.82;1;0;0.0;12.0;15.0;0.0;10.0;51.21;1;3;1;20.0;35.0;0.0;3.0;0;15.0;0;8;0.0;1;45.98;1;3.0;0;3;3;2;3;3;3;2.0;40.0
39.705882352941174;454.25;47.7;6;51.8;40.0;35.416666666666664;1;17.0;35.0;67.05;0;1;45.0;30.0;35.0;40.0;0.0;57.57;2;0;0;30.0;35.0;0.0;17.0;1;40.0;1;1;50.0;2;55.3;6;0.0;1;3;3;2;3;3;3;2.0;37.35294117647059
30.5;450.9;68.01;4;55.85;30.0;32.916666666666664;1;11.0;26.0;63.87;3;4;38.0;30.0;27.5;26.5;4.0;51.08;2;1;2;30.0;30.0;0.0;17.0;2;40.0;1;2;35.0;2;53.32;6;6.0;1;3;3;2;3;3;3;2.0;31.08823529411765
31.323529411764707;438.34;50.07;5;58.23;30.0;33.333333333333336;1;14.0;30.0;61.4;1;2;45.0;35.0;30.0;27.5;0.0;60.8;2;0;1;30.0;40.0;0.0;17.0;1;30.0;1;1;30.0;2;33.63;6;3.0;1;3;3;2;3;3;3;2.0;31.470588235294116
20.0;457.43;62.36;0;60.61;0.0;21.25;0;0.0;0.0;59.02;0;0;0.0;25.0;20.0;0.0;11.0;51.08;1;4;1;20.0;20.0;0.0;3.0;0;15.0;0;1;0.0;1;49.65;1;3.0;0;3;3;2;3;3;3;1.0;30.0
32.94117647058823;466.94;51.96;5;44.84;30.0;33.75;1;14.0;30.0;69.18;1;4;40.0;30.0;30.0;25.0;0.0;60.56;2;0;1;35.0;35.0;0.0;17.0;1;40.0;1;1;40.0;2;57.13;6;3.0;1;3;3;2;3;3;3;1.0;27.117647058235292
33.088235294117645;460.31;60.01;5;55.85;27.5;34.285714285714285;2;14.0;30.0;56.71;1;1;45.0;30.0;30.0;35.0;0.0;51.08;2;0;1;30.0;35.0;40.0;17.0;1;40.0;1;1;35.0;2;59.81;6;3.0;1;3;3;2;3;3;3;2.0;35.5
34.26470588235294;467.85;55.27;5;52.72;27.5;37.857142857142854;2;14.0;40.0;66.83;1;1;40.0;40.0;30.0;30.0;0.0;55.65;2;0;1;40.0;35.0;45.0;17.0;1;45.0;1;1;30.0;2;54.64;6;3.0;1;3;3;2;3;3;3;2.0;35.77777777777778
35.0;459.23;59.82;6;57.57;30.0;36.42857142857143;1;17.0;30.0;63.76;0;1;35.0;30.0;35.0;30.0;0.0;57.88;2;0;0;40.0;40.0;45.0;17.0;1;35.0;1;1;45.0;2;53.32;6;0.0;1;3;3;2;3;3;3;2.0;33.666666666666664
31.470588235294116;432.8;64.3;5;58.4;30.0;32.5;2;14.0;30.0;61.0;2;2;35.0;35.0;30.0;25.0;0.0;51.14;2;0;1;35.0;35.0;35.0;17.0;1;30.0;1;1;35.0;2;51.23;6;3.0;1;3;3;2;3;3;3;1.0;29.65277777777778
25.029411764764706;368.32;44.41;3;44.84;25.0;30.952380951428573;2;8.0;35.0;49.77;4;5;40.0;30.0;23.33333333;14.0;4.0;44.91;1;1;3;8.666666667;35.0;40.0;17.0;1;35.0;1;3;32.5;2;45.98;6;9.0;2;3;3;2;3;3;3;1.0;11.555555555555555
32.205882352941174;442.53;53.11;5;60.0;27.5;36.785714285714285;2;14.0;30.0;63.76;1;1;45.0;35.0;35.0;30.0;0.0;60.24;2;0;1;30.0;35.0;45.0;17.0;1;35.0;1;1;35.0;2;52.09;6;3.0;1;3;3;2;3;3;3;2.0;32.638888888888886
28.823529411764707;443.15;54.55;2;53.57;25.0;35.357142857142854;2;5.0;22.5;58.5;4;2;35.0;40.0;25.0;25.0;4.0;55.4;1;1;4;27.5;40.0;40.0;17.0;2;40.0;1;2;40.0;2;41.6;6;12.0;1;3;3;2;3;3;3;1.0;28.86111111111111
32.94117647058823;449.2;56.75;6;58.4;30.0;34.285714285714285;1;17.0;35.0;66.96;0;1;40.0;40.0;25.0;30.0;4.0;68.67;2;1;0;30.0;35.0;45.0;17.0;1;35.0;1;1;35.0;2;49.51;6;0.0;1;3;3;2;3;3;3;2.0;32.22222222277778
40.0;452.48;64.99;6;55.85;40.0;41.785714285714285;1;17.0;40.0;63.87;0;1;40.0;40.0;45.0;40.0;0.0;49.15;2;0;0;40.0;35.0;45.0;17.0;1;40.0;1;1;40.0;2;67.6;6;0.0;1;3;3;2;3;3;3;2.0;39.94444444444444
34.705882352941174;453.35;62.33;6;51.86;30.0;31.428571428571427;1;17.0;30.0;63.78;0;1;40.0;35.0;25.0;35.0;4.0;47.04;2;1;0;30.0;30.0;30.0;17.0;1;35.0;1;1;45.0;2;46.06;6;0.0;1;3;3;2;3;3;3;2.0;31.02777777777778
32.94117647058823;416.55;46.32;5;53.45;30.0;31.428571428571427;2;14.0;30.0;69.34;2;3;40.0;30.0;27.5;25.0;4.0;51.08;2;1;1;35.0;35.0;35.0;17.0;1;35.0;1;1;40.0;2;36.71;6;3.0;1;3;3;2;3;3;3;2.0;30.25
23.82352941117647;450.68;51.94;2;58.23;23.33333333;30.0;3;6.0;30.0;54.43;2;1;25.0;30.0;25.0;15.0;4.0;52.97;1;1;4;35.0;35.0;35.0;17.0;1;30.0;2;1;15.0;2;73.83;6;11.0;1;3;3;2;3;3;3;1.0;16.875
32.5;462.89;55.27;4;55.16;30.0;33.92857142857143;1;11.0;35.0;70.23;2;2;40.0;30.0;30.0;25.0;0.0;57.88;2;0;2;27.5;30.0;40.0;17.0;1;40.0;1;2;40.0;2;49.51;6;6.0;1;3;3;2;3;3;3;1.0;26.857142857142858
35.588235294117645;425.88;53.85;6;54.91;30.0;35.0;1;17.0;35.0;69.18;0;1;40.0;30.0;35.0;30.0;0.0;56.57;2;0;0;35.0;35.0;35.0;17.0;1;40.0;1;1;45.0;2;39.11;6;0.0;1;3;3;2;3;3;3;2.0;35.638888888888886
29.41176470588235;448.07;52.41;4;45.75;25.0;30.11904762;2;11.0;30.0;79.06;2;2;40.0;30.0;26.66666667;25.0;4.0;57.65;1;1;2;30.0;35.0;35.0;17.0;1;30.0;1;1;30.0;2;87.56;6;6.0;1;3;3;2;3;3;3;1.0;29.75
33.08823529352941;472.65;64.51;4;51.86;27.5;31.071428571428573;2;11.0;35.0;60.82;2;1;40.0;30.0;30.0;35.0;0.0;57.87;2;0;2;28.33333333;30.0;35.0;17.0;1;30.0;1;3;35.0;2;48.65;6;6.0;1;3;3;2;3;3;3;1.0;27.972222222777777
28.529411764117647;438.25;57.84;4;57.26;30.0;35.357142857142854;1;11.0;25.0;52.06;2;3;35.0;35.0;30.0;23.33333333;0.0;56.57;1;0;2;30.0;35.0;40.0;17.0;2;40.0;1;1;30.0;2;53.32;6;6.0;1;3;3;2;3;3;3;2.0;32.44444444444444
32.94117647058823;406.9;49.87;5;51.73;30.0;35.714285714285715;2;14.0;30.0;53.2;3;2;40.0;35.0;30.0;27.5;0.0;51.21;2;0;1;32.5;35.0;40.0;17.0;1;40.0;1;2;40.0;2;47.21;6;3.0;1;3;3;2;3;3;3;2.0;33.0
35.0;418.61;46.13;6;53.57;35.0;33.57142857142857;1;17.0;35.0;67.19;0;1;35.0;35.0;25.0;30.0;5.0;47.0;2;2;0;30.0;40.0;40.0;17.0;1;40.0;1;1;45.0;2;46.92;6;0.0;1;3;3;2;3;3;3;2.0;37.0
31.352941176470587;416.4;48.2;4;60.61;25.0;32.857142857142854;2;11.0;30.0;54.43;2;3;40.0;35.0;25.0;26.0;4.0;54.87;2;1;2;35.0;35.0;45.0;17.0;1;32.5;1;1;35.0;2;42.2;6;6.0;1;3;3;2;3;3;3;1.0;25.583333333888888
24.90909090909091;448.75;50.07;2;45.69;10.5;32.97619047714286;2;5.0;0.0;76.15;2;2;35.0;35.0;21.66666667;27.5;4.0;58.76;1;1;2;30.0;35.0;30.0;11.0;0;45.0;1;1;0.0;2;59.81;4;6.0;0;3;3;2;3;3;3;1.0;9.0
34.705882352941174;467.75;59.08;6;58.4;30.0;36.07142857142857;1;17.0;40.0;58.5;0;1;40.0;35.0;30.0;30.0;0.0;60.02;2;0;0;30.0;35.0;45.0;17.0;1;40.0;1;1;40.0;2;52.09;6;0.0;1;3;3;2;3;3;3;2.0;30.13888888888889
37.35294117647059;445.78;53.85;6;50.09;30.0;37.5;2;17.0;40.0;61.26;1;1;40.0;35.0;35.0;35.0;0.0;65.04;2;0;0;40.0;35.0;45.0;17.0;1;40.0;1;1;40.0;2;45.98;6;0.0;1;3;3;2;3;3;3;2.0;33.77777777777778
32.94117647058823;442.28;64.97;4;47.54;30.0;35.47619047714286;1;11.0;27.5;69.18;2;2;40.0;35.0;26.66666667;27.5;4.0;54.66;2;1;2;30.0;35.0;45.0;17.0;2;40.0;1;1;45.0;2;39.11;6;6.0;1;3;3;2;3;3;3;2.0;31.333333332777777
34.411764705882355;468.92;63.27;5;63.43;27.5;37.142857142857146;2;14.0;35.0;50.97;3;2;45.0;35.0;35.0;32.5;0.0;55.21;2;0;1;30.0;35.0;40.0;17.0;1;40.0;1;2;40.0;2;62.81;6;3.0;1;3;3;2;3;3;3;2.0;32.52777777777778
34.529411764705884;476.44;60.0;5;54.91;30.0;37.5;1;14.0;35.0;72.34;1;1;46.0;40.0;30.0;30.0;0.0;60.56;2;0;1;25.0;35.0;45.0;17.0;1;40.0;1;2;45.0;2;48.43;6;3.0;1;3;3;2;3;3;3;1.0;28.083333333333332
33.529411764705884;458.51;50.31;6;56.0;30.0;34.285714285714285;1;17.0;35.0;61.0;1;1;45.0;30.0;26.25;30.0;4.0;62.59;2;1;0;30.0;35.0;45.0;17.0;1;40.0;1;2;35.0;2;45.2;6;0.0;1;3;3;2;3;3;3;2.0;33.27777777777778
31.470588235294116;454.25;61.56;5;56.0;30.0;34.285714285714285;1;14.0;30.0;55.9;2;2;35.0;35.0;23.75;25.0;4.0;62.59;2;1;1;30.0;35.0;45.0;17.0;1;40.0;1;2;40.0;2;66.91;6;3.0;1;3;3;2;3;3;3;2.0;30.305555556111113
37.94117647058823;438.4;51.89;6;63.43;30.0;40.0;1;17.0;40.0;58.15;0;1;45.0;40.0;35.0;30.0;0.0;57.14;2;0;0;40.0;35.0;45.0;17.0;1;45.0;1;1;45.0;2;60.2;6;0.0;1;3;3;2;3;3;3;2.0;35.666666666666664
37.35294117647059;479.47;68.01;6;60.61;30.0;38.57142857142857;1;17.0;35.0;72.5;0;1;40.0;35.0;35.0;40.0;0.0;54.87;2;0;0;40.0;40.0;45.0;17.0;1;40.0;1;1;40.0;2;53.32;6;0.0;1;3;3;2;3;3;3;2.0;33.83333333388889
35.588235294117645;453.07;48.87;6;55.16;35.0;37.142857142857146;1;17.0;35.0;66.83;0;1;40.0;35.0;35.0;30.0;0.0;65.59;2;0;0;30.0;35.0;40.0;17.0;1;40.0;1;1;45.0;2;51.23;6;0.0;1;3;3;2;3;3;3;2.0;34.0
37.05882352941177;466.67;63.27;6;56.34;30.0;40.0;1;17.0;30.0;58.15;0;1;45.0;40.0;35.0;40.0;0.0;61.16;2;0;0;35.0;35.0;45.0;17.0;1;45.0;1;1;45.0;2;74.16;6;0.0;1;3;3;2;3;3;3;2.0;33.22222222277778
37.64705882352941;447.32;53.95;6;54.12;30.0;37.5;2;17.0;40.0;60.49;1;1;35.0;35.0;30.0;40.0;0.0;61.76;2;0;0;35.0;35.0;45.0;17.0;1;45.0;1;1;45.0;2;62.69;6;0.0;1;3;3;2;3;3;3;2.0;33.833333333333336
30.000000000588237;447.59;56.75;5;56.0;26.66666667;34.642857142857146;3;14.0;30.0;66.96;2;1;35.0;30.0;30.0;30.0;0.0;60.02;2;0;1;30.0;35.0;40.0;17.0;1;40.0;1;3;30.0;2;42.2;6;3.0;1;3;3;2;3;3;3;2.0;34.666666666666664
35.588235294117645;451.84;44.56;6;50.22;35.0;37.5;1;17.0;35.0;78.81;1;1;40.0;35.0;35.0;30.0;0.0;55.65;2;0;0;30.0;35.0;45.0;17.0;1;40.0;1;2;45.0;2;46.06;6;0.0;1;3;3;2;3;3;3;2.0;30.63888888888889
43.23529411764706;475.99;55.53;6;56.34;40.0;45.0;1;17.0;40.0;58.15;0;1;45.0;45.0;45.0;45.0;0.0;59.11;2;0;0;40.0;35.0;45.0;17.0;1;50.0;1;1;50.0;2;51.56;6;0.0;1;3;3;2;3;3;3;3.0;44.27777777777778
31.470588235294116;444.24;55.27;4;44.88;32.5;33.92857142857143;2;12.0;27.5;74.12;3;1;27.5;35.0;30.0;30.0;0.0;57.88;2;0;2;30.0;35.0;45.0;17.0;2;30.0;2;1;40.0;2;46.92;6;5.0;1;3;3;2;3;3;3;2.0;30.666666666666668
32.35294117647059;467.38;57.44;6;54.31;30.0;40.0;1;17.0;30.0;52.82;0;1;35.0;45.0;30.0;30.0;0.0;67.5;2;0;0;30.0;40.0;45.0;17.0;1;45.0;1;1;40.0;2;54.31;6;0.0;1;3;3;2;3;3;3;2.0;36.888888888888886
33.52941176411765;446.8;59.82;5;44.88;30.0;33.92857142857143;1;14.0;35.0;74.12;1;3;40.0;30.0;30.0;28.33333333;0.0;60.24;2;0;1;30.0;35.0;45.0;17.0;1;35.0;1;1;40.0;2;58.59;6;3.0;1;3;3;2;3;3;3;2.0;33.69444444444444
34.411764705882355;440.19;48.87;6;55.16;30.0;38.214285714285715;1;17.0;35.0;66.83;0;1;45.0;30.0;35.0;35.0;0.0;57.88;2;0;0;30.0;35.0;40.0;17.0;1;50.0;1;1;35.0;2;50.37;6;0.0;1;3;3;2;3;3;3;2.0;32.50000000055556
35.294117647058826;446.08;56.75;6;53.57;30.0;36.42857142857143;2;17.0;35.0;70.62;1;1;45.0;35.0;35.0;30.0;0.0;60.02;2;0;0;35.0;35.0;45.0;17.0;1;35.0;1;1;40.0;2;50.37;6;0.0;1;3;3;2;3;3;3;1.0;24.88888888888889
36.1764705882353;458.75;51.96;6;54.91;35.0;31.25;1;17.0;30.0;72.34;0;1;45.0;27.5;25.0;30.0;7.0;52.77;2;2;0;40.0;35.0;30.0;17.0;1;40.0;1;1;40.0;2;55.84;6;0.0;1;3;3;2;3;3;3;2.0;31.138888888333334
42.94117647058823;470.23;61.19;6;56.34;40.0;42.142857142857146;1;17.0;35.0;70.42;0;1;50.0;35.0;45.0;45.0;0.0;57.14;2;0;0;45.0;40.0;45.0;17.0;1;45.0;1;1;45.0;2;41.7;6;0.0;1;3;3;2;3;3;3;4.0;45.94444444444444
38.529411764705884;443.1;53.85;6;57.26;30.0;37.142857142857146;1;17.0;35.0;63.73;0;1;50.0;35.0;35.0;30.0;0.0;48.95;2;0;0;45.0;35.0;40.0;17.0;1;40.0;1;1;45.0;2;43.48;6;0.0;1;3;3;2;3;3;3;2.0;36.94444444444444
33.8235294117647;425.04;50.31;5;53.57;25.0;32.142857142857146;3;14.0;30.0;74.32;1;1;40.0;30.0;30.0;30.0;0.0;44.9;2;0;1;40.0;35.0;35.0;17.0;1;35.0;1;1;40.0;2;47.79;6;3.0;1;3;3;2;3;3;3;1.0;21.805555555555557
35.294117647058826;450.26;61.56;5;58.4;40.0;41.07142857142857;1;14.0;40.0;66.96;1;1;45.0;35.0;45.0;30.0;0.0;65.43;2;0;1;35.0;35.0;40.0;17.0;1;45.0;1;1;25.0;2;54.64;6;3.0;2;3;3;2;3;3;3;2.0;31.22222222222222
34.26470588235294;444.98;57.49;6;52.72;30.0;30.357142857142858;1;17.0;35.0;74.12;2;2;40.0;30.0;25.0;30.0;4.0;53.5;2;1;0;32.5;35.0;35.0;17.0;1;30.0;1;2;40.0;2;46.92;6;0.0;1;3;3;2;3;3;3;2.0;33.55555555555556
35.0;436.03;53.85;6;52.53;30.0;35.357142857142854;1;17.0;35.0;63.73;0;1;35.0;35.0;35.0;35.0;0.0;58.52;2;0;0;35.0;35.0;40.0;17.0;1;35.0;1;1;40.0;2;83.41;6;0.0;1;3;3;2;3;3;3;2.0;35.44444444444444
30.294117647058822;460.74;54.55;4;58.4;22.5;36.42857142857143;2;11.0;35.0;74.56;2;2;40.0;30.0;30.0;27.5;0.0;49.07;2;0;2;30.0;35.0;45.0;17.0;1;45.0;1;1;30.0;2;46.92;6;6.0;1;3;3;2;3;3;3;2.0;31.22222222222222
26.41176470588235;426.22;55.79;2;55.85;21.66666667;36.07142857142857;3;6.0;30.0;66.5;4;3;18.25;30.0;30.0;23.33333333;0.0;49.15;1;0;4;22.5;35.0;45.0;17.0;1;45.0;4;2;40.0;2;42.2;6;11.0;1;3;3;2;3;3;3;1.0;24.750000000555556
40.88235294117647;443.43;49.7;6;49.23;40.0;43.92857142857143;1;17.0;35.0;74.44;0;1;40.0;35.0;50.0;45.0;0.0;55.39;2;0;0;45.0;40.0;45.0;17.0;1;45.0;1;1;40.0;2;54.31;6;0.0;1;3;3;2;3;3;3;3.0;43.72222222222222
37.94117647058823;467.9;57.36;6;49.04;30.0;28.690476190714286;1;17.0;40.0;60.48;0;1;30.0;28.33333333;21.66666667;35.0;7.0;63.33;2;2;0;40.0;35.0;35.0;17.0;1;30.0;1;1;50.0;1;69.4;6;0.0;1;3;3;2;3;3;3;2.0;33.24999999944444
34.26470588235294;443.98;50.99;5;47.62;27.5;31.428571428571427;2;14.0;40.0;70.23;1;1;40.0;30.0;25.0;35.0;4.0;60.24;2;1;1;30.0;35.0;30.0;17.0;1;40.0;1;1;35.0;2;47.79;6;3.0;1;3;3;2;3;3;3;1.0;24.916666666666668
32.05882352941177;449.36;53.71;4;56.34;30.0;36.785714285;1;11.0;35.0;58.15;2;2;40.0;28.33333333;35.0;27.5;3.0;57.14;2;1;2;35.0;35.0;40.0;17.0;1;45.0;1;1;27.5;2;57.84;6;6.0;2;3;3;2;3;3;3;2.0;30.38888888888889
29.071428571428573;440.06;46.34;3;59.61;0.0;30.595238094285715;0;8.0;37.0;56.59;2;2;40.0;25.0;28.33333333;25.0;7.0;58.52;1;2;2;17.0;40.0;40.0;14.0;1;30.0;1;3;30.0;2;37.51;5;6.0;1;3;3;2;3;3;3;1.0;15.9375
32.0;453.17;57.36;1;58.68;0.0;9.553571428571429;0;3.0;0.0;65.25;0;0;0.0;10.25;7.5;0.0;14.0;59.11;2;6;0;32.0;29.0;5.0;3.0;0;6.5;0;1;0.0;1;47.66;1;0.0;0;3;3;2;3;3;3;1.0;5.666666666666667
28.264705882352942;448.27;53.11;2;50.22;24.0;31.696428571428573;2;5.0;27.0;70.23;4;4;34.0;30.0;26.25;22.75;5.0;55.65;1;2;4;23.75;35.0;35.0;17.0;3;40.0;1;4;40.0;2;46.06;6;12.0;1;3;3;2;3;3;3;1.0;14.111111111222222
38.38235294117647;467.93;62.54;5;61.41;27.5;25.297619048571427;2;14.0;35.0;55.71;1;1;45.0;22.5;21.66666667;45.0;9.0;59.48;2;3;1;30.0;30.0;25.0;17.0;1;30.0;1;1;50.0;1;69.48;6;3.0;1;3;3;2;3;3;3;2.0;35.02777777777778
37.94117647058823;454.59;56.75;6;45.75;40.0;38.57142857142857;1;17.0;35.0;70.62;0;1;45.0;35.0;35.0;35.0;0.0;65.43;2;0;0;35.0;45.0;45.0;17.0;1;40.0;1;1;40.0;2;45.2;6;0.0;1;3;3;2;3;3;3;3.0;41.22222222222222
32.94117647058823;456.24;59.08;6;51.08;30.0;33.57142857142857;1;17.0;30.0;70.62;0;1;40.0;30.0;30.0;35.0;0.0;72.56;2;0;0;35.0;35.0;40.0;17.0;1;35.0;1;1;30.0;2;50.37;6;0.0;1;3;3;2;3;3;3;2.0;36.22222222222222
33.088235294117645;416.01;49.87;6;56.51;30.0;31.547619048571427;1;17.0;35.0;58.13;1;1;45.0;30.0;26.66666667;30.0;4.0;66.94;2;1;0;32.5;35.0;45.0;17.0;1;30.0;1;2;30.0;2;64.23;6;0.0;1;3;3;2;3;3;3;1.0;29.055555555555557
38.8235294117647;458.64;46.57;6;59.23;30.0;37.142857142857146;1;17.0;35.0;66.94;0;1;45.0;30.0;35.0;35.0;0.0;62.45;2;0;0;45.0;40.0;45.0;17.0;1;40.0;1;1;45.0;2;41.6;6;0.0;1;3;3;2;3;3;3;2.0;34.583333333333336
35.55882352941177;453.55;61.56;6;53.57;30.0;34.166666666428576;1;17.0;34.0;64.09;1;2;45.0;31.66666667;28.33333333;32.5;4.0;51.14;2;1;0;30.0;30.0;40.0;17.0;1;40.0;1;1;45.0;2;46.92;6;0.0;1;3;3;2;3;3;3;2.0;32.55882352941177
29.676470588235293;432.13;55.79;3;63.02;23.0;28.928571429285714;3;8.0;26.0;56.71;4;2;40.0;21.66666667;23.75;22.5;7.0;52.97;1;2;3;30.0;30.0;35.0;17.0;3;35.0;1;2;40.0;1;48.43;6;9.0;1;3;3;2;3;3;3;1.0;25.27777777777778
19.125;467.54;61.56;1;51.08;0.0;24.408163265785713;0;2.0;0.0;66.96;2;6;45.0;9.666666667;14.42857143;10.83333333;7.0;62.59;1;2;2;10.16666667;35.0;30.0;8.0;0;40.0;1;6;0.0;1;62.69;3;6.0;0;3;3;2;3;3;3;1.0;10.0
21.11764705882353;425.48;44.0;2;53.57;5.0;28.071428571428573;2;5.0;13.5;70.38;4;2;40.0;21.0;21.25;27.5;7.0;53.24;1;2;4;7.0;30.0;35.0;17.0;2;35.0;1;2;40.0;1;39.07;6;12.0;1;3;3;2;3;3;3;1.0;23.125000000125
30.58823529411765;438.09;50.09;4;57.26;25.0;34.285714285714285;2;11.0;35.0;61.26;3;3;35.0;30.0;30.0;25.0;0.0;54.66;2;0;2;30.0;35.0;45.0;17.0;1;35.0;1;2;35.0;2;55.84;6;6.0;1;3;3;2;3;3;3;1.0;24.220588235294116
32.5;421.5;44.56;5;55.16;27.5;30.952380952142857;2;14.0;30.0;53.09;1;1;40.0;21.66666667;23.33333333;30.0;7.0;62.78;2;2;1;30.0;35.0;40.0;17.0;1;40.0;1;1;40.0;2;46.92;6;3.0;1;3;3;2;3;3;3;2.0;31.583333333333332
31.61764705882353;430.87;53.11;5;60.0;27.5;34.285714285714285;2;14.0;30.0;66.83;1;1;40.0;35.0;27.5;30.0;4.0;57.88;2;1;1;30.0;35.0;35.0;17.0;1;40.0;1;1;35.0;2;51.23;6;3.0;1;3;3;2;3;3;3;2.0;31.444444444444443
31.176470588235293;461.75;57.36;4;63.43;30.0;33.92857142857143;1;11.0;30.0;58.15;2;2;40.0;30.0;25.0;22.5;4.0;51.38;2;1;2;27.5;35.0;45.0;17.0;1;40.0;1;2;40.0;2;55.64;6;6.0;1;3;3;2;3;3;3;2.0;32.00000000055556
32.720588235294116;433.97;54.55;5;48.49;30.0;31.428571428571427;1;14.0;30.0;70.38;2;4;40.0;35.0;25.0;23.75;4.0;51.14;2;1;1;35.0;30.0;30.0;17.0;2;35.0;1;1;40.0;2;51.23;6;3.0;1;3;3;2;3;3;3;1.0;24.666666666666668
34.705882352941174;441.18;51.96;6;54.91;40.0;34.285714285714285;1;17.0;30.0;61.26;0;1;40.0;30.0;27.5;30.0;4.0;58.52;2;1;0;35.0;35.0;35.0;17.0;1;45.0;1;1;35.0;2;55.84;6;0.0;1;3;3;2;3;3;3;2.0;35.27777777777778
33.529411764705884;467.83;55.79;6;60.61;40.0;31.785714285714285;1;17.0;30.0;56.71;1;1;45.0;30.0;25.0;30.0;4.0;70.92;2;1;0;30.0;35.0;30.0;17.0;1;40.0;1;2;30.0;2;59.81;6;0.0;1;3;3;2;3;3;3;2.0;32.94444444444444
32.94117647058823;464.09;56.75;6;60.81;30.0;32.619047619999996;1;17.0;30.0;74.56;1;1;40.0;35.0;21.66666667;30.0;4.0;53.24;2;1;0;30.0;35.0;35.0;17.0;1;40.0;1;2;40.0;2;46.92;6;0.0;1;3;3;2;3;3;3;1.0;12.277777777777779
29.117647058235292;452.57;56.75;4;58.4;25.0;33.214285714285715;2;11.0;30.0;61.0;3;3;40.0;30.0;27.5;23.33333333;4.0;65.43;1;1;2;30.0;40.0;40.0;17.0;1;35.0;1;2;30.0;2;45.2;6;6.0;1;3;3;2;3;3;3;1.0;28.305555555555557
32.5;479.74;60.0;5;54.91;30.0;35.714285714285715;2;14.0;27.5;61.26;3;1;40.0;30.0;30.0;35.0;0.0;62.71;2;0;1;35.0;40.0;35.0;17.0;2;45.0;1;2;30.0;2;48.43;6;3.0;1;3;3;2;3;3;3;2.0;34.916666666666664
32.94117647058823;465.21;68.14;6;57.57;30.0;36.785714285714285;1;17.0;30.0;63.76;0;1;40.0;30.0;35.0;30.0;0.0;51.41;2;0;0;35.0;35.0;35.0;17.0;1;45.0;1;1;35.0;2;48.65;6;0.0;1;3;3;2;3;3;3;2.0;32.77777777777778
32.794117647058826;449.26;57.49;6;52.72;30.0;35.714285714285715;2;17.0;35.0;78.81;2;1;35.0;35.0;30.0;30.0;0.0;45.18;2;0;0;32.5;35.0;40.0;17.0;1;40.0;1;2;35.0;2;53.32;6;0.0;1;3;3;2;3;3;3;2.0;37.388888888888886
28.529411764117647;437.25;51.96;3;54.91;27.5;35.0;2;8.0;27.5;69.18;3;3;35.0;30.0;35.0;23.33333333;0.0;48.95;1;0;3;30.0;30.0;40.0;17.0;2;35.0;1;1;30.0;2;43.48;6;9.0;1;3;3;2;3;3;3;1.0;28.638888888333334
15.75;453.99;60.25;0;51.73;10.0;24.166666665;3;0.0;3.0;60.49;4;2;0.0;20.0;23.33333333;25.0;12.0;59.48;1;4;4;25.0;30.0;22.5;12.0;3;23.33333333;0;2;0.0;1;71.53;4;12.0;0;3;3;2;3;3;3;1.0;1.5
30.58823529411765;441.51;46.74;5;52.72;30.0;32.619047619999996;1;14.0;30.0;60.92;2;1;35.0;30.0;21.66666667;30.0;4.0;60.24;2;1;1;27.5;40.0;40.0;17.0;1;40.0;1;2;32.5;2;46.92;6;3.0;2;3;3;2;3;3;3;1.0;29.555555556111113
26.0;443.51;46.32;1;55.85;30.0;29.761904762142855;1;3.0;25.0;61.4;5;2;27.5;35.0;20.0;25.0;5.0;54.87;1;2;5;27.5;30.0;30.0;17.0;3;40.0;2;2;21.5;1;43.48;6;14.0;2;3;3;2;3;3;3;1.0;26.47222222111111
