CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;ANO_INGRESO;FILOSOFIA_ICFES;APT_VERB_ICFES;FISICA_ICFES;MUNICIPIO;GENERO;APT_MAT_ICFES;LOCALIDAD;DEPARTAMENTO;SOCIALES_ICFES;ESTRATO;CALENDARIO;TIPO_COLEGIO;DISTANCIA;INSCRIPCION;CORTE_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
61.16;53.27;12;53.82;57.63;372.11;54.35;2011;44.91;54.35;54.57;0;0;61.16;10;0;0;2;0;0;3;10;3;2.0;35.23529411764706
73.85;59.21;20;51.88;59.53;366.32;43.93;2011;36.24;43.93;47.05;225;0;73.85;20;10;0;1;1;1;6;10;3;2.0;34.23529411764706
69.12;33.81;10;43.22;59.1;390.15;56.37;2011;46.38;56.37;52.83;0;0;69.12;8;0;0;2;0;0;3;10;3;3.0;40.76470588235294
97.5;79.55;20;67.75;63.77;452.63;52.42;2012;54.22;52.42;60.87;0;0;97.5;20;0;0;3;0;0;6;10;1;2.0;35.11764705882353
86.0;58.0;7;59.0;59.0;453.0;69.0;2012;60.0;69.0;63.0;20;0;86.0;8;5;0;2;1;2;3;10;1;2.0;35.411764705882355
85.0;41.0;20;58.0;63.0;439.0;58.0;2012;60.0;58.0;65.0;208;0;85.0;5;7;0;2;1;1;6;10;1;2.0;30.235294117647058
85.0;43.0;20;59.0;53.0;443.0;69.0;2012;60.0;69.0;60.0;0;0;85.0;20;0;0;2;0;0;6;10;1;2.0;36.0
75.0;41.0;6;55.0;59.0;435.0;69.0;2012;49.0;69.0;65.0;20;0;75.0;19;5;0;2;1;2;5;10;1;2.0;36.23529411764706
69.0;43.0;8;63.0;44.0;429.0;63.0;2012;49.0;63.0;75.0;20;0;69.0;8;5;0;2;1;2;3;10;1;2.0;32.470588235294116
64.0;68.0;11;63.0;67.0;454.0;78.0;2012;60.0;78.0;59.0;20;0;64.0;11;5;0;2;1;1;5;10;1;2.0;35.1764705882353
69.0;53.0;10;58.0;58.0;442.0;58.0;2012;53.0;58.0;63.0;20;0;69.0;10;5;0;3;1;2;3;10;1;2.0;37.76470588235294
75.0;43.0;20;51.0;50.0;436.0;78.0;2012;60.0;78.0;56.0;222;0;75.0;20;21;0;1;1;1;6;10;1;2.0;34.1764705882353
76.0;52.0;7;63.0;55.0;433.0;54.0;2012;53.0;54.0;63.0;20;0;76.0;7;5;0;3;1;2;5;10;1;2.0;36.0
69.0;58.0;10;68.0;55.0;437.0;69.0;2012;48.0;69.0;59.0;20;0;69.0;11;5;0;2;1;1;5;10;1;2.0;31.470588235294116
77.58;43.48;20;48.79;67.0;415.02;50.37;2012;49.02;50.37;63.1;203;0;77.58;20;15;0;2;1;1;6;10;1;2.0;35.411764705882355
85.0;60.0;17;63.0;63.0;441.0;54.0;2012;69.0;54.0;52.0;20;0;85.0;16;5;0;3;1;2;2;10;1;2.0;38.0
75.0;49.0;13;55.0;63.0;414.0;54.0;2012;45.0;54.0;65.0;20;0;75.0;8;5;0;2;1;1;3;10;1;2.0;34.11764705882353
85.0;55.0;15;59.0;50.0;438.0;62.0;2012;69.0;62.0;49.0;20;0;85.0;8;5;0;3;1;2;3;10;1;2.0;34.76470588235294
69.0;50.0;10;55.0;62.0;425.0;58.0;2012;53.0;58.0;63.0;20;0;69.0;10;5;0;3;1;2;3;10;1;2.0;36.35294117647059
76.0;55.0;1;51.0;49.0;406.0;62.0;2012;44.0;62.0;63.0;20;0;76.0;1;5;0;2;1;2;5;10;1;1.0;23.41176470588235
69.0;55.0;20;51.0;59.0;422.0;69.0;2012;49.0;69.0;59.0;200;0;69.0;20;15;0;2;1;2;6;10;1;2.0;37.64705882352941
63.0;58.0;9;55.0;50.0;414.0;62.0;2012;53.0;62.0;70.0;20;1;63.0;9;5;0;3;1;2;4;10;1;2.0;33.76470588235294
53.0;45.0;10;51.0;52.0;414.0;63.0;2012;48.0;63.0;75.0;20;0;53.0;10;5;0;3;1;2;3;10;1;2.0;32.588235294117645
69.0;49.0;1;58.0;55.0;410.0;58.0;2012;53.0;58.0;69.0;20;0;69.0;21;5;0;3;1;2;7;10;1;2.0;39.588235294117645
68.0;52.0;14;51.0;53.0;404.0;58.0;2012;49.0;58.0;70.0;20;1;68.0;19;5;0;3;1;1;5;10;1;2.0;34.88235294117647
80.88;66.91;11;47.62;56.55;399.53;55.41;2012;46.79;55.41;61.23;0;0;80.88;11;0;0;3;0;0;5;10;1;2.0;33.8235294117647
