PG_ICFES,DEPARTAMENTO
408.0,TOLIMA
320.0,NO REGISTRA
332.0,NO REGISTRA
331.0,NO REGISTRA
338.0,NO REGISTRA
327.0,NO REGISTRA
355.0,NO REGISTRA
320.0,NO REGISTRA
340.0,NO REGISTRA
314.0,NO REGISTRA
346.0,NO REGISTRA
397.0,NO REGISTRA
338.0,NO REGISTRA
354.0,NO REGISTRA
343.0,NO REGISTRA
383.0,NO REGISTRA
338.0,NO REGISTRA
329.0,NO REGISTRA
312.0,NO REGISTRA
418.0,BOGOTA
398.0,CUNDINAMARCA
401.0,BOYACA
371.0,BOGOTA
401.0,TOLIMA
405.0,BOGOTA
451.0,BOGOTA
287.0,NO REGISTRA
330.0,NO REGISTRA
388.0,BOGOTA
327.0,NO REGISTRA
377.0,BOGOTA
389.0,BOGOTA
385.0,BOGOTA
323.0,NO REGISTRA
316.0,NO REGISTRA
317.0,NO REGISTRA
331.0,NO REGISTRA
315.0,NO REGISTRA
326.0,NO REGISTRA
395.0,CUNDINAMARCA
365.0,BOGOTA
398.0,BOGOTA
374.0,NO REGISTRA
360.0,BOLIVAR
0.0,NO REGISTRA
0.0,NO REGISTRA
0.0,NO REGISTRA
0.0,NO REGISTRA
0.0,NO REGISTRA
396.0,BOGOTA
346.0,NO REGISTRA
352.0,NO REGISTRA
342.0,NO REGISTRA
380.0,NO REGISTRA
331.0,NO REGISTRA
338.0,NO REGISTRA
355.0,NO REGISTRA
371.0,NO REGISTRA
349.0,NO REGISTRA
347.0,NO REGISTRA
510.0,META
340.0,NO REGISTRA
341.0,NO REGISTRA
375.0,NO REGISTRA
341.0,NO REGISTRA
355.0,NO REGISTRA
354.0,NO REGISTRA
337.0,NO REGISTRA
342.0,NO REGISTRA
347.0,NO REGISTRA
349.0,NO REGISTRA
358.0,NO REGISTRA
353.0,NO REGISTRA
330.0,NO REGISTRA
375.0,NO REGISTRA
328.0,NO REGISTRA
348.0,NO REGISTRA
347.0,NO REGISTRA
357.0,NO REGISTRA
335.0,NO REGISTRA
367.0,NO REGISTRA
344.0,NO REGISTRA
322.0,NO REGISTRA
367.0,NO REGISTRA
345.0,NO REGISTRA
375.0,NO REGISTRA
341.0,NO REGISTRA
340.0,NO REGISTRA
337.0,NO REGISTRA
365.0,NO REGISTRA
344.0,NO REGISTRA
358.0,NO REGISTRA
347.0,NO REGISTRA
401.0,NO REGISTRA
367.0,NO REGISTRA
357.0,NO REGISTRA
340.0,NO REGISTRA
352.0,NO REGISTRA
338.0,NO REGISTRA
317.0,NO REGISTRA
354.0,NO REGISTRA
335.0,NO REGISTRA
331.0,NO REGISTRA
347.0,NO REGISTRA
404.0,BOGOTA
360.0,NO REGISTRA
336.0,NO REGISTRA
356.0,NO REGISTRA
344.0,NO REGISTRA
418.0,CUNDINAMARCA
413.0,BOGOTA
339.0,NO REGISTRA
325.0,NO REGISTRA
335.0,NO REGISTRA
327.0,NO REGISTRA
337.0,NO REGISTRA
336.0,NO REGISTRA
329.0,NO REGISTRA
337.0,NO REGISTRA
334.0,NO REGISTRA
333.0,NO REGISTRA
324.0,NO REGISTRA
330.0,NO REGISTRA
333.0,NO REGISTRA
400.0,BOGOTA
331.0,NO REGISTRA
331.0,NO REGISTRA
322.0,NO REGISTRA
330.0,NO REGISTRA
335.0,NO REGISTRA
332.0,NO REGISTRA
341.0,NO REGISTRA
355.0,NO REGISTRA
335.0,NO REGISTRA
318.0,NO REGISTRA
403.0,CORDOBA
385.0,BOGOTA
334.0,NO REGISTRA
331.0,NO REGISTRA
334.0,NO REGISTRA
335.0,NO REGISTRA
338.0,NO REGISTRA
316.0,NO REGISTRA
342.0,NO REGISTRA
377.0,CUNDINAMARCA
357.0,NO REGISTRA
335.0,NO REGISTRA
330.0,NO REGISTRA
325.0,NO REGISTRA
324.0,NO REGISTRA
419.0,BOGOTA
333.0,NO REGISTRA
333.0,NO REGISTRA
330.0,NO REGISTRA
325.0,NO REGISTRA
333.0,NO REGISTRA
310.0,NO REGISTRA
356.0,NO REGISTRA
332.0,NO REGISTRA
397.0,NO REGISTRA
399.0,BOGOTA
329.0,NO REGISTRA
355.0,NO REGISTRA
318.0,NO REGISTRA
366.0,NO REGISTRA
328.0,NO REGISTRA
332.0,NO REGISTRA
334.0,NO REGISTRA
403.0,NO REGISTRA
325.0,NO REGISTRA
373.0,NO REGISTRA
342.0,NO REGISTRA
339.0,NO REGISTRA
332.0,NO REGISTRA
327.0,NO REGISTRA
328.0,NO REGISTRA
286.0,NO REGISTRA
323.0,NO REGISTRA
332.0,NO REGISTRA
347.0,NO REGISTRA
344.0,NO REGISTRA
336.0,NO REGISTRA
404.0,HUILA
356.0,NO REGISTRA
330.0,NO REGISTRA
398.0,BOGOTA
317.0,NO REGISTRA
330.0,NO REGISTRA
325.0,NO REGISTRA
325.0,NO REGISTRA
317.0,NO REGISTRA
386.0,CUNDINAMARCA
328.0,NO REGISTRA
315.0,NO REGISTRA
329.0,NO REGISTRA
319.0,NO REGISTRA
308.0,NO REGISTRA
324.0,NO REGISTRA
322.0,NO REGISTRA
315.0,NO REGISTRA
301.0,NO REGISTRA
317.0,NO REGISTRA
322.0,NO REGISTRA
323.0,NO REGISTRA
324.0,NO REGISTRA
377.0,NO REGISTRA
338.0,NO REGISTRA
344.0,NO REGISTRA
343.0,NO REGISTRA
362.0,NO REGISTRA
335.0,NO REGISTRA
362.0,NO REGISTRA
338.0,NO REGISTRA
396.0,NO REGISTRA
344.0,NO REGISTRA
337.0,NO REGISTRA
347.0,NO REGISTRA
349.0,NO REGISTRA
342.0,NO REGISTRA
334.0,NO REGISTRA
366.0,NO REGISTRA
349.0,NO REGISTRA
368.0,NO REGISTRA
323.0,NO REGISTRA
326.0,NO REGISTRA
375.0,NO REGISTRA
338.0,NO REGISTRA
337.0,NO REGISTRA
328.0,NO REGISTRA
348.0,NO REGISTRA
356.0,NO REGISTRA
340.0,NO REGISTRA
350.0,NO REGISTRA
368.0,NO REGISTRA
348.0,NO REGISTRA
332.0,NO REGISTRA
335.0,NO REGISTRA
339.0,NO REGISTRA
347.0,NO REGISTRA
342.0,NO REGISTRA
378.0,NO REGISTRA
362.0,NO REGISTRA
333.0,NO REGISTRA
285.0,NO REGISTRA
332.0,NO REGISTRA
338.0,NO REGISTRA
335.0,NO REGISTRA
348.0,NO REGISTRA
329.0,NO REGISTRA
349.0,NO REGISTRA
347.0,NO REGISTRA
356.0,NO REGISTRA
325.0,NO REGISTRA
356.0,NO REGISTRA
357.0,NO REGISTRA
344.0,NO REGISTRA
346.0,NO REGISTRA
350.0,NO REGISTRA
348.0,NO REGISTRA
202.0,NO REGISTRA
326.0,NO REGISTRA
380.0,BOGOTA
321.0,NO REGISTRA
315.0,NO REGISTRA
328.0,NO REGISTRA
332.0,NO REGISTRA
401.0,BOYACA
322.0,NO REGISTRA
323.0,NO REGISTRA
321.0,NO REGISTRA
331.0,NO REGISTRA
327.0,NO REGISTRA
325.0,NO REGISTRA
328.0,NO REGISTRA
339.0,NO REGISTRA
339.0,NO REGISTRA
318.0,NO REGISTRA
334.0,NO REGISTRA
325.0,NO REGISTRA
327.0,NO REGISTRA
343.0,NO REGISTRA
355.0,NO REGISTRA
331.0,NO REGISTRA
355.0,NO REGISTRA
346.0,NO REGISTRA
331.0,NO REGISTRA
334.0,NO REGISTRA
333.0,NO REGISTRA
323.0,NO REGISTRA
333.0,NO REGISTRA
345.0,NO REGISTRA
342.0,NO REGISTRA
324.0,NO REGISTRA
332.0,NO REGISTRA
339.0,NO REGISTRA
325.0,NO REGISTRA
335.0,NO REGISTRA
351.0,NO REGISTRA
353.0,NO REGISTRA
339.0,NO REGISTRA
330.0,NO REGISTRA
331.0,NO REGISTRA
339.0,NO REGISTRA
338.0,NO REGISTRA
326.0,NO REGISTRA
360.0,NO REGISTRA
324.0,NO REGISTRA
330.0,NO REGISTRA
346.0,NO REGISTRA
342.0,NO REGISTRA
329.0,NO REGISTRA
344.0,NO REGISTRA
345.0,NO REGISTRA
345.0,NO REGISTRA
375.0,NO REGISTRA
352.0,NO REGISTRA
325.0,NO REGISTRA
336.0,NO REGISTRA
337.0,NO REGISTRA
338.0,NO REGISTRA
367.0,NO REGISTRA
330.0,NO REGISTRA
325.0,NO REGISTRA
358.0,NO REGISTRA
340.0,NO REGISTRA
322.0,NO REGISTRA
466.0,NO REGISTRA
341.0,NO REGISTRA
327.0,NO REGISTRA
328.0,NO REGISTRA
333.0,NO REGISTRA
336.0,NO REGISTRA
338.0,NO REGISTRA
331.0,NO REGISTRA
364.0,NO REGISTRA
329.0,NO REGISTRA
371.0,NO REGISTRA
350.0,NO REGISTRA
332.0,NO REGISTRA
323.0,NO REGISTRA
333.0,NO REGISTRA
314.0,NO REGISTRA
330.0,NO REGISTRA
329.0,NO REGISTRA
322.0,NO REGISTRA
324.0,NO REGISTRA
317.0,NO REGISTRA
323.0,NO REGISTRA
335.0,NO REGISTRA
318.0,NO REGISTRA
318.0,NO REGISTRA
404.0,META
328.0,NO REGISTRA
323.0,NO REGISTRA
