PROMEDIO_TRES;PG_ICFES;NOTA_FIS_DOS;NOTA_EL_DOS;NOTA_CAMPOS;NOTA_FCD;FISICA_ICFES;VECES_FCD;BIOLOGIA_ICFES;CON_MAT_ICFES;NOTA_PROGAPL;PROMEDIO_CUATRO;NOTA_VARCOM;NCA_TRES;NOTA_INT;NCP_CUATRO;NCA_CUATRO;NAP_CUATRO;NOTA_PYE_UNO;NCC_CUATRO;NOTA_FIS_TRES;NAC_CUATRO;NCA_DOS;VECES_PYE_UNO;VECES_PROGAPL;NAA_CUATRO;VECES_FIS_TRES;VECES_EL_DOS;VECES_VARCOM;NOTA_L_UNO;CAR_CUATRO;PROMEDIO_DOS;VECES_L_UNO;EPA_CUATRO;PROMEDIO_UNO;VECES_CAMPOS;CREDITOS_FCD;CREDITOS_VARCOM;CREDITOS_CAMPOS;CREDITOS_L_UNO;CREDITOS_PROGAPL;CREDITOS_PYE_UNO;RENDIMIENTO_CINCO;PROMEDIO_CINCO
32.02777777777778;462.1;30.0;27.0;27.5;47.0;55.56;1;59.3;70.26;35.0;36.11764705882353;30.0;15.0;35.0;5.0;12.0;2;43.0;17.0;28.5;7;17.0;1;1;5;2;2;1;43.0;2;33.8235294117647;1;2;37.32142857142857;2;3;2;2;2;3;2;2.0;33.2
35.5;481.88;35.0;37.0;31.0;46.0;58.27;1;63.55;70.11;40.0;39.705882352941174;39.0;18.0;30.0;0.0;17.0;0;33.0;17.0;30.0;7;17.0;1;1;7;1;1;1;50.0;0;33.8235294117647;1;2;38.92857142857143;1;3;2;2;2;3;2;2.0;35.06666666666667
33.111111111666666;454.68;30.0;22.5;30.0;38.0;58.27;1;56.82;70.11;40.0;34.26470588235294;30.5;15.0;30.0;3.0;14.0;1;36.0;17.0;29.66666667;7;17.0;1;1;6;3;2;2;44.0;2;34.11764705882353;1;2;37.857142857142854;1;3;2;2;2;3;2;2.0;31.566666666666666
34.166666666666664;464.09;35.0;32.0;34.0;49.0;58.27;1;58.93;67.01;45.0;40.35294117647059;33.0;18.0;30.0;0.0;17.0;0;41.0;17.0;35.0;7;17.0;1;1;7;1;1;1;46.0;0;35.88235294117647;1;2;38.92857142857143;1;3;2;2;2;3;2;2.0;33.63333333333333
20.735294118235295;461.35;0.0;0.0;0.0;0.0;60.41;0;57.16;70.26;32.5;32.5;0.0;6.0;30.0;0.0;3.0;0;0.0;3.0;30.5;1;11.0;0;2;1;2;0;0;0.0;1;32.142857142857146;0;2;33.92857142928572;0;3;2;2;2;3;2;0.0;0.0
36.0;474.19;40.0;46.0;34.0;47.0;53.43;1;54.77;67.01;40.0;40.529411764705884;36.0;18.0;35.0;0.0;17.0;0;38.0;17.0;35.0;7;17.0;1;1;7;1;1;1;37.0;0;38.529411764705884;1;2;34.642857142857146;1;3;2;2;2;3;2;2.0;31.533333333333335
41.44444444444444;499.93;40.0;43.0;32.0;46.0;55.56;1;61.56;77.8;45.0;42.11764705882353;37.0;18.0;40.0;0.0;17.0;0;43.0;17.0;40.0;7;17.0;1;1;7;1;1;1;45.0;0;40.88235294117647;1;2;38.57142857142857;1;3;2;2;2;3;2;2.0;37.333333333333336
38.27777777777778;507.62;35.0;26.5;33.0;40.0;55.86;1;58.93;77.58;30.0;33.029411764705884;31.0;18.0;35.0;3.0;14.0;1;36.0;17.0;45.0;7;17.0;1;1;6;1;2;1;36.0;1;33.94117647058823;1;2;33.07142857142857;1;3;2;2;2;3;2;2.0;33.36666666666667
31.708333333333332;466.51;35.0;42.0;30.0;44.0;57.99;1;49.05;70.26;40.0;39.411764705882355;31.0;15.0;27.66666667;0.0;17.0;0;45.0;17.0;16.25;7;11.0;1;1;7;4;1;1;40.0;0;32.97058823588235;1;2;33.57142857142857;1;3;2;2;2;3;2;2.0;36.333333333333336
31.694444444444443;465.4;35.0;38.0;30.0;42.0;53.43;1;52.77;70.11;30.0;35.05882352941177;30.0;15.0;30.0;0.0;17.0;0;33.0;17.0;30.0;7;17.0;1;1;7;1;1;2;40.0;1;32.05882352941177;1;2;33.214285714285715;1;3;2;2;2;3;2;2.0;32.4
0.0;425.28;24.0;0.0;0.0;0.0;39.28;0;54.77;64.16;26.0;26.0;0.0;0.0;19.0;3.0;0.0;1;0.0;3.0;0.0;1;8.0;0;2;0;0;0;0;0.0;1;26.294117647058822;0;1;31.607142857142858;0;3;2;2;2;3;2;0.0;0.0
38.888888888888886;472.77;45.0;34.0;32.0;48.0;65.37;1;59.3;70.26;45.0;41.23529411764706;34.0;18.0;40.0;0.0;17.0;0;48.0;17.0;35.0;7;17.0;1;1;7;1;1;1;46.0;1;41.470588235294116;2;2;39.285714285714285;1;3;2;2;2;3;2;2.0;36.266666666666666
28.333333333333332;509.68;35.0;31.0;40.0;25.5;56.34;2;68.0;62.84;35.0;32.38235294117647;33.0;6.0;30.0;3.0;14.0;1;30.0;17.0;35.0;7;17.0;1;1;6;1;1;1;35.0;1;32.35294117647059;1;2;36.785714285714285;1;3;2;2;2;3;2;1.0;14.800000001
35.72222222222222;467.77;35.0;32.0;30.0;47.0;60.0;1;57.49;74.12;45.0;38.94117647058823;27.0;18.0;30.0;2.0;15.0;1;43.0;17.0;40.0;7;17.0;1;1;6;1;1;2;45.0;1;35.588235294117645;1;2;33.57142857142857;1;3;2;2;2;3;2;2.0;35.0
35.333333333333336;487.71;35.0;30.0;34.0;41.0;57.99;1;57.16;70.26;40.0;37.266666666666666;31.0;18.0;35.0;0.0;15.0;0;48.0;15.0;31.0;6;17.0;1;1;6;1;1;1;0.0;0;36.1764705882353;0;2;36.07142857142857;1;3;2;2;2;3;2;1.0;28.533333333333335
35.888888888888886;468.45;30.0;28.0;34.0;40.0;57.99;1;53.07;70.26;45.0;37.35294117647059;33.0;16.0;30.0;3.0;14.0;1;33.0;17.0;30.0;7;14.0;1;1;6;1;2;1;48.0;1;33.38235294117647;1;2;33.035714285714285;1;3;2;2;2;3;2;2.0;31.7
33.0;471.06;35.0;30.0;30.0;47.0;55.86;1;58.93;64.16;40.0;38.411764705882355;34.0;15.0;40.0;0.0;17.0;0;46.0;17.0;30.0;7;17.0;1;1;7;1;1;1;41.0;1;35.0;2;2;34.285714285714285;1;3;2;2;2;3;2;2.0;33.53333333333333
35.138888888888886;485.75;35.0;39.0;34.0;47.0;60.41;1;59.3;64.24;45.0;39.8235294117647;32.0;18.0;35.0;0.0;17.0;0;36.0;17.0;35.0;7;17.0;1;1;7;1;1;1;40.0;0;36.588235294117645;1;2;34.642857142857146;1;3;2;2;2;3;2;2.0;31.966666666666665
33.77777777777778;474.1;30.0;33.0;30.0;44.0;63.1;1;56.82;70.11;40.0;36.411764705882355;32.0;18.0;35.0;0.0;17.0;0;38.0;17.0;35.0;7;17.0;1;1;7;1;1;2;34.0;1;35.588235294117645;1;2;38.57142857142857;1;3;2;2;2;3;2;2.0;32.833333333333336
32.333333333333336;441.96;35.0;36.0;37.0;44.0;63.1;1;56.82;67.01;45.0;39.470588235294116;39.0;15.0;45.0;0.0;17.0;0;40.0;17.0;35.0;7;17.0;1;1;7;1;1;1;32.0;0;39.11764705882353;1;2;37.142857142857146;1;3;2;2;2;3;2;2.0;33.277777778
40.166666666666664;476.94;45.0;34.0;39.0;48.0;55.86;1;50.78;70.11;45.0;41.94117647058823;37.0;18.0;40.0;0.0;17.0;0;40.0;17.0;41.0;7;17.0;1;1;7;1;1;1;50.0;0;41.470588235294116;1;2;39.642857142857146;1;3;2;2;2;3;2;3.0;41.13333333333333
37.5;480.17;35.0;46.0;34.0;48.0;53.11;1;63.98;70.26;40.0;42.0;36.0;18.0;35.0;0.0;17.0;0;42.0;17.0;40.0;7;17.0;1;1;7;1;1;1;44.0;0;39.705882352941174;1;2;36.07142857142857;1;3;2;2;2;3;2;2.0;34.86666666666667
43.05555555555556;478.04;40.0;30.0;34.0;47.0;65.6;1;58.93;61.49;45.0;40.470588235294116;37.0;18.0;35.0;0.0;17.0;0;45.0;17.0;45.0;7;17.0;1;1;7;1;1;1;45.0;0;41.76470588235294;1;2;38.92857142857143;1;3;2;2;2;3;2;3.0;41.06666666666667
31.13888888888889;453.99;35.0;33.0;31.0;35.0;63.27;1;59.08;67.19;50.0;36.1764705882353;26.5;12.0;30.0;2.0;15.0;1;39.0;17.0;30.0;7;17.0;1;1;6;2;1;2;34.0;1;37.94117647058823;1;2;33.92857142857143;1;3;2;2;2;3;2;1.0;21.700000000666666
35.72222222222222;492.45;30.0;34.0;35.0;47.0;58.27;1;54.77;88.88;45.0;39.76470588235294;30.0;18.0;40.0;0.0;17.0;0;43.0;17.0;34.0;7;17.0;1;1;7;1;1;1;41.0;1;37.35294117647059;2;2;37.5;1;3;2;2;2;3;2;2.0;30.5
18.52777777777778;484.24;35.0;0.0;0.0;0.0;46.84;0;49.87;95.93;35.0;29.444444444444443;15.0;7.0;30.0;2.0;7.0;1;35.0;9.0;18.0;4;9.0;1;1;3;3;0;2;30.0;1;30.833333334;1;1;32.5;0;3;2;2;2;3;2;0.0;0.0
12.272727272727273;477.22;35.0;0.0;0.0;0.0;65.37;0;61.56;73.76;45.0;45.0;0.0;0.0;35.0;0.0;3.0;0;0.0;3.0;0.0;1;17.0;0;1;1;0;0;0;0.0;0;37.94117647058823;0;2;41.07142857142857;0;3;2;2;2;3;2;0.0;0.0
23.333333333333332;418.33;39.0;6.0;0.0;8.5;53.43;2;48.79;46.62;40.0;21.772727272727273;0.0;4.0;23.66666667;6.0;5.0;2;0.0;11.0;0.0;4;11.0;0;1;2;0;2;0;38.0;2;32.38235294176471;1;1;29.821428570714286;0;3;2;2;2;3;2;0.0;0.0
0.0;445.7;30.0;0.0;0.0;0.0;60.41;0;44.9;89.15;45.0;45.0;0.0;0.0;27.5;0.0;3.0;0;0.0;3.0;0.0;1;8.0;0;1;1;0;0;0;0.0;0;31.91176470588235;0;2;40.0;0;3;2;2;2;3;2;0.0;0.0
35.0;490.98;30.0;21.0;30.0;35.0;53.11;1;47.0;77.8;40.0;32.62745098;28.33333333;15.0;35.0;5.0;12.0;2;30.0;17.0;32.0;7;14.0;1;1;5;2;2;3;45.0;2;33.38235294117647;1;2;36.785714285714285;1;3;2;2;2;3;2;2.0;32.166666666666664
32.27777777777778;479.09;30.0;32.0;30.0;42.0;65.37;1;57.16;61.53;35.0;37.11764705882353;35.0;18.0;35.0;0.0;17.0;0;37.0;17.0;30.0;7;17.0;1;1;7;1;1;1;50.0;2;33.8235294117647;2;2;36.607142857142854;3;3;2;2;2;3;2;1.0;29.58888888933333
0.0;511.0;30.0;0.0;0.0;0.0;60.41;0;66.64;67.13;45.0;45.0;0.0;0.0;40.0;0.0;3.0;0;0.0;3.0;0.0;1;14.0;0;1;1;0;0;0;0.0;0;35.294117647058826;0;2;38.57142857142857;0;3;2;2;2;3;2;0.0;0.0
28.13888888888889;460.78;30.0;37.0;13.5;38.0;55.86;1;50.78;70.11;45.0;34.411764705882355;31.0;13.0;27.5;2.0;15.0;1;37.0;17.0;26.5;7;8.0;1;1;6;2;1;2;31.0;2;30.352941176470587;1;2;36.339285714285715;2;3;2;2;2;3;2;1.0;15.038461537692307
34.5;470.65;50.0;37.0;37.0;48.0;60.41;1;51.06;73.76;40.0;39.0;30.0;18.0;35.0;0.0;17.0;0;38.0;17.0;37.0;7;17.0;1;1;7;1;1;1;39.0;1;41.470588235294116;2;2;39.285714285714285;1;3;2;2;2;3;2;3.0;42.2
31.86111111111111;469.52;30.0;34.0;30.0;43.0;57.99;1;51.06;70.26;46.0;39.588235294117645;39.0;12.0;35.0;0.0;17.0;0;41.0;17.0;35.0;7;17.0;1;1;7;1;1;1;42.0;0;37.23529411764706;1;2;38.57142857142857;1;3;2;2;2;3;2;2.0;36.3
32.33333333388889;458.77;30.0;29.33333333;33.0;46.0;58.4;1;56.75;74.56;40.0;32.313725489999996;19.66666667;12.0;30.0;7.0;10.0;3;15.0;17.0;27.66666667;7;17.0;3;1;4;3;3;3;34.0;3;33.529411764705884;1;1;37.67857142857143;1;3;2;2;2;3;2;2.0;31.055555555999998
35.22222222222222;490.84;35.0;34.0;30.0;46.0;63.1;1;52.77;67.01;40.0;39.64705882352941;40.0;18.0;30.0;0.0;17.0;0;42.0;17.0;30.0;7;17.0;1;1;7;1;1;1;45.0;0;33.23529411764706;1;2;39.642857142857146;1;3;2;2;2;3;2;2.0;34.6
34.666666666666664;469.75;35.0;19.5;35.0;38.0;55.86;1;56.82;67.01;40.0;34.970588235294116;31.0;18.0;21.66666667;3.0;14.0;1;40.0;17.0;33.0;7;11.0;1;1;6;2;2;1;45.0;1;33.82352941235294;1;2;36.607142857142854;1;3;2;2;2;3;2;2.0;39.8
2.8125;461.8;6.5;0.0;0.0;0.0;55.56;0;57.16;70.26;40.0;38.4;0.0;0.0;11.8;0.0;5.0;0;36.0;5.0;0.0;2;6.0;1;1;2;0;0;0;0.0;0;21.66;0;2;32.05357142928572;0;3;2;2;2;3;2;0.0;0.0
32.99999999944444;470.02;30.0;19.0;0.0;42.0;55.86;1;69.2;70.11;40.0;36.06666666666667;36.0;15.0;22.0;3.0;12.0;1;40.0;15.0;38.0;6;8.0;1;1;5;1;2;1;43.0;1;30.205882352941178;1;2;36.25;0;3;2;2;2;3;2;1.0;25.692307692307693
35.0;504.01;30.0;30.0;36.0;42.0;60.67;1;56.82;70.11;45.0;39.35294117647059;42.0;18.0;30.0;0.0;17.0;0;35.0;17.0;40.0;7;17.0;1;1;7;1;1;1;46.0;0;34.705882352941174;1;2;38.57142857142857;1;3;2;2;2;3;2;2.0;36.93333333333333
20.194444444444443;457.44;34.0;0.0;0.0;0.0;58.27;0;58.93;67.01;31.0;31.0;0.0;6.0;23.33333333;0.0;3.0;0;0.0;3.0;32.0;1;8.0;0;1;1;1;0;0;0.0;0;26.852941175882354;0;2;30.714285715;0;3;2;2;2;3;2;0.0;0.0
34.333333333333336;501.71;35.0;35.0;31.0;48.0;53.43;1;63.55;67.01;50.0;40.35294117647059;28.5;18.0;30.0;2.0;15.0;1;42.0;17.0;36.0;7;17.0;1;1;6;1;1;2;42.0;1;35.88235294117647;1;2;37.67857142857143;1;3;2;2;2;3;2;2.0;35.8
15.0;465.32;37.0;0.0;0.0;0.0;63.43;0;68.0;55.8;30.0;30.0;0.0;0.0;22.33333333;0.0;3.0;0;0.0;3.0;28.0;1;8.0;0;1;1;1;0;0;0.0;0;25.176470587588234;0;2;21.225000000714285;0;3;2;2;2;3;2;0.0;0.0
43.0;463.19;45.0;46.0;34.0;50.0;55.56;1;53.07;64.24;45.0;44.294117647058826;46.0;18.0;40.0;0.0;17.0;0;45.0;17.0;45.0;7;17.0;1;1;7;1;1;1;40.0;0;42.35294117647059;1;2;42.5;1;3;2;2;2;3;2;3.0;41.733333333333334
30.416666666666668;468.11;30.0;36.0;30.0;42.0;50.58;1;55.09;67.13;35.0;36.76470588235294;35.0;12.0;30.0;0.0;17.0;0;39.0;17.0;30.0;7;17.0;1;1;7;1;1;1;39.0;0;32.05882352941177;1;2;35.714285714285715;1;3;2;2;2;3;2;2.0;31.4
37.833333333333336;454.29;40.0;37.0;36.0;48.0;55.86;1;50.78;67.01;40.0;40.88235294117647;35.0;18.0;40.0;0.0;17.0;0;48.0;17.0;40.0;7;17.0;1;1;7;1;1;1;41.0;0;40.588235294117645;1;2;33.57142857142857;1;3;2;2;2;3;2;2.0;38.8
36.111111111111114;444.52;35.0;34.0;31.0;47.0;67.99;1;47.0;56.43;45.0;40.0;40.0;15.0;35.0;0.0;17.0;0;38.0;17.0;46.0;7;17.0;1;1;7;1;1;1;42.0;0;35.0;1;2;36.607142857142854;1;3;2;2;2;3;2;2.0;34.8
38.666666666666664;463.46;31.0;42.0;30.0;41.0;57.99;1;57.16;64.24;40.0;40.411764705882355;40.0;18.0;27.5;0.0;17.0;0;42.0;17.0;44.0;7;14.0;1;1;7;1;1;1;47.0;0;32.6764705882353;1;2;34.642857143571426;1;3;2;2;2;3;2;2.0;38.266666666666666
22.124999999444444;442.98;40.0;0.0;0.0;0.0;61.41;0;55.99;65.16;33.0;32.55555555555556;31.0;7.0;35.0;0.0;9.0;0;36.0;9.0;20.25;4;11.0;1;1;4;4;0;1;30.0;1;33.61764705882353;2;2;33.75;0;3;2;2;2;3;2;1.0;10.0
32.111111111111114;454.11;36.0;0.0;0.0;0.0;60.67;0;46.76;64.16;30.0;30.571428571428573;0.0;6.0;22.66666667;2.0;5.0;1;25.0;7.0;0.0;3;8.0;1;1;2;0;0;0;37.0;0;28.191176471176473;1;2;33.017857142857146;0;3;2;2;2;3;2;0.0;0.0
33.55555555555556;474.39;35.0;21.0;34.0;45.0;55.56;1;53.07;61.53;45.0;35.294117647058826;27.5;12.0;30.0;5.0;12.0;2;31.0;17.0;35.0;7;14.0;1;1;5;1;2;2;41.0;2;34.26470588235294;1;2;32.857142857142854;1;3;2;2;2;3;2;2.0;31.7
37.27777777777778;476.36;35.0;30.0;31.0;44.0;45.15;1;55.09;73.76;45.0;39.23529411764706;42.0;18.0;40.0;0.0;17.0;0;40.0;17.0;35.0;7;17.0;1;1;7;1;1;1;42.0;0;39.55882352941177;1;2;38.57142857142857;1;3;2;2;2;3;2;2.0;36.666666666666664
24.194444443888887;472.04;39.0;31.0;35.0;25.33333333;53.11;3;66.64;64.24;35.0;33.17647058764706;38.0;9.0;25.0;3.0;14.0;1;36.0;17.0;30.0;7;14.0;1;1;6;1;1;1;36.0;1;32.76470588235294;1;2;35.00000000071429;1;3;2;2;2;3;2;1.0;23.54444444466667
31.47222222222222;451.88;35.0;24.5;30.0;41.0;53.11;1;55.09;73.76;40.0;35.088235294117645;28.0;9.0;35.0;5.0;12.0;2;37.0;17.0;30.0;7;17.0;1;1;5;1;2;2;45.0;2;37.35294117647059;1;2;36.785714285714285;1;3;2;2;2;3;2;2.0;33.4
36.333333333333336;459.42;30.0;31.0;35.0;45.0;55.56;1;57.16;67.13;40.0;37.76470588235294;35.0;18.0;37.5;0.0;17.0;0;35.0;17.0;33.0;7;14.0;1;1;7;1;2;1;42.0;1;36.76470588235294;1;2;36.607142857142854;1;3;2;2;2;3;2;2.0;33.9
37.166666666666664;484.24;35.0;42.0;35.0;44.0;55.56;1;61.56;67.13;40.0;41.411764705882355;39.0;18.0;30.0;0.0;17.0;0;42.0;17.0;43.0;7;17.0;1;1;7;1;1;1;47.0;0;33.8235294117647;1;2;33.392857142857146;1;3;2;2;2;3;2;3.0;40.93333333333333
0.0;438.76;15.0;0.0;0.0;0.0;60.41;0;53.07;70.26;40.0;40.0;0.0;0.0;30.0;0.0;3.0;0;0.0;3.0;0.0;1;11.0;0;1;1;0;0;0;0.0;0;30.294117647058822;0;2;29.285714285714285;0;3;2;2;2;3;2;0.0;0.0
25.388888888833335;471.63;35.0;0.0;0.0;2.0;53.11;1;63.98;64.24;35.0;22.3;13.0;9.0;30.0;5.0;5.0;2;0.0;10.0;31.0;4;12.0;0;1;2;1;0;1;43.0;1;32.9;2;1;29.642857142142855;0;3;2;2;2;3;2;1.0;15.0
34.52777777777778;480.95;40.0;36.0;30.5;36.0;59.61;1;57.84;63.73;45.0;35.8235294117647;29.5;15.0;30.0;2.0;15.0;1;34.0;17.0;29.5;7;17.0;1;1;6;2;1;2;35.0;2;37.35294117647059;1;2;42.857142857142854;2;3;2;2;2;3;2;2.0;31.800000000666667
35.94444444444444;466.32;28.5;40.0;32.0;36.0;48.62;1;55.46;68.11;45.0;37.470588235294116;31.5;18.0;31.0;2.0;15.0;1;29.5;17.0;34.0;7;14.0;2;1;6;1;1;2;44.0;2;33.8235294117647;1;2;34.642857142857146;1;3;2;2;2;3;2;2.0;32.79999999933333
38.55555555555556;451.57;35.0;27.5;35.0;42.0;66.01;1;53.65;62.48;40.0;38.5;44.0;18.0;35.0;3.0;14.0;1;45.0;17.0;35.0;7;17.0;1;1;6;1;2;1;39.0;1;37.64705882352941;1;2;35.714285714285715;1;3;2;2;2;3;2;2.0;33.266666666666666
37.72222222222222;445.05;35.0;33.0;32.0;39.0;53.74;1;57.54;65.27;40.0;37.529411764705884;40.0;18.0;35.0;0.0;17.0;0;37.0;17.0;39.0;7;17.0;1;1;7;1;1;1;42.0;0;36.294117647058826;1;2;42.5;1;3;2;2;2;3;2;2.0;32.6
8.166666666666666;474.32;30.0;0.0;0.0;0.0;58.78;0;59.74;59.93;40.0;24.285714285714285;0.0;0.0;18.5;4.0;3.0;2;2.0;7.0;0.0;3;9.0;2;1;1;0;0;0;23.0;1;26.5;1;1;33.857142857142854;0;3;2;2;2;3;2;0.0;0.0
36.94444444444444;438.17;30.0;38.0;36.0;38.0;53.43;1;50.78;73.57;40.0;38.0;33.0;18.0;33.0;0.0;17.0;0;33.0;17.0;36.0;7;14.0;1;1;7;1;1;1;47.0;0;32.23529411764706;1;2;33.42857142857143;1;3;2;2;2;3;2;2.0;36.2
26.866666666666667;450.47;30.0;32.0;0.0;0.0;53.06;0;43.87;65.19;35.0;34.1;0.0;9.0;20.5;0.0;10.0;0;31.0;10.0;30.0;4;11.0;1;2;4;1;1;0;39.0;1;30.970588235294116;1;2;36.07142857142857;0;3;2;2;2;3;2;3.0;41.0
7.0;441.23;0.0;0.0;0.0;0.0;57.99;0;55.09;67.13;40.0;26.8;0.0;0.0;23.0;2.0;3.0;1;7.0;5.0;0.0;2;8.0;1;1;1;0;0;0;0.0;0;26.142857142857142;0;1;29.900000000000002;0;3;2;2;2;3;2;1.0;22.0
34.75;460.16;30.0;38.0;31.0;37.0;53.06;1;55.63;62.48;45.0;37.294117647058826;34.0;18.0;30.0;2.0;15.0;1;29.0;17.0;34.0;7;17.0;2;1;6;1;1;1;43.0;1;34.705882352941174;1;2;34.285714285714285;1;3;2;2;2;3;2;2.0;34.366666667333334
35.083333333333336;437.21;35.0;47.0;28.5;42.0;56.51;1;45.64;69.99;29.5;35.56666666666667;27.5;15.0;30.0;7.0;8.0;3;33.0;15.0;22.5;6;14.0;2;2;3;2;1;2;0.0;4;34.911764705882355;0;1;38.214285714285715;2;3;2;2;2;3;2;2.0;36.63636363636363
13.666666666666666;438.08;37.0;0.0;0.0;0.0;60.41;0;49.05;64.24;40.0;40.0;0.0;1.0;22.0;0.0;3.0;0;0.0;3.0;0.0;1;6.0;0;1;1;0;0;0;0.0;0;26.970588235294116;0;2;29.978571429285715;0;3;2;2;2;3;2;0.0;0.0
25.52777777777778;465.88;30.0;32.0;25.5;30.0;64.0;1;58.09;60.49;45.0;31.058823529411764;21.33333333;4.0;24.4;6.0;11.0;3;23.66666667;17.0;32.0;7;8.0;3;1;4;1;1;3;33.0;3;32.05588235294118;1;1;37.5;2;3;2;2;2;3;2;1.0;25.26923076923077
34.333333333333336;448.03;30.0;24.5;29.0;40.0;58.78;1;51.5;68.11;45.0;35.6764705882353;32.0;18.0;30.0;5.0;12.0;2;35.0;17.0;33.0;7;17.0;1;1;5;1;2;2;43.0;3;34.23529411764706;1;2;35.357142857142854;2;3;2;2;2;3;2;2.0;32.46666666666667
32.22222222222222;483.17;45.0;34.0;50.0;36.0;58.27;1;69.2;67.01;35.0;37.588235294117645;35.0;18.0;40.0;0.0;17.0;0;38.0;17.0;31.0;7;17.0;1;1;7;1;1;1;39.0;0;35.294117647058826;1;2;38.214285714285715;1;3;2;2;2;3;2;2.0;35.86666666666667
32.22222222222222;439.26;30.0;36.0;27.5;37.0;58.27;1;42.51;70.11;45.0;37.11764705882353;33.0;17.0;27.5;2.0;15.0;1;30.0;17.0;30.0;7;11.0;1;1;6;1;1;2;48.0;2;33.911764705882355;1;2;38.035714285714285;2;3;2;2;2;3;2;2.0;32.4
41.05555555555556;490.42;40.0;38.0;32.0;45.0;72.97;1;62.54;72.55;50.0;43.23529411764706;43.0;18.0;35.0;0.0;17.0;0;43.0;17.0;41.0;7;17.0;1;1;7;1;1;1;50.0;0;40.0;1;2;43.214285714285715;1;3;2;2;2;3;2;3.0;40.86666666666667
14.777777777777779;447.38;35.0;0.0;0.0;0.0;60.41;0;53.07;67.13;40.0;35.2;0.0;1.0;28.0;2.0;3.0;1;28.0;5.0;0.0;2;14.0;1;1;1;0;0;0;0.0;0;33.1764705882353;0;2;32.67857142857143;0;3;2;2;2;3;2;0.0;0.0
27.000000000555556;451.43;30.0;26.5;0.0;35.0;52.72;1;55.27;63.76;35.0;32.88461538461539;0.0;9.0;28.33333333;3.0;10.0;1;30.0;13.0;31.0;5;14.0;1;1;4;1;2;0;39.0;1;33.23529411705882;1;2;38.57142857142857;0;3;2;2;2;3;2;1.0;21.40909090909091
33.77777777777778;459.61;35.0;33.0;28.5;40.0;58.78;1;59.74;62.56;45.0;37.294117647058826;34.5;17.0;27.5;2.0;15.0;1;30.0;17.0;30.0;7;11.0;1;1;6;1;1;2;47.0;2;34.5;1;2;36.07142857142857;2;3;2;2;2;3;2;2.0;34.46666666666667
34.611111111111114;453.64;30.0;36.0;29.0;37.0;53.11;1;55.09;61.53;45.0;37.0;30.5;18.0;30.0;2.0;15.0;1;35.0;17.0;34.0;7;17.0;2;1;6;1;1;2;43.0;3;35.588235294117645;1;2;38.92857142857143;2;3;2;2;2;3;2;2.0;31.333333333333332
31.25;459.35;27.5;42.0;30.0;40.0;60.67;1;54.77;61.49;30.0;36.11764705882353;30.0;9.0;29.0;0.0;17.0;0;40.0;17.0;29.66666667;7;5.0;1;1;7;3;1;2;39.0;1;29.352941176470587;1;2;36.07142857142857;1;3;2;2;2;3;2;2.0;34.47777777733334
32.72222222222222;439.5;30.0;30.0;40.0;31.0;50.94;2;48.79;70.11;35.0;35.35294117647059;32.5;15.0;25.0;0.0;17.0;0;42.0;17.0;34.0;7;11.0;1;1;7;1;2;2;42.0;3;29.705882352941178;1;2;37.142857142857146;1;3;2;2;2;3;2;1.0;18.07407407222222
32.888888888888886;460.16;40.0;30.0;32.0;44.0;61.03;1;51.89;60.48;45.0;40.1764705882353;42.0;16.0;30.0;0.0;17.0;0;43.0;17.0;39.0;7;17.0;1;1;7;1;1;1;46.0;0;37.35294117647059;1;2;40.357142857142854;1;3;2;2;2;3;2;1.0;27.533333333333335
30.527777778333334;455.67;30.0;38.0;29.0;32.0;53.06;2;62.19;59.86;35.0;33.529411764705884;26.5;9.0;30.0;4.0;13.0;2;36.0;17.0;27.66666667;7;14.0;1;1;5;3;1;2;36.0;3;31.705882352941178;1;2;36.07142857142857;2;3;2;2;2;3;2;2.0;32.688888889333334
35.22222222222222;440.57;30.0;32.0;23.25;43.0;50.58;1;47.0;77.8;35.0;33.63333333333333;29.0;16.0;25.0;4.0;11.0;2;35.0;15.0;36.0;6;14.0;1;1;4;1;1;2;0.0;2;31.264705882352942;0;2;40.357142857142854;4;3;2;2;2;3;2;1.0;19.435897434615384
11.222222222222221;449.45;0.0;0.0;0.0;0.0;45.15;0;57.16;77.8;18.0;24.8;0.0;1.0;27.5;3.0;2.0;1;0.0;5.0;0.0;2;0.0;0;2;1;0;0;0;35.0;1;22.5416666675;1;1;30.785714286428572;0;3;2;2;2;3;2;0.0;0.0
22.125;407.27;29.0;0.0;0.0;0.0;58.78;0;55.46;71.12;27.5;27.5;0.0;3.0;40.0;3.0;0.0;1;0.0;3.0;0.0;1;5.0;0;2;0;0;0;0;0.0;1;28.63235294117647;0;1;36.42857142857143;0;3;2;2;2;3;2;0.0;0.0
28.5;439.9;30.0;28.0;0.0;35.0;55.56;1;39.49;62.48;30.0;30.846153846153847;21.0;13.0;25.0;5.0;8.0;2;40.0;13.0;32.0;5;11.0;1;1;3;2;1;1;0.0;0;30.205882352941178;0;2;36.785714285714285;0;3;2;2;2;3;2;0.0;0.0
