GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_CD&C;VECES_CD&C;CREDITOS_CD&C;NOTA_DITO;VECES_DITO;CREDITOS_DITO;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_ASES;VECES_ASES;CREDITOS_ASES;NOTA_TOP;VECES_TOP;CREDITOS_TOP;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_FOTO;VECES_FOTO;CREDITOS_FOTO;NOTA_SUELOS;VECES_SUELOS;CREDITOS_SUELOS;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_PROB;VECES_PROB;CREDITOS_PROB;NOTA_GEOGEO;VECES_GEOGEO;CREDITOS_GEOGEO;NOTA_PRII;VECES_PRII;CREDITOS_PRII;NOTA_GH&F;VECES_GH&F;CREDITOS_GH&F;NOTA_ECO_UNO;VECES_ECO_UNO;CREDITOS_ECO_UNO;NOTA_ME;VECES_ME;CREDITOS_ME;NOTA_EST;VECES_EST;CREDITOS_EST;NOTA_AGEO;VECES_AGEO;CREDITOS_AGEO;NOTA_BD;VECES_BD;CREDITOS_BD;NOTA_CARTO;VECES_CARTO;CREDITOS_CARTO;NOTAS_SISC;VECES_SISC;CREDITOS_SISC;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_GEO_FIS;VECES_GEO_FIS;CREDITOS_GEO_FIS;NOTA_SIG;VECES_SIG;CREDITOS_SIG;NOTA_LEGIC;VECES_LEGIC;CREDITOS_LEGIC;NOTA_ECO_DOS;VECES_ECO_DOS;CREDITO_ECO_DOS;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;NOTA_GEO_SAL;VECES_GEO_SAL;CREDITOS_GEO_SAL;NOTA_PDI;VECES_PDI;CREDITOS_PDI;NOTA_PROCC;VECES_PROCC;CREDITOS_PROCC;NOTA_AVAP;VECES_AVAP;CREDITOS_AVAP;NOTA_ECONOMET;VECES_ECONOMET;CREDITOS_ECONOMET;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_FOTOD;VECES_FOTOD;CREDITOS_FOTOD;NOTA_AVAM;VECES_AVAM;CREDITOS_AVAM;NOTAS_MINV;VECES_MINV;CREDITOS_MINV;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_ORD_TER;VECES_ORD_TER;CREDITOS_ORD_TER;NOTA_TG_UNO;VECES_TG_UNO;CREDITOS_TG_UNO;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_VAL;VECES_VAL;CREDITOS_VAL;NOTA_PLADES;VECES_PLADES;CREDITOS_PLADES;NOTA_TG_DOS;VECES_TG_DOS;CREDITOS_TG_DOS;NAR_TOTAL;NAC_TOTAL;NAA_TOTAL;NAP_TOTAL;NSC_TOTAL;PROMEDIO_UNO;CAR_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;NCC_UNO;NCA_UNO;NCP_UNO;RENDIMIENTO_UNO;PROMEDIO_DOS;CAR_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NCC_DOS;NCA_DOS;NCP_DOS;RENDIMIENTO_DOS;PROMEDIO_TRES;CAR_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NCC_TRES;NCA_TRES;NCP_TRES;RENDIMIENTO_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;RENDIMIENTO_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;RENDIMIENTO_CINCO;PROMEDIO_SEIS;CAR_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;RENDIMIENTO_SEIS;PROMEDIO_SIETE;CAR_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;RENDIMIENTO_SIETE;PROMEDIO_OCHO;CAR_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;RENDIMIENTO_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;RENDIMIENTO_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;RENDIMIENTO_DIEZ
0;0;20;0;0;0;327.0;66.0;0.0;0.0;0.0;0.0;72.0;65.0;63.0;0.0;53.0;20;6;10;2;2016;3;5;3;1;4;37;1;2;21;1;1;43;1;2;2;1;3;23;1;1;33;1;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;3;0;0;1;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0.0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;0;7;3;4;1;19.2;0;7;3;4;1;15.0;6.0;9.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;0;8;0;0;0;312.0;77.0;0.0;0.0;0.0;0.0;56.0;63.0;55.0;0.0;59.0;8;3;10;2;2016;3;5;29;3;4;16;3;2;11;3;1;26;3;2;33;2;3;34;2;1;22;3;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;3;0;0;1;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0.0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;7;7;2;5;1;25.866666666666667;7;7;2;5;1;15.0;4.0;11.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;0;10;0;0;0;327.0;64.0;0.0;0.0;0.0;0.0;63.0;65.0;66.0;0.0;77.0;8;3;10;2;2016;3;2;30;3;4;30;1;2;33;2;1;34;1;2;32;3;3;30;2;1;35;1;2;36;2;3;23;2;3;30;1;3;38;1;2;30;2;3;35;2;3;32;1;1;45;1;3;0;0;3;10;1;3;0;0;3;37;1;2;32;2;3;45;1;2;0;0;3;43;1;1;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0.0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;9;27;18;9;4;31.8;4;7;7;0;2;15.0;15.0;0.0;2.0;31.647058823529413;4;6;5;1;2;17.0;14.0;3.0;2.0;30.583333333333332;1;5;4;1;2;12.0;9.0;3.0;2.0;44.333333333333336;0;2;2;0;2;3.0;3.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;0;8;0;0;0;318.0;73.0;0.0;0.0;0.0;0.0;62.0;61.0;61.0;0.0;56.0;8;3;10;3;2016;3;2;42;1;4;38;1;2;43;1;1;43;1;2;35;1;3;37;1;1;43;1;2;36;1;3;32;1;3;31;1;3;41;1;2;31;1;3;41;1;3;39;1;1;40;1;3;38;1;3;33;2;3;37;1;3;44;1;2;39;1;3;44;1;2;0;0;3;42;1;1;44;1;2;41;1;3;48;1;3;36;1;3;41;2;2;0;0;2;0;0;2;0;0;3;30;1;3;41;1;3;40;1;3;0;0.0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;2;34;30;4;5;40.06666666666667;0;7;7;0;2;15.0;15.0;0.0;3.0;35.0;0;6;6;0;2;17.0;17.0;0.0;2.0;38.22222222222222;1;7;7;0;2;18.0;18.0;0.0;2.0;42.357142857142854;0;6;6;0;2;14.0;14.0;0.0;3.0;37.72727272727273;1;4;4;0;2;11.0;11.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;0;11;0;0;0;330.0;63.0;0.0;0.0;0.0;0.0;63.0;64.0;75.0;0.0;62.0;11;4;10;2;2016;3;7;23;2;4;40;1;2;39;1;1;43;1;2;29;2;3;33;1;1;37;1;2;26;1;3;0;0;3;0;0;3;43;1;2;41;1;3;0;0;3;33;1;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;3;36;1;1;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0.0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;2;27;9;18;4;32.733333333333334;2;7;5;2;2;15.0;8.0;7.0;2.0;35.875;0;3;2;1;2;8.0;5.0;3.0;2.0;33.0;0;1;1;0;2;1.0;1.0;0.0;2.0;36.0;0;1;1;0;2;1.0;1.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;0;11;0;0;0;316.0;67.0;0.0;0.0;0.0;0.0;52.0;70.0;68.0;0.0;50.0;11;4;10;3;2016;3;2;32;2;4;37;1;2;35;1;1;42;1;2;30;1;3;36;1;1;42;1;2;30;2;3;36;2;3;30;1;3;41;1;2;40;1;3;40;2;3;30;1;1;35;1;3;0;0;3;34;1;3;0;0;3;34;1;2;35;1;3;46;1;2;0;0;3;37;1;1;0;0;2;0;0;3;32;1;3;38;1;3;35;1;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;46;1.0;2;37;1;2;0;0;1;33;1;2;0;0;3;0;0;3;0;0;2;42;1;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;4;42;27;15;6;35.4;1;7;7;0;2;15.0;15.0;0.0;2.0;35.88235294117647;3;6;6;0;2;17.0;17.0;0.0;2.0;34.166666666666664;0;5;5;0;2;12.0;12.0;0.0;2.0;37.666666666666664;0;4;4;0;2;9.0;9.0;0.0;2.0;35.0;0;1;1;0;2;2.0;2.0;0.0;2.0;38.666666666666664;0;3;3;0;2;6.0;6.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;0;7;0;0;0;320.0;70.0;0.0;0.0;0.0;0.0;59.0;62.0;65.0;0.0;63.0;7;3;10;2;2016;3;7;28;3;4;39;1;2;38;1;1;43;1;2;41;3;3;33;1;1;42;1;2;34;1;3;0;0;3;0;0;3;40;1;2;35;2;3;33;1;3;0;0;1;43;1;3;0;0;3;0;0;3;0;0;3;30;1;2;38;1;3;0;0;2;0;0;3;0;0;1;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0.0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;3;20;13;7;3;36.93333333333333;2;7;6;1;2;15.0;11.0;4.0;2.0;35.09090909090909;1;4;4;0;2;11.0;11.0;0.0;2.0;37.875;0;3;3;0;2;8.0;8.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;0;1;0;0;0;327.0;67.0;0.0;0.0;0.0;0.0;65.0;59.0;72.0;0.0;62.0;1;1;10;3;2016;3;2;30;2;4;37;1;2;40;1;1;42;1;2;30;1;3;32;1;1;42;1;2;47;1;3;32;2;3;30;1;3;35;1;2;36;1;3;34;1;3;35;1;1;43;1;3;0;0;3;26;1;3;0;0;3;42;1;2;38;1;3;49;1;2;0;0;3;36;1;1;0;0;2;0;0;3;36;1;3;40;1;3;39;2;2;0;0;2;0;0;2;0;0;3;38;1;3;33;1;3;0;0;3;0;0.0;2;0;0;2;45;1;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;3;42;25;17;6;34.93333333333333;1;7;7;0;2;15.0;15.0;0.0;2.0;35.705882352941174;1;6;6;0;2;17.0;17.0;0.0;2.0;36.666666666666664;0;5;4;1;2;12.0;9.0;3.0;2.0;40.22222222222222;0;4;4;0;2;9.0;9.0;0.0;3.0;36.375;1;3;3;0;2;8.0;8.0;0.0;2.0;45.0;0;1;1;0;2;1.0;1.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;0;18;0;0;0;325.0;72.0;0.0;0.0;0.0;0.0;60.0;63.0;70.0;0.0;49.0;18;6;10;1;2016;3;7;9;1;4;37;1;2;35;1;1;39;1;2;7;1;3;29;1;1;33;1;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;3;0;0;1;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0.0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;0;7;4;3;1;22.6;0;7;4;3;1;15.0;7.0;8.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;0;20;0;0;0;310.0;73.0;0.0;0.0;0.0;0.0;58.0;60.0;61.0;0.0;51.0;20;6;4;1;2016;3;2;42;2;4;39;1;2;36;1;1;42;1;2;31;1;3;33;1;1;43;1;2;45;1;3;32;1;3;30;1;3;36;1;2;30;1;3;35;1;3;31;1;1;40;1;3;30;1;3;23;1;3;22;1;3;34;1;2;30;1;3;39;1;2;0;0;3;45;1;1;0;0;2;43;1;3;37;1;3;39;1;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0.0;2;0;0;2;41;1;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;1;35;24;11;5;38.53333333333333;1;7;7;0;2;15.0;15.0;0.0;2.0;34.588235294117645;0;6;6;0;2;17.0;17.0;0.0;2.0;29.666666666666668;0;7;5;2;1;18.0;12.0;6.0;1.0;40.0;0;5;5;0;2;12.0;12.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;41.0;0;1;1;0;2;1.0;1.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;0;2;0;0;0;305.0;59.0;0.0;0.0;0.0;0.0;62.0;61.0;57.0;0.0;77.0;20;6;2;1;2016;3;5;2;1;4;3;1;2;14;1;1;26;1;2;0;1;3;8;1;1;5;1;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;3;0;0;1;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0.0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;0;7;0;7;1;6.533333333333333;0;7;0;7;1;15.0;0.0;15.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;0;16;0;0;0;383.0;65.0;65.0;68.0;51.0;57.0;57.0;47.0;42.0;53.0;49.0;16;5;10;3;2016;3;2;36;2;4;37;1;2;35;1;1;32;1;2;33;1;3;38;1;1;36;1;2;40;1;3;37;1;3;32;1;3;37;1;2;30;1;3;32;1;3;34;1;1;31;1;3;26;2;3;31;1;3;0;0;3;31;1;2;33;1;3;40;1;2;0;0;3;48;1;1;30;2;2;30;1;3;30;1;3;37;1;3;44;1;2;0;0;2;35;1;2;0;0;3;35;1;3;0;0;3;37;1;3;0;0.0;2;41;1;2;40;1;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;38;1;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;3;48;31;17;7;35.06666666666667;1;7;7;0;2;15.0;15.0;0.0;2.0;34.529411764705884;0;6;6;0;2;17.0;17.0;0.0;2.0;30.6;1;6;5;1;2;15.0;12.0;3.0;2.0;34.214285714285715;1;6;6;0;2;14.0;14.0;0.0;2.0;37.4;0;4;4;0;2;10.0;10.0;0.0;2.0;40.666666666666664;0;2;2;0;2;3.0;3.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;38.0;0;1;1;0;2;2.0;2.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;18;1;20;5;417.0;62.0;62.0;62.0;53.0;71.0;71.0;58.0;57.0;54.0;46.0;18;6;10;2;2016;3;2;30;1;4;41;1;2;38;1;1;44;1;2;39;1;3;34;1;1;45;1;2;37;1;3;30;1;3;37;1;3;33;1;2;35;1;3;41;1;3;41;1;1;30;1;3;0;0;3;0;0;3;0;0;3;35;1;2;38;1;3;0;0;2;0;0;3;0;0;1;27;1;2;0;0;3;34;1;3;0;0;3;31;1;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0.0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0.0;3;0;0;2;0;0;3;0;0;3;0;34;19;15;5;37.93333333333333;0;7;7;0;2;15.0;15.0;0.0;2.0;35.64705882352941;0;6;6;0;2;17.0;17.0;0.0;2.0;35.0;0;4;4;0;2;9.0;9.0;0.0;2.0;31.2;0;2;1;1;2;5.0;3.0;2.0;2.0;31.0;0;1;1;0;2;2.0;2.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
