PROMEDIO_TRES;NOTA_TFM;NOTA_VARCOM;NOTA_COMANA;CON_MAT_ICFES;PROMEDIO_CINCO;NOTA_CCON;VECES_ADMICRO;VECES_COMANA;VECES_DDM;PROMEDIO_SEIS;PG_ICFES;NAC_SEIS;NAA_SEIS;NOTA_MOYGE;NOTAS_SYS;NOTA_ADMICRO;NOTA_FCD;NOTA_L_DOS;NCP_SEIS;VECES_L_DOS;CAR_SEIS;VECES_SYS;NOTA_DDM;NCC_CINCO;NCA_SEIS;NAP_SEIS;NAP_CINCO;NOTA_EE_TRES;NCC_SEIS;EPA_SEIS;VECES_COYGE;NOTA_EE_DOS;VECES_CCON;CREDITOS_SYS;CREDITOS_EE_TRES;VECES_EE_TRES;CREDITOS_COYGE;RENDIMIENTO_SIETE;PROMEDIO_SIETE
33.0;30.0;33.0;35.0;53.2;33.13333333333333;33.0;1;1;1;36.5;406.9;7;7;38.0;44.0;33.0;50.0;32.0;0.0;1;0;1;32.0;15.0;16.0;0;0;42.0;16.0;2;1;36.0;1;2;2;1;3;2.0;35.61538461538461
37.0;35.0;34.0;30.0;67.19;38.733333333333334;50.0;1;1;1;38.375;418.61;7;7;36.0;46.0;41.0;40.0;47.0;0.0;1;0;1;30.0;15.0;16.0;0;0;45.0;16.0;2;1;48.0;1;2;2;1;3;2.0;33.844444444
30.13888888888889;28.5;28.5;25.66666667;58.5;32.03333333333333;48.0;3;3;1;35.875000000625;467.75;7;6;32.0;42.0;23.0;40.0;40.0;3.0;1;2;1;33.0;15.0;13.0;1;3;45.0;16.0;2;2;50.0;1;2;2;1;3;2.0;33.03333333333333
33.77777777777778;39.0;34.0;31.0;61.26;33.166666666666664;37.0;1;1;2;33.28125;445.78;7;6;34.0;30.0;39.0;35.0;42.0;3.0;1;2;2;23.5;15.0;13.0;1;1;43.0;16.0;2;1;39.0;1;2;2;1;3;2.0;33.4
31.333333332777777;32.0;40.0;36.0;69.18;36.0;50.0;1;1;1;36.5;442.28;7;7;36.0;37.0;36.0;48.0;37.0;0.0;1;0;1;32.0;15.0;16.0;0;0;37.0;16.0;2;1;47.0;1;2;2;1;3;2.0;31.405555556000003
32.52777777777778;34.0;33.0;30.0;50.97;36.4;43.0;1;1;1;35.875;468.92;7;7;39.0;35.0;38.0;48.0;31.0;0.0;1;0;1;38.0;15.0;16.0;0;0;39.0;16.0;2;1;50.0;1;2;2;1;3;2.0;36.6
28.083333333333332;28.0;35.0;30.0;72.34;32.93333333333333;50.0;1;1;1;36.3125;476.44;7;6;24.0;47.0;36.0;41.0;40.0;3.0;1;1;1;33.0;15.0;13.0;1;1;48.0;16.0;2;2;43.0;1;2;2;1;3;1.0;29.066666667333333
33.27777777777778;30.0;32.0;30.0;61.0;30.033333334;42.0;2;2;1;32.625;458.51;7;6;32.0;25.0;17.5;44.0;40.0;2.0;1;2;2;30.0;15.0;14.0;1;2;37.0;16.0;2;1;50.0;1;2;2;1;3;2.0;31.244444444000003
30.305555556111113;20.5;33.0;28.5;55.9;26.300000000666667;36.0;3;2;1;33.3125;454.25;7;5;29.5;31.0;27.66666667;38.0;43.0;6.0;1;2;1;31.0;15.0;10.0;2;5;41.0;16.0;2;2;37.0;1;2;2;1;3;2.0;31.711111110666668
35.666666666666664;36.0;35.0;30.0;58.15;37.86666666666667;42.0;1;2;1;40.125;438.4;7;7;46.0;33.0;43.0;45.0;40.0;0.0;1;1;1;42.0;15.0;16.0;0;0;50.0;16.0;2;1;50.0;1;2;2;1;3;2.0;38.0
33.83333333388889;36.0;36.0;36.0;72.5;36.53333333333333;42.0;1;1;3;35.437500000625;479.47;7;5;43.0;45.0;43.0;40.0;21.0;5.0;2;2;1;24.66666667;15.0;11.0;2;1;41.0;16.0;2;1;43.0;1;2;2;1;3;2.0;33.533333334
34.0;30.0;31.5;32.0;66.83;36.3;43.0;1;1;1;43.1875;453.07;7;7;44.0;50.0;42.0;45.0;42.0;0.0;1;0;1;46.0;15.0;16.0;0;0;49.0;16.0;2;1;43.0;1;2;2;1;3;2.0;35.53333333333333
33.22222222277778;44.0;30.0;30.0;58.15;36.46666666666667;43.0;1;2;1;40.3125;466.67;7;7;34.0;45.0;40.0;40.0;50.0;0.0;1;1;1;42.0;15.0;16.0;0;1;47.0;16.0;2;1;39.0;1;2;2;1;3;2.0;32.4
33.833333333333336;48.0;41.0;33.0;60.49;42.333333333333336;50.0;1;1;1;39.0;447.32;7;7;35.0;46.0;43.0;40.0;49.0;0.0;1;0;1;30.0;15.0;16.0;0;0;45.0;16.0;2;1;50.0;1;2;2;1;3;2.0;37.0
34.666666666666664;48.0;37.0;32.0;66.96;39.400000000666665;33.0;1;1;1;39.125;447.59;7;7;44.0;31.0;43.0;45.0;43.0;0.0;1;0;1;41.0;15.0;16.0;0;1;47.0;16.0;2;1;38.0;1;2;2;1;3;2.0;32.333333333333336
30.63888888888889;38.0;30.0;31.0;78.81;33.733333333333334;27.5;2;1;1;40.09375;451.84;7;6;43.0;48.0;30.0;40.0;37.0;1.0;1;1;1;42.0;15.0;15.0;1;0;48.0;16.0;2;1;34.0;2;2;2;1;3;2.0;33.6
44.27777777777778;36.0;40.0;31.0;58.15;43.8;40.0;1;1;1;40.8125;475.99;7;7;46.0;45.0;49.0;50.0;34.0;0.0;1;0;1;46.0;15.0;16.0;0;0;43.0;16.0;2;1;47.0;1;2;2;1;3;3.0;42.06666666666667
30.666666666666668;29.0;33.0;25.5;74.12;30.4;37.0;2;2;1;36.09375;444.24;7;6;43.0;47.0;30.5;39.0;33.0;3.0;1;1;1;31.0;15.0;13.0;1;3;41.0;16.0;2;1;41.0;1;2;2;1;3;2.0;30.333333333333332
36.888888888888886;37.0;30.5;32.0;52.82;31.68888888933333;47.0;1;1;2;30.4375;467.38;7;6;30.0;37.0;31.0;25.5;39.0;2.0;1;1;1;34.0;15.0;14.0;1;3;0.0;16.0;2;1;39.0;1;2;2;1;3;2.0;32.333333333333336
33.69444444444444;20.5;36.0;22.5;74.12;27.233333333333334;44.0;1;2;2;28.5625;446.8;7;4;22.5;30.0;32.0;34.5;35.0;9.0;1;3;1;20.0;15.0;7.0;3;3;44.0;16.0;1;2;39.0;1;2;2;1;3;2.0;30.24444444466667
32.50000000055556;33.0;30.0;23.5;66.83;31.622222222666664;40.0;1;2;2;29.260416666250002;440.19;7;4;44.0;35.0;32.0;40.0;15.33333333;8.0;3;3;1;21.0;15.0;8.0;3;1;31.0;16.0;1;1;35.0;1;2;2;1;3;2.0;30.2
24.88888888888889;0.0;32.0;0.0;70.62;2.0;50.0;0;0;0;28.0;446.08;3;2;0.0;0.0;0.0;0.0;45.0;2.0;1;0;0;0.0;4.0;3.0;1;2;0.0;5.0;1;0;0.0;1;2;2;1;3;0.0;0.0
31.138888888333334;44.0;26.33333333;36.0;72.34;34.13333333333333;40.0;1;1;1;33.625;458.75;7;6;27.0;32.0;30.0;40.0;39.0;3.0;1;1;1;33.0;15.0;13.0;1;0;34.0;16.0;2;2;32.0;1;2;2;1;3;2.0;30.9
45.94444444444444;48.0;35.0;42.0;70.42;44.93333333333333;50.0;1;1;1;44.75;470.23;7;7;46.0;48.0;49.0;50.0;46.0;0.0;1;0;1;40.0;15.0;16.0;0;0;47.0;16.0;2;1;45.0;1;2;2;1;3;3.0;40.93333333333333
36.94444444444444;31.0;28.0;31.0;63.73;33.266666666666666;49.0;1;1;1;38.375;443.1;7;7;34.0;50.0;36.0;47.0;33.5;0.0;2;1;1;35.0;15.0;16.0;0;0;49.0;16.0;2;1;41.0;1;2;2;1;3;2.0;35.6
21.805555555555557;12.0;0.0;0.0;74.32;5.25;22.0;0;0;0;7.333333333333333;425.04;2;0;0.0;0.0;0.0;38.0;0.0;3.0;0;0;0;0.0;8.0;0.0;2;3;0.0;3.0;1;0;0.0;1;2;2;1;3;0.0;0.0
31.22222222222222;30.0;32.0;28.5;66.96;27.533333333333335;41.0;2;2;2;33.5625;450.26;7;5;35.0;30.0;16.0;47.0;42.0;6.0;1;2;1;26.5;15.0;10.0;2;2;41.0;16.0;2;1;34.0;1;2;2;1;3;2.0;34.6
33.55555555555556;35.0;31.0;32.0;74.12;32.93333333333333;40.0;2;1;1;34.9375;444.98;7;7;33.0;46.0;31.0;45.0;34.0;0.0;1;1;1;32.0;15.0;16.0;0;1;34.0;16.0;2;2;39.0;1;2;2;1;3;2.0;31.133333334
35.44444444444444;40.0;28.33333333;29.0;63.73;34.8;50.0;1;3;1;33.9375;436.03;7;5;30.0;25.5;34.0;45.0;37.0;5.0;1;2;2;35.0;15.0;11.0;2;0;43.0;16.0;2;1;33.0;1;2;2;1;3;1.0;29.033333333333335
31.22222222222222;40.0;33.0;31.0;74.56;36.9;36.0;1;1;1;37.8125;460.74;7;7;35.0;47.0;30.0;46.0;39.0;0.0;1;0;1;35.0;15.0;16.0;0;1;47.0;16.0;2;1;47.0;1;2;2;1;3;2.0;34.36666666666667
24.750000000555556;26.0;32.0;12.0;66.5;21.85897435846154;50.0;2;3;2;24.607142857142858;426.22;6;4;30.0;0.0;15.5;40.0;34.0;5.0;1;2;0;33.5;13.0;9.0;2;4;0.0;14.0;1;1;0.0;1;2;2;1;3;1.0;25.1
43.72222222222222;47.0;35.0;39.0;74.44;43.53333333333333;50.0;1;1;1;43.0625;443.43;7;7;46.0;50.0;47.0;50.0;41.0;0.0;1;0;1;36.0;15.0;16.0;0;0;47.0;16.0;2;1;43.0;1;2;2;1;3;2.0;39.86666666666667
33.24999999944444;33.0;27.0;36.5;60.48;35.48888888933333;39.0;1;2;1;39.34375;467.9;7;7;39.0;39.0;37.0;35.5;44.0;0.0;1;1;1;34.0;15.0;16.0;0;1;48.0;16.0;2;1;50.0;1;2;2;1;3;2.0;37.53333333333333
24.916666666666668;0.0;1.0;0.0;70.23;33.0;0.0;0;0;0;0.0;443.98;1;0;0.0;0.0;0.0;26.5;0.0;2.0;0;0;0;0.0;2.0;0.0;1;0;0.0;2.0;1;0;33.0;0;2;2;1;3;1.0;30.0
30.38888888888889;26.0;32.0;0.0;58.15;13.0;0.0;2;0;0;0.0;449.36;1;0;0.0;0.0;1.5;44.0;0.0;2.0;0;0;0;0.0;15.0;0.0;1;5;0.0;2.0;1;0;36.0;0;2;2;1;3;2.0;33.0
35.02777777777778;34.0;27.5;30.0;55.71;39.6;50.0;1;1;1;39.25;467.93;7;7;40.0;31.0;50.0;48.0;40.0;0.0;1;1;2;42.0;15.0;16.0;0;0;50.0;16.0;2;1;43.0;1;2;2;1;3;2.0;32.866666667333334
41.22222222222222;42.0;36.0;39.0;70.62;38.93333333333333;50.0;1;1;1;42.0;454.59;7;7;46.0;50.0;46.0;45.0;42.0;0.0;1;0;1;31.0;15.0;16.0;0;0;45.0;16.0;2;1;47.0;1;2;2;1;3;2.0;38.53333333333333
36.22222222222222;47.0;30.0;32.0;70.62;37.8;50.0;1;1;1;38.1875;456.24;7;7;31.0;50.0;32.0;40.0;47.0;0.0;1;0;1;30.0;15.0;16.0;0;0;44.0;16.0;2;1;45.0;1;2;2;1;3;2.0;37.93333333333333
29.055555555555557;32.0;30.0;33.0;58.13;32.666666666666664;45.0;2;1;1;35.46875;416.01;7;7;32.5;32.0;27.0;43.0;36.0;0.0;1;2;2;36.0;15.0;16.0;0;2;41.0;16.0;2;2;41.0;1;2;2;1;3;2.0;31.733333333333334
34.583333333333336;36.0;35.0;33.0;66.94;34.86666666666667;43.0;1;1;1;38.4375;458.64;7;7;44.0;47.0;38.0;40.0;35.0;0.0;1;0;1;31.0;15.0;16.0;0;0;42.0;16.0;2;1;43.0;1;2;2;1;3;2.0;32.06666666666667
32.55882352941177;0.0;14.5;0.0;64.09;0.0;10.0;0;0;0;3.3333333333333335;453.55;2;0;0.0;0.0;0.0;38.0;0.0;3.0;0;0;0;0.0;2.0;0.0;2;1;0.0;3.0;1;0;0.0;1;2;2;1;3;0.0;0.0
25.27777777777778;30.5;0.0;0.0;56.71;34.3;42.0;0;0;0;47.333333333333336;432.13;2;2;0.0;0.0;0.0;6.0;0.0;0.0;0;0;0;0.0;5.0;3.0;0;0;50.0;3.0;2;0;40.0;1;2;2;1;3;0.0;0.0
31.583333333333332;41.0;29.5;18.0;53.09;35.8;45.0;1;3;3;28.187499999375;421.5;7;3;30.0;29.0;34.0;36.0;41.0;10.0;1;3;2;23.33333333;15.0;6.0;4;1;26.0;16.0;1;1;39.0;1;2;2;1;3;2.0;31.783333333333335
31.444444444444443;30.0;34.0;30.0;66.83;30.566666666;50.0;3;1;1;36.53125;430.87;7;7;31.5;40.0;29.33333333;41.0;38.0;0.0;1;1;1;36.0;15.0;16.0;0;2;43.0;16.0;2;2;41.0;1;2;2;1;3;2.0;33.0
32.00000000055556;33.5;30.0;30.5;58.15;31.233333332666668;48.0;3;2;2;35.875;461.75;7;6;38.0;32.0;26.33333333;39.0;42.0;3.0;1;2;1;27.5;15.0;13.0;1;3;45.0;16.0;2;1;43.0;1;2;2;1;3;2.0;34.0
24.666666666666668;0.0;31.0;0.0;70.38;7.0;50.0;0;0;0;16.666666666666668;433.97;2;1;0.0;0.0;0.0;0.0;0.0;2.0;0;0;0;0.0;4.0;1.0;1;2;0.0;3.0;1;0;0.0;1;2;2;1;3;2.0;31.0
35.27777777777778;33.0;35.0;31.0;61.26;35.666666666666664;50.0;1;2;1;38.3125;441.18;7;7;32.0;45.0;44.0;45.0;40.0;0.0;1;1;1;38.0;15.0;16.0;0;0;45.0;16.0;2;1;41.0;1;2;2;1;3;2.0;40.0
32.94444444444444;32.5;36.0;30.0;56.71;28.416666666666668;50.0;1;1;1;31.785714285714285;467.83;6;5;41.0;46.0;40.0;40.0;0.0;2.0;0;0;1;30.0;15.0;12.0;1;2;0.0;14.0;2;1;0.0;1;2;2;1;3;2.0;32.333333333333336
28.305555555555557;0.0;41.0;0.0;61.0;10.5;41.0;0;0;0;13.666666666666666;452.57;2;1;0.0;0.0;0.0;0.0;0.0;2.0;0;0;0;0.0;4.0;1.0;1;2;0.0;3.0;1;0;0.0;1;2;2;1;3;0.0;0.0
34.916666666666664;32.0;35.0;30.0;61.26;39.86666666666667;50.0;1;1;1;41.625;479.74;7;7;46.0;45.0;46.0;38.0;41.0;0.0;1;0;1;46.0;15.0;16.0;0;0;39.0;16.0;2;1;47.0;1;2;2;1;3;2.0;36.266666666666666
32.77777777777778;25.5;33.0;35.0;63.76;28.033333333333335;39.0;2;1;1;31.75;465.21;7;6;32.0;47.0;16.0;41.0;39.0;2.0;1;1;1;32.0;15.0;14.0;1;4;0.0;16.0;2;2;43.0;1;2;2;1;3;2.0;34.36666666666667
37.388888888888886;31.0;37.0;39.0;78.81;36.13333333333333;42.0;1;1;1;37.34375;449.26;7;6;27.5;32.0;44.0;40.0;42.0;3.0;1;1;1;42.0;15.0;13.0;1;0;41.0;16.0;2;2;43.0;1;2;2;1;3;2.0;37.13333333333333
28.638888888333334;30.0;30.0;15.0;69.18;29.923076923076923;50.0;1;1;2;25.571428570714286;437.25;6;3;13.33333333;0.0;34.0;33.0;30.0;9.0;1;2;0;21.0;13.0;5.0;3;2;50.0;14.0;1;3;50.0;1;2;2;1;3;1.0;25.571428571428573
29.555555556111113;0.0;27.0;0.0;60.92;0.0;45.0;0;0;0;24.2;441.51;3;2;0.0;0.0;0.0;37.0;38.0;2.0;1;0;0;0.0;2.0;3.0;1;1;0.0;5.0;1;0;0.0;1;2;2;1;3;2.0;36.0
26.47222222111111;33.0;36.0;14.0;61.4;17.9;41.0;0;1;0;16.22222222222222;443.51;4;1;21.0;0.0;0.0;35.0;0.0;8.0;0;1;0;0.0;10.0;1.0;3;3;0.0;9.0;1;2;0.0;1;2;2;1;3;2.0;37.0
32.97222222222222;36.0;30.0;32.0;58.15;33.666666666666664;50.0;1;1;1;37.0625;440.68;7;7;35.0;35.0;32.0;45.0;30.0;0.0;1;0;1;42.0;15.0;16.0;0;0;43.0;16.0;2;1;30.0;1;2;2;1;3;2.0;32.53333333333333
38.666666666666664;39.0;30.0;31.0;52.15;40.333333333333336;50.0;1;1;1;41.0625;425.35;7;7;45.0;49.0;48.0;45.0;44.0;0.0;1;0;1;35.0;15.0;16.0;0;0;44.0;16.0;2;1;41.0;1;2;2;1;3;2.0;35.06666666666667
36.388888888888886;42.0;30.0;39.0;58.89;38.6;40.0;1;1;1;42.1875;439.37;7;7;45.0;48.0;46.0;45.0;47.0;0.0;1;0;1;33.0;15.0;16.0;0;0;47.0;16.0;2;1;46.0;1;2;2;1;3;2.0;38.6
33.72222222222222;31.0;28.5;31.0;65.25;33.166666666666664;39.0;1;1;1;31.9375;438.01;7;6;30.0;27.0;33.0;45.0;33.0;2.0;1;1;2;35.0;15.0;14.0;1;1;32.0;16.0;2;1;48.0;1;2;2;1;3;2.0;30.866666666666667
35.888888888888886;30.0;43.0;26.5;65.16;24.066666666666666;39.0;3;2;3;26.625000000625;410.64;7;3;27.5;48.0;19.33333333;44.0;32.0;11.0;1;3;1;21.66666667;15.0;5.0;4;3;0.0;16.0;1;2;0.0;1;2;2;1;3;1.0;25.307692307692307
30.138888888333334;29.33333333;35.0;38.0;66.35;20.755555555999997;45.0;1;1;0;30.09090909090909;433.01;5;3;26.0;47.0;8.0;33.66666667;0.0;5.0;0;1;1;0.0;15.0;6.0;2;5;0.0;11.0;2;2;0.0;1;2;2;1;3;2.0;33.066666665999996
31.333333333333332;31.0;32.0;16.5;62.52;27.033333334;50.0;2;2;3;27.656249999375;424.25;7;4;30.0;47.0;15.5;43.0;43.0;8.0;1;2;1;22.33333333;15.0;8.0;3;2;3.0;16.0;1;1;36.0;1;2;2;1;3;1.0;19.333333333333332
37.111111111111114;38.0;30.0;32.0;60.8;36.266666666666666;44.0;1;1;1;40.3125;420.67;7;7;45.0;46.0;41.0;40.0;41.0;0.0;1;0;1;34.0;15.0;16.0;0;0;47.0;16.0;2;1;47.0;1;2;2;1;3;2.0;33.53333333333333
34.833333333333336;39.0;38.0;41.0;78.81;36.86666666666667;49.0;1;1;1;40.75;453.65;7;7;39.0;34.0;38.0;33.0;36.0;0.0;1;0;1;47.0;15.0;16.0;0;0;41.0;16.0;2;1;45.0;1;2;2;1;3;3.0;42.666666666666664
35.333333333333336;36.0;36.0;39.0;48.4;36.733333333333334;50.0;1;1;1;41.3125;419.64;7;7;32.0;44.0;41.0;48.0;43.0;0.0;1;0;1;46.0;15.0;16.0;0;0;43.0;16.0;2;1;40.0;1;2;2;1;3;3.0;44.0
36.27777777777778;36.0;38.0;25.0;70.26;33.53333333333333;40.0;1;2;1;32.5625;493.37;7;4;27.0;29.0;32.0;39.0;48.0;8.0;1;3;2;31.0;15.0;8.0;3;1;39.0;16.0;1;3;42.0;1;2;2;1;3;2.0;35.666666666666664
36.638888888888886;33.0;42.0;32.0;73.76;36.666666666666664;41.0;1;1;1;36.125;474.76;7;6;41.0;45.0;40.0;45.0;48.0;2.0;1;0;1;44.0;15.0;14.0;1;0;0.0;16.0;2;1;45.0;1;2;2;1;3;2.0;37.53333333333333
32.77777777777778;30.0;24.0;22.33333333;70.26;29.222222222666666;42.0;1;3;1;33.687499999375;465.38;7;6;33.0;30.5;31.0;39.0;39.0;3.0;1;2;2;36.0;15.0;13.0;1;3;42.0;16.0;2;1;37.0;1;2;2;1;3;2.0;35.5
35.138888888888886;30.0;33.0;35.0;70.11;34.53333333333333;44.0;1;1;1;37.6875;458.67;7;7;31.0;47.0;41.0;33.0;37.0;0.0;1;0;1;31.0;15.0;16.0;0;0;50.0;16.0;2;1;33.0;1;2;2;1;3;2.0;37.6
34.55555555555556;33.0;31.5;30.0;73.76;33.6;45.0;1;1;1;34.4375;456.59;7;7;33.0;35.0;35.0;45.0;32.0;0.0;1;0;1;33.0;15.0;16.0;0;0;42.0;16.0;2;1;39.0;1;2;2;1;3;2.0;34.2
38.333333333333336;33.0;37.0;33.0;67.01;35.06666666666667;50.0;1;1;1;35.4375;489.12;7;7;37.0;30.0;33.0;46.0;38.0;0.0;1;0;1;31.0;15.0;16.0;0;0;39.0;16.0;2;1;42.0;1;2;2;1;3;2.0;37.46666666666667
38.333333333333336;38.0;34.0;39.0;67.13;40.733333333333334;44.0;1;1;1;44.4375;473.69;7;7;42.0;50.0;50.0;49.0;43.0;0.0;1;0;1;48.0;15.0;16.0;0;0;47.0;16.0;2;1;43.0;1;2;2;1;3;3.0;43.13333333333333
36.666666666666664;33.0;33.0;35.0;73.57;35.666666666666664;50.0;1;1;1;43.125;482.04;7;7;49.0;50.0;38.0;49.0;35.0;0.0;1;0;1;46.0;15.0;16.0;0;0;40.0;16.0;2;1;40.0;1;2;2;1;3;2.0;32.86666666666667
40.5;39.0;36.0;42.0;70.26;40.2;50.0;1;1;1;44.1875;473.81;7;7;31.0;50.0;41.0;49.0;46.0;0.0;1;0;1;50.0;15.0;16.0;0;0;48.0;16.0;2;1;45.0;1;2;2;1;3;2.0;39.266666666666666
34.77777777777778;29.0;24.5;31.0;53.81;31.966666666666665;36.0;1;1;1;29.6875;434.09;7;5;35.0;43.0;32.0;30.0;28.0;4.0;2;1;1;33.0;15.0;12.0;2;2;0.0;16.0;1;1;35.0;1;2;2;1;3;2.0;31.464285714285715
36.72222222222222;38.0;30.0;30.0;82.69;37.6;50.0;1;1;1;41.8125;498.57;7;7;43.0;43.0;34.0;38.0;40.0;0.0;1;0;1;46.0;15.0;16.0;0;0;48.0;16.0;2;1;47.0;1;2;2;1;3;2.0;36.8
27.277777778333334;21.5;34.0;0.0;54.03;20.5;38.0;3;0;0;18.0;443.47;3;1;0.0;26.0;23.33333333;30.0;0.0;4.0;0;0;1;0.0;15.0;1.0;2;6;0.0;5.0;1;0;0.0;1;2;2;1;3;1.0;22.4
32.638888888888886;28.66666667;35.0;32.0;47.41;33.866666667333334;42.0;1;1;2;34.375;424.04;7;6;30.0;45.0;33.0;46.0;39.0;3.0;1;1;1;26.0;15.0;13.0;1;1;38.0;16.0;2;1;46.0;1;2;2;1;3;2.0;34.43333333333333
38.72222222222222;32.0;33.5;35.0;61.53;36.8;44.0;1;1;1;41.0;475.92;7;7;33.0;44.0;39.0;48.0;47.0;0.0;1;0;1;46.0;15.0;16.0;0;0;44.0;16.0;2;1;40.0;1;2;2;1;3;3.0;40.13333333333333
37.77777777777778;38.0;36.0;35.0;70.26;36.48888888933333;50.0;1;1;1;42.8125;484.29;7;7;40.0;46.0;45.0;50.0;47.0;0.0;1;0;1;46.0;15.0;16.0;0;2;43.0;16.0;2;1;46.0;1;2;2;1;3;3.0;40.666666666666664
31.75;34.0;28.0;30.0;64.16;34.0;45.0;1;1;1;35.5;475.42;7;6;34.0;22.5;36.0;43.0;40.0;2.0;1;1;2;42.0;15.0;14.0;1;1;40.0;16.0;2;1;43.0;1;2;2;1;3;2.0;31.4
29.61111111111111;17.5;31.0;0.0;64.16;28.59090909090909;0.0;1;0;0;0.0;436.84;1;0;0.0;0.0;26.0;37.0;0.0;2.0;0;0;0;0.0;11.0;0.0;1;2;0.0;2.0;1;0;44.0;0;2;2;1;3;0.0;0.0
38.44444444444444;31.0;38.0;41.0;70.26;36.0;49.0;1;1;1;42.125;462.82;7;7;40.0;50.0;31.0;45.0;44.0;0.0;1;0;1;38.0;15.0;16.0;0;0;40.0;16.0;2;1;44.0;1;2;2;1;3;2.0;38.8
32.333333333333336;28.0;29.5;26.0;88.88;30.4;44.0;2;2;2;35.23958333375;512.2;7;4;46.0;27.66666667;31.0;39.0;43.0;8.0;1;3;3;27.5;15.0;8.0;3;3;40.0;16.0;1;1;40.0;1;2;2;1;3;2.0;33.03333333333333
37.5;38.0;44.0;41.0;73.57;42.06666666666667;50.0;1;1;1;43.5625;499.96;7;7;46.0;50.0;45.0;49.0;48.0;0.0;1;0;1;36.0;15.0;16.0;0;0;41.0;16.0;2;1;45.0;1;2;2;1;3;3.0;42.93333333333333
33.55555555555556;38.0;27.0;30.0;70.26;36.666666666666664;41.0;1;2;1;36.25;474.61;7;7;32.0;47.0;40.0;45.0;35.0;0.0;2;2;1;33.0;15.0;16.0;0;0;45.0;16.0;2;1;39.0;1;2;2;1;3;2.0;31.933333333333334
29.25;8.0;18.5;0.0;82.69;3.375;0.0;1;0;0;0.0;473.64;1;0;0.0;0.0;1.0;42.0;0.0;2.0;0;0;0;0.0;8.0;0.0;1;3;0.0;2.0;1;0;0.0;0;2;2;1;3;1.0;8.0
35.94444444444444;31.0;26.5;29.0;64.09;30.733333333333334;44.0;1;2;1;34.8125;472.11;7;6;35.0;30.0;31.0;39.0;44.0;3.0;1;2;1;31.0;15.0;13.0;1;2;40.0;16.0;2;2;37.0;1;2;2;1;3;2.0;31.933333333333334
37.05555555555556;37.0;26.0;23.0;61.0;34.06666666666667;40.0;1;2;2;33.5625;488.99;7;5;41.0;33.0;36.0;37.0;32.0;6.0;1;2;1;27.0;15.0;10.0;2;1;47.0;16.0;2;1;48.0;1;2;2;1;3;2.0;34.36666666666667
33.583333333333336;39.0;39.0;33.0;82.45;36.266666666666666;49.0;1;1;2;37.15625;477.39;7;6;34.0;43.0;33.0;29.0;45.0;3.0;1;1;1;29.5;15.0;13.0;1;0;40.0;16.0;2;1;43.0;1;2;2;1;3;2.0;33.46666666666667
32.02777777777778;30.0;30.0;36.0;70.26;33.2;44.0;1;1;1;41.3125;462.1;7;7;41.0;46.0;36.0;47.0;44.0;0.0;1;0;1;36.0;15.0;16.0;0;0;49.0;16.0;2;1;35.0;1;2;2;1;3;2.0;35.46666666666667
35.5;38.0;39.0;30.0;70.11;35.06666666666667;38.0;1;1;1;37.6875;481.88;7;6;27.0;47.0;43.0;46.0;43.0;3.0;1;1;1;46.0;15.0;13.0;1;1;38.0;16.0;2;2;33.0;1;2;2;1;3;2.0;36.1
33.111111111666666;30.5;30.5;37.0;70.11;31.566666666666666;40.0;1;1;1;38.6875;454.68;7;7;36.0;32.0;30.0;38.0;44.0;0.0;1;0;1;36.0;15.0;16.0;0;2;50.0;16.0;2;1;42.0;1;2;2;1;3;2.0;35.93333333333333
34.166666666666664;34.0;33.0;36.0;67.01;33.63333333333333;50.0;1;1;1;39.9375;464.09;7;7;31.0;30.0;37.0;49.0;42.0;0.0;1;0;1;48.0;15.0;16.0;0;1;50.0;16.0;2;1;39.0;1;2;2;1;3;2.0;39.06666666666667
36.0;34.0;36.0;23.66666667;67.01;31.533333333333335;50.0;1;3;3;24.604166666875;474.19;7;2;31.0;24.33333333;33.0;47.0;19.5;12.0;2;4;3;17.0;15.0;4.0;5;0;20.5;16.0;1;1;30.0;1;2;2;1;3;2.0;31.066666666666666
41.44444444444444;38.0;37.0;35.0;77.8;37.333333333333336;50.0;1;1;2;39.25;499.93;7;7;37.0;44.0;41.0;46.0;46.0;0.0;1;1;1;30.0;15.0;16.0;0;0;46.0;16.0;2;1;46.0;1;2;2;1;3;2.0;36.46666666666667
38.27777777777778;28.5;31.0;0.0;77.58;33.36666666666667;50.0;1;0;0;43.75;507.62;4;4;36.0;46.0;32.0;40.0;0.0;0.0;0;0;1;0.0;15.0;8.0;0;2;50.0;8.0;2;1;43.0;1;2;2;1;3;1.0;23.9
31.708333333333332;39.0;31.0;33.0;70.26;36.333333333333336;44.0;1;1;1;32.375;466.51;7;5;29.0;34.0;41.0;44.0;43.0;5.0;1;1;1;42.0;15.0;11.0;2;0;4.0;16.0;2;2;36.0;1;2;2;1;3;2.0;37.46666666666667
31.694444444444443;30.0;30.0;30.0;70.11;32.4;50.0;1;1;1;36.5625;465.4;7;7;35.0;46.0;30.0;42.0;30.0;0.0;1;1;1;36.0;15.0;16.0;0;1;40.0;16.0;2;2;40.0;1;2;2;1;3;2.0;36.2
