CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;ANO_INGRESO;FILOSOFIA_ICFES;APT_VERB_ICFES;FISICA_ICFES;MUNICIPIO;GENERO;APT_MAT_ICFES;LOCALIDAD;DEPARTAMENTO;SOCIALES_ICFES;ESTRATO;CALENDARIO;TIPO_COLEGIO;DISTANCIA;INSCRIPCION;CORTE_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
74.0;48.0;4;55.0;52.0;397.0;61.0;2012;55.0;61.0;49.0;0;0;74.0;4;0;0;2;0;0;4;10;3;1.0;26.88888888888889
85.0;70.0;20;85.0;68.0;490.0;57.0;2013;60.0;57.0;64.0;255;0;85.0;20;18;0;2;1;2;6;10;1;2.0;35.44444444444444
80.0;75.0;10;71.0;64.0;456.0;61.0;2013;47.0;61.0;70.0;19;0;80.0;8;5;0;2;1;2;3;10;1;2.0;33.09375
85.0;55.0;10;57.0;61.0;438.0;57.0;2013;50.0;57.0;70.0;19;0;85.0;7;5;0;2;1;1;5;10;1;2.0;37.111111111111114
81.0;75.0;8;68.0;68.0;460.0;67.0;2013;52.0;67.0;59.0;19;0;81.0;19;5;0;2;1;2;5;10;1;2.0;37.611111111111114
81.0;57.0;4;53.0;55.0;436.0;64.0;2013;60.0;64.0;67.0;19;0;81.0;4;5;0;1;1;1;4;10;1;2.0;30.333333333333332
81.0;70.0;20;78.0;57.0;450.0;57.0;2013;51.0;57.0;65.0;77;0;81.0;20;18;0;2;1;1;6;10;1;1.0;28.28125
81.0;60.0;8;57.0;61.0;437.0;59.0;2013;49.0;59.0;65.0;19;0;81.0;8;5;0;3;1;2;3;10;1;4.0;45.611111111111114
85.0;61.0;11;62.0;59.0;436.0;53.0;2013;56.0;53.0;67.0;19;0;85.0;11;5;0;3;1;2;5;10;1;2.0;35.05555555555556
81.0;77.0;18;65.0;68.0;447.0;55.0;2013;60.0;55.0;64.0;19;0;81.0;4;5;0;3;1;2;4;10;1;2.0;31.833333333333332
81.0;52.0;12;73.0;61.0;446.0;64.0;2013;51.0;64.0;60.0;19;0;81.0;12;5;0;3;1;2;3;10;1;2.0;33.72222222222222
76.0;60.0;11;54.0;73.0;435.0;56.0;2013;47.0;56.0;62.0;19;0;76.0;11;5;0;2;1;1;5;10;1;4.0;45.111111111111114
67.0;94.0;20;66.0;55.0;429.0;52.0;2013;48.0;52.0;76.0;133;0;67.0;20;23;0;2;1;2;6;10;1;1.0;27.15625
67.0;65.0;4;62.0;64.0;446.0;59.0;2013;47.0;59.0;62.0;19;0;67.0;4;5;0;3;1;1;4;10;1;1.0;29.875
70.0;83.0;11;64.0;57.0;436.0;64.0;2013;51.0;64.0;65.0;19;0;70.0;11;5;0;2;1;1;5;10;1;2.0;39.05555555555556
85.0;71.0;6;69.0;59.0;446.0;58.0;2013;54.0;58.0;52.0;19;0;85.0;19;5;0;2;1;1;5;10;1;2.0;32.22222222222222
81.0;80.0;10;62.0;59.0;432.0;52.0;2013;62.0;52.0;62.0;19;0;81.0;10;5;0;3;1;2;3;10;1;2.0;35.333333333333336
68.0;45.0;10;55.0;68.0;424.0;54.0;2013;49.0;54.0;70.0;19;0;68.0;10;5;0;3;1;2;3;10;1;1.0;14.5625
80.0;83.0;11;57.0;55.0;418.0;64.0;2013;50.0;64.0;62.0;19;0;80.0;11;5;0;3;1;2;5;10;1;1.0;15.6875
77.0;63.0;10;65.0;53.0;409.0;53.0;2013;34.0;53.0;69.0;19;0;77.0;7;5;0;2;1;2;5;10;1;1.0;28.22916666625
69.0;56.0;8;51.0;50.0;442.0;68.0;2013;69.0;68.0;59.0;19;0;69.0;8;5;0;2;3;2;3;10;1;1.0;13.25
73.0;48.0;11;41.0;56.0;406.0;46.0;2013;55.0;46.0;72.0;19;0;73.0;11;5;0;2;1;2;5;10;1;1.0;18.0
60.0;52.0;20;55.0;62.0;422.0;53.0;2013;53.0;53.0;75.0;238;0;60.0;20;15;0;1;1;1;6;10;1;2.0;34.27777777777778
74.0;68.0;16;69.0;66.0;440.0;57.0;2013;51.0;57.0;57.0;19;0;74.0;16;5;0;3;1;1;2;10;1;3.0;44.55555555555556
73.0;63.0;8;58.0;57.0;429.0;62.0;2013;58.0;62.0;61.0;19;0;73.0;8;5;0;3;1;1;3;10;1;2.0;34.125
77.0;77.0;15;69.0;59.0;424.0;61.0;2013;46.0;61.0;60.0;19;0;77.0;4;5;0;2;1;1;4;10;1;1.0;25.694444444444443
67.0;60.0;18;69.0;66.0;445.0;59.0;2013;66.0;59.0;62.0;19;0;67.0;15;5;0;3;1;2;3;10;1;1.0;20.75
77.0;70.0;11;63.0;58.0;434.0;64.0;2013;55.0;64.0;54.0;19;0;77.0;11;5;0;3;1;2;5;10;1;1.0;29.5625
73.0;55.0;10;65.0;65.0;427.0;67.0;2013;50.0;67.0;59.0;19;0;73.0;8;5;0;2;1;1;3;10;1;2.0;34.333333333333336
60.0;77.0;16;76.0;62.0;447.0;69.0;2013;60.0;69.0;63.0;19;1;60.0;16;5;0;3;1;2;2;10;1;2.0;33.29629629555556
81.0;70.0;17;43.0;63.0;413.0;53.0;2013;63.0;53.0;60.0;19;0;81.0;4;5;0;2;1;2;4;10;1;4.0;46.388888888888886
74.0;56.0;20;63.0;57.0;431.0;64.0;2013;58.0;64.0;57.0;159;0;74.0;10;36;0;2;1;1;3;10;1;1.0;27.1875
85.0;57.0;9;63.0;62.0;422.0;55.0;2013;45.0;55.0;52.0;19;0;85.0;8;5;0;2;1;2;3;10;1;3.0;41.44444444444444
67.0;70.0;20;66.0;57.0;423.0;61.0;2013;51.0;61.0;65.0;256;0;67.0;20;15;0;2;1;1;6;10;1;2.0;34.888888888888886
81.0;75.0;11;59.0;57.0;410.0;52.0;2013;47.0;52.0;60.0;19;0;81.0;11;5;0;3;1;2;5;10;1;2.0;30.055555555555557
81.0;70.0;20;56.0;60.0;406.0;59.0;2013;37.0;59.0;57.0;258;0;81.0;20;18;0;2;1;1;6;10;1;1.0;27.75
85.0;47.0;6;45.0;50.0;408.0;43.0;2013;60.0;43.0;60.0;19;1;85.0;8;5;0;3;1;1;3;10;1;1.0;29.055555555555557
73.0;75.0;2;48.0;55.0;407.0;59.0;2013;45.0;59.0;62.0;19;0;73.0;13;5;0;3;3;2;1;10;1;1.0;26.041666666875
67.0;52.0;11;54.0;57.0;413.0;55.0;2013;50.0;55.0;67.0;0;0;67.0;11;0;0;3;0;0;5;10;1;1.0;26.031250000625
77.0;43.0;6;53.0;63.0;413.0;59.0;2013;46.0;59.0;57.0;19;0;77.0;19;5;0;2;1;1;5;10;1;1.0;29.84375
62.0;65.0;8;68.0;64.0;438.0;63.0;2013;58.0;63.0;61.0;19;0;62.0;18;5;0;3;1;1;3;10;1;2.0;32.28125
69.0;74.0;20;55.0;74.0;414.0;54.0;2013;44.0;54.0;63.0;256;0;69.0;20;15;0;3;1;2;6;10;1;2.0;36.916666666666664
67.0;77.0;16;60.0;65.0;428.0;59.0;2013;58.0;59.0;61.0;19;1;67.0;8;5;0;3;1;2;3;10;1;2.0;34.19444444444444
64.0;43.0;8;54.0;56.0;414.0;55.0;2013;60.0;55.0;69.0;19;0;64.0;8;5;0;2;1;2;3;10;1;2.0;39.44444444444444
67.0;68.0;11;61.0;55.0;415.0;55.0;2013;49.0;55.0;65.0;19;0;67.0;11;5;0;2;1;2;5;10;1;2.0;30.194444444444443
67.0;46.0;15;59.0;61.0;411.0;50.0;2013;47.0;50.0;67.0;19;0;67.0;19;5;0;1;1;1;5;10;1;1.0;26.444444444444443
70.0;60.0;8;58.0;55.0;425.0;62.0;2013;60.0;62.0;57.0;19;0;70.0;8;5;0;2;1;1;3;10;1;2.0;33.833333333333336
70.0;56.0;8;62.0;54.0;407.0;55.0;2013;47.0;55.0;65.0;19;1;70.0;8;5;0;2;1;1;3;10;1;2.0;36.28125
67.0;77.0;15;64.0;59.0;417.0;64.0;2013;47.0;64.0;60.0;19;0;67.0;4;5;0;3;1;1;4;10;1;2.0;36.3125
64.0;60.0;8;64.0;55.0;419.0;57.0;2013;56.0;57.0;65.0;19;0;64.0;8;5;0;3;1;1;3;10;1;2.0;36.166666666666664
75.0;56.0;16;55.0;59.0;408.0;50.0;2013;49.0;50.0;60.0;19;0;75.0;16;5;0;3;1;1;2;10;1;2.0;39.333333333333336
70.0;48.0;16;53.0;66.0;397.0;52.0;2013;37.0;52.0;65.0;0;0;70.0;19;0;0;1;0;0;5;10;1;1.0;17.0624999999375
61.0;77.0;1;65.0;60.0;443.0;64.0;2013;70.0;64.0;57.0;19;0;61.0;11;5;0;3;1;2;5;10;1;1.0;28.6875
70.0;51.0;11;56.0;56.0;410.0;57.0;2013;50.0;57.0;61.0;19;0;70.0;11;5;0;2;1;1;5;10;1;2.0;33.94444444444444
70.0;61.0;11;57.0;61.0;421.0;59.0;2013;57.0;59.0;57.0;19;0;70.0;11;5;0;2;1;2;5;10;1;2.0;31.96875
63.0;47.0;11;59.0;53.0;418.0;58.0;2013;60.0;58.0;65.0;0;1;63.0;11;0;0;2;0;0;5;10;1;2.0;35.5
80.0;63.0;11;55.0;59.0;405.0;55.0;2013;49.0;55.0;55.0;19;0;80.0;11;5;0;3;1;2;5;10;1;2.0;33.6875
74.0;68.0;13;63.0;56.0;412.0;57.0;2013;47.0;57.0;57.0;19;1;74.0;16;5;0;3;1;1;2;10;1;1.0;27.75
85.0;65.0;10;56.0;65.0;403.0;44.0;2013;47.0;44.0;54.0;19;0;85.0;10;5;0;2;1;1;3;10;1;3.0;40.72222222222222
73.0;65.0;11;57.0;64.0;405.0;46.0;2013;45.0;46.0;60.0;19;0;73.0;11;5;0;2;1;2;5;10;1;1.0;28.092592593333332
77.0;57.0;18;52.0;56.0;398.0;55.0;2013;45.0;55.0;57.0;19;0;77.0;18;5;0;2;1;1;3;10;1;1.0;21.46875
81.0;56.0;6;58.0;56.0;393.0;50.0;2013;37.0;50.0;57.0;19;0;81.0;6;5;0;2;1;1;5;10;1;1.0;26.458333333125
73.0;56.0;8;66.0;52.0;394.0;50.0;2013;40.0;50.0;65.0;19;0;73.0;8;5;0;3;1;1;3;10;1;2.0;36.611111111111114
61.0;75.0;10;60.0;60.0;416.0;61.0;2013;50.0;61.0;61.0;19;1;61.0;10;5;0;2;1;1;3;10;1;2.0;37.55555555555556
74.0;75.0;16;69.0;59.0;412.0;64.0;2013;43.0;64.0;53.0;19;1;74.0;16;5;0;3;1;1;2;10;1;1.0;29.499999999375
60.0;58.0;10;55.0;55.0;416.0;69.0;2013;53.0;69.0;59.0;19;0;60.0;10;5;0;3;1;1;3;10;1;1.0;26.625
72.0;68.0;11;63.0;56.0;418.0;54.0;2013;52.0;54.0;54.0;0;0;72.0;11;0;0;2;0;0;5;10;1;2.0;31.6145833325
70.0;50.0;7;58.0;58.0;414.0;62.0;2013;52.0;62.0;54.0;19;0;70.0;7;5;0;2;1;1;5;10;1;1.0;25.1041666675
72.0;77.0;10;49.0;59.0;396.0;58.0;2013;51.0;58.0;60.0;19;0;72.0;18;5;0;2;1;1;3;10;1;1.0;29.00000000125
85.0;60.0;10;54.0;58.0;396.0;53.0;2013;42.0;53.0;50.0;19;0;85.0;10;5;0;3;1;1;3;10;1;3.0;42.833333333333336
74.0;48.0;16;59.0;59.0;393.0;53.0;2013;46.0;53.0;62.0;19;0;74.0;18;5;0;3;1;2;3;10;1;2.0;32.09375
67.0;72.0;7;54.0;65.0;412.0;57.0;2013;53.0;57.0;57.0;19;0;67.0;8;5;0;3;1;2;3;10;1;1.0;28.38888888888889
67.0;63.0;18;57.0;52.0;403.0;57.0;2013;45.0;57.0;60.0;19;0;67.0;18;5;0;3;1;2;3;10;1;1.0;25.781250000625
73.85;60.44;18;45.29;57.27;384.73;60.29;2013;33.16;60.29;57.16;19;0;73.85;18;5;0;2;1;2;3;10;1;4.0;45.666666666666664
73.0;50.0;20;66.0;59.0;406.0;53.0;2013;37.0;53.0;55.0;224;0;73.0;20;7;0;3;1;1;6;10;1;2.0;32.5625
56.0;68.0;10;51.0;46.0;409.0;58.0;2013;69.0;58.0;69.0;19;0;56.0;10;5;0;3;1;1;3;10;1;2.0;32.861111111111114
64.0;57.0;5;61.0;59.0;396.0;53.0;2013;40.0;53.0;65.0;19;0;64.0;5;5;0;2;1;1;6;10;1;2.0;32.875
73.0;63.0;10;60.0;56.0;411.0;57.0;2013;53.0;57.0;52.0;19;0;73.0;10;5;0;2;1;1;3;10;1;2.0;39.111111111111114
67.0;68.0;8;65.0;55.0;425.0;57.0;2013;58.0;57.0;52.0;19;0;67.0;8;5;0;2;1;1;3;10;1;2.0;32.6875
61.0;43.0;7;57.0;54.0;407.0;57.0;2013;53.0;57.0;62.0;19;0;61.0;7;5;0;1;1;1;5;10;1;1.0;28.375
67.0;89.0;2;62.0;59.0;408.0;59.0;2013;50.0;59.0;57.0;19;0;67.0;13;5;0;4;1;1;1;10;1;3.0;42.666666666666664
74.0;63.0;20;61.0;57.0;406.0;53.0;2013;46.0;53.0;53.0;249;0;74.0;20;30;0;2;1;1;6;10;1;1.0;15.458333333
55.0;56.0;1;62.0;52.0;405.0;57.0;2013;47.0;57.0;67.0;19;0;55.0;1;5;0;2;1;2;5;10;1;2.0;34.22222222222222
64.0;59.0;11;52.0;57.0;399.0;52.0;2013;59.0;52.0;65.0;19;0;64.0;11;5;0;2;1;2;5;10;1;2.0;35.111111111111114
67.0;59.0;11;56.0;56.0;409.0;67.0;2013;55.0;67.0;54.0;19;0;67.0;11;5;0;2;1;2;5;10;1;1.0;27.5625
55.0;63.0;7;52.0;53.0;394.0;56.0;2013;42.0;56.0;69.0;19;0;55.0;7;5;0;2;1;2;5;10;1;1.0;8.0625
65.0;65.0;6;69.0;63.0;420.0;68.0;2013;49.0;68.0;51.0;19;1;65.0;6;5;0;3;1;1;5;10;1;2.0;33.666666666666664
68.0;70.0;10;73.0;61.0;414.0;56.0;2013;46.0;56.0;55.0;19;0;68.0;10;5;0;3;1;2;3;10;1;2.0;31.3125
67.0;55.0;8;62.0;59.0;414.0;57.0;2013;56.0;57.0;55.0;19;0;67.0;8;5;0;3;1;2;3;10;1;2.0;31.1875
70.0;63.0;22;54.0;55.0;392.0;57.0;2013;45.0;57.0;59.0;237;0;70.0;22;15;0;2;1;2;6;10;1;2.0;37.166666666666664
80.0;77.0;7;59.0;57.0;400.0;52.0;2013;49.0;52.0;51.0;19;0;80.0;7;5;0;2;1;2;5;10;1;2.0;34.27777777777778
70.0;61.0;20;57.0;61.0;391.0;57.0;2013;33.0;57.0;57.0;247;0;70.0;8;15;0;2;1;2;3;10;1;1.0;24.71875
64.0;72.0;16;59.0;55.0;403.0;55.0;2013;47.0;55.0;60.0;19;0;64.0;7;5;0;3;1;1;5;10;1;1.0;27.96875
69.0;50.0;15;59.0;55.0;400.0;63.0;2013;44.0;63.0;55.0;19;1;69.0;4;5;0;3;1;1;4;10;1;1.0;5.875
58.0;61.0;1;57.0;55.0;391.0;55.0;2013;36.0;55.0;67.0;19;0;58.0;1;5;0;1;1;1;5;10;1;1.0;2.25
64.0;59.0;20;57.0;54.0;403.0;64.0;2013;43.0;64.0;55.0;237;0;64.0;20;15;0;3;1;2;6;10;1;1.0;3.0
61.0;57.0;11;61.0;52.0;405.0;53.0;2013;51.0;53.0;62.0;19;0;61.0;11;5;0;2;1;1;5;10;1;1.0;7.52083333375
67.0;65.0;11;54.0;54.0;405.0;57.0;2013;53.0;57.0;55.0;19;0;67.0;11;5;0;2;1;1;5;10;1;1.0;20.822916668125
61.0;51.0;10;62.0;64.0;393.0;52.0;2013;39.0;52.0;65.0;19;0;61.0;11;5;0;3;1;2;5;10;1;2.0;31.75
64.0;75.0;4;57.0;54.0;397.0;52.0;2013;49.0;52.0;62.0;19;0;64.0;18;5;0;2;1;1;3;10;1;2.0;34.55555555555556
67.0;50.0;10;57.0;61.0;413.0;55.0;2013;66.0;55.0;55.0;19;0;67.0;10;5;0;3;1;2;3;10;1;2.0;31.77777777777778
65.0;43.0;7;57.0;61.0;412.0;63.0;2013;50.0;63.0;51.0;19;0;65.0;7;5;0;1;1;1;5;10;1;1.0;19.968750000625
58.0;53.0;7;58.0;55.0;373.0;57.0;2013;45.0;57.0;52.0;19;0;58.0;7;5;0;1;1;1;5;7;1;1.0;20.395833332625
58.0;60.0;20;72.0;47.0;400.0;58.0;2013;45.0;58.0;55.0;259;0;58.0;20;16;0;1;1;1;6;4;1;1.0;29.75
61.0;45.0;5;50.0;55.0;376.0;52.0;2013;50.0;52.0;45.0;19;1;61.0;5;5;0;0;1;1;6;4;1;1.0;10.375
53.05;60.44;22;57.8;46.93;371.57;54.35;2013;54.39;54.35;49.63;237;1;53.05;22;15;0;2;1;1;6;4;1;1.0;10.437499999375
74.0;57.0;19;64.0;57.0;400.0;50.0;2013;56.0;50.0;53.0;19;0;74.0;19;5;0;2;1;1;5;6;1;1.0;9.53125
52.0;60.0;11;59.0;55.0;396.0;59.0;2013;53.0;59.0;53.0;19;0;52.0;11;5;0;5;1;1;5;6;1;2.0;36.72222222222222
84.0;72.0;14;57.0;71.0;471.0;74.0;2013;53.0;74.0;74.0;0;0;84.0;16;0;0;3;0;0;2;10;3;2.0;36.0
84.0;54.0;20;52.0;65.0;463.0;60.0;2013;56.0;60.0;80.0;0;0;84.0;20;0;0;2;0;0;6;10;3;1.0;27.6875
84.0;59.0;11;56.0;62.0;469.0;70.0;2013;59.0;70.0;66.0;0;0;84.0;11;0;0;2;0;0;5;10;3;2.0;31.77777777777778
68.0;61.0;7;77.0;50.0;478.0;77.0;2013;60.0;77.0;70.0;19;0;68.0;7;5;0;2;1;2;5;10;3;2.0;36.72222222222222
69.0;58.0;22;59.0;65.0;440.0;54.0;2013;50.0;54.0;74.0;0;1;69.0;22;0;0;2;0;0;6;10;3;2.0;37.94444444444444
68.0;49.0;11;68.0;59.0;450.0;63.0;2013;60.0;63.0;70.0;19;0;68.0;11;5;0;3;1;2;5;10;3;1.0;2.125
77.0;70.0;7;69.0;55.0;447.0;67.0;2013;57.0;67.0;62.0;19;0;77.0;7;5;0;2;1;1;5;10;3;1.0;13.0
75.0;47.0;8;63.0;47.0;429.0;78.0;2013;49.0;78.0;65.0;19;0;75.0;8;5;0;3;1;1;3;10;3;1.0;0.1875
91.0;80.0;8;48.0;59.0;425.0;55.0;2013;56.0;55.0;57.0;19;0;91.0;8;5;0;3;1;2;3;10;3;3.0;40.55555555555556
76.0;56.0;11;58.0;62.0;437.0;63.0;2013;53.0;63.0;59.0;19;0;76.0;11;5;0;2;1;2;5;10;3;2.0;34.46875
73.0;45.0;20;59.0;62.0;426.0;57.0;2013;50.0;57.0;66.0;0;0;73.0;19;0;0;1;0;0;5;10;3;1.0;27.666666666666668
75.0;45.0;10;55.0;56.0;431.0;54.0;2013;54.0;54.0;60.0;19;0;75.0;10;5;0;3;1;1;3;10;3;1.0;28.72222222222222
69.0;60.0;10;59.0;62.0;423.0;60.0;2013;48.0;60.0;66.0;0;0;69.0;16;0;0;3;0;0;2;10;3;2.0;32.44444444444444
85.0;61.0;9;54.0;58.0;421.0;50.0;2013;61.0;50.0;57.0;19;0;85.0;16;5;0;3;1;2;2;10;3;2.0;35.833333333333336
85.0;68.0;10;62.0;54.0;416.0;57.0;2013;42.0;57.0;55.0;19;0;85.0;10;5;0;2;1;1;3;10;3;1.0;29.0
73.0;56.0;8;56.0;58.0;408.0;60.0;2013;48.0;60.0;66.0;0;0;73.0;8;0;0;3;0;0;3;10;3;2.0;37.55555555555556
75.0;30.0;7;59.0;53.0;432.0;68.0;2013;54.0;68.0;52.0;19;1;75.0;7;5;0;2;1;2;5;10;3;1.0;28.52777777777778
73.0;56.0;9;59.0;62.0;419.0;67.0;2013;53.0;67.0;57.0;0;1;73.0;9;0;0;3;0;0;4;10;3;2.0;33.1875
69.0;60.0;10;47.0;60.0;433.0;67.0;2013;74.0;67.0;55.0;0;0;69.0;10;0;0;2;0;0;3;10;3;2.0;37.166666666666664
73.0;61.0;7;47.0;62.0;417.0;54.0;2013;62.0;54.0;60.0;0;0;73.0;7;0;0;2;0;0;5;10;3;2.0;33.94444444444444
77.0;52.0;7;57.0;55.0;402.0;53.0;2013;42.0;53.0;62.0;19;0;77.0;7;5;0;2;1;1;5;10;3;2.0;33.791666667499996
76.0;53.0;20;61.0;63.0;421.0;60.0;2013;46.0;60.0;53.0;225;0;76.0;20;15;0;2;1;1;6;10;3;2.0;32.625
80.0;61.0;21;58.0;55.0;407.0;53.0;2013;42.0;53.0;57.0;0;0;80.0;2;0;0;1;0;0;1;10;3;1.0;26.77777777777778
70.78;71.98;20;70.07;61.55;423.57;54.35;2013;52.03;54.35;59.37;19;0;70.78;1;5;0;2;1;2;5;10;3;2.0;34.15625
73.0;70.0;11;57.0;61.0;400.0;57.0;2013;42.0;57.0;62.0;19;0;73.0;20;5;0;3;1;2;6;10;3;1.0;28.555555556111113
58.0;57.0;18;46.0;62.0;412.0;67.0;2013;59.0;67.0;66.0;0;0;58.0;18;0;0;3;0;0;3;10;3;2.0;32.361111111111114
63.87;79.55;10;51.94;63.57;413.66;58.76;2013;56.21;58.76;63.02;19;0;63.87;10;5;0;2;1;1;3;10;3;1.0;21.75
76.0;51.0;12;65.0;58.0;426.0;60.0;2013;55.0;60.0;50.0;19;1;76.0;11;5;0;2;1;1;5;10;3;1.0;28.944444444444443
74.0;80.0;20;59.0;57.0;421.0;61.0;2013;53.0;61.0;51.0;260;0;74.0;11;14;0;2;1;1;5;10;3;1.0;22.96875
84.0;61.0;11;65.0;55.0;405.0;54.0;2013;50.0;54.0;54.0;19;1;84.0;11;5;0;2;1;2;5;10;3;1.0;17.5625
70.0;75.0;20;59.0;55.0;421.0;70.0;2013;53.0;70.0;51.0;40;1;70.0;8;15;0;2;1;2;3;10;3;2.0;31.805555555555557
66.56;61.66;18;53.24;63.39;414.42;54.28;2013;55.62;54.28;59.57;19;0;66.56;19;5;0;2;1;2;5;10;3;1.0;27.93518518516667
73.0;65.0;8;56.0;50.0;409.0;63.0;2013;53.0;63.0;55.0;0;0;73.0;16;0;0;3;0;0;2;10;3;1.0;20.28125
72.0;63.0;11;62.0;57.0;414.0;53.0;2013;53.0;53.0;57.0;19;0;72.0;11;5;0;3;1;1;5;10;3;2.0;32.22222222222222
77.0;65.0;5;54.0;62.0;403.0;55.0;2013;45.0;55.0;54.0;19;0;77.0;5;5;0;2;1;1;6;10;3;1.0;25.824074073333335
85.0;52.0;20;48.0;59.0;380.0;52.0;2013;39.0;52.0;57.0;203;0;85.0;20;15;0;2;1;1;6;10;3;2.0;33.10416666625
64.0;72.0;8;56.0;60.0;407.0;53.0;2013;52.0;53.0;64.0;19;0;64.0;7;5;0;1;1;1;5;10;3;2.0;33.861111111111114
51.0;50.0;11;56.0;65.0;422.0;70.0;2013;59.0;70.0;63.0;0;0;51.0;11;0;0;2;0;0;5;10;3;2.0;33.5
78.0;61.0;4;39.0;41.0;379.0;70.0;2013;48.0;70.0;57.0;0;0;78.0;4;0;0;3;0;0;4;10;3;2.0;31.916666666666668
60.0;56.0;8;55.0;67.0;419.0;69.0;2013;53.0;69.0;55.0;19;0;60.0;8;5;0;3;1;2;3;10;3;1.0;27.38888888888889
67.0;60.0;8;60.0;58.0;403.0;52.0;2013;47.0;52.0;61.0;19;0;67.0;8;5;0;2;1;1;3;10;3;2.0;35.611111111111114
58.0;72.0;10;67.0;64.0;423.0;58.0;2013;56.0;58.0;60.0;19;0;58.0;10;5;0;2;1;1;3;10;3;2.0;35.27777777777778
73.0;50.0;21;52.0;56.0;405.0;70.0;2013;53.0;70.0;50.0;0;0;73.0;22;0;0;3;0;0;6;10;3;1.0;26.78125
73.0;51.0;9;46.0;50.0;380.0;54.0;2013;46.0;54.0;63.0;0;0;73.0;8;0;0;2;0;0;3;10;3;2.0;34.0
51.0;70.0;11;56.0;67.0;416.0;60.0;2013;56.0;60.0;63.0;0;0;51.0;11;0;0;3;0;0;5;10;3;1.0;17.77777777777778
73.0;50.0;20;56.0;56.0;405.0;50.0;2013;62.0;50.0;55.0;0;0;73.0;17;0;0;2;0;0;2;10;3;1.0;29.574074075
65.0;45.0;11;52.0;54.0;416.0;67.0;2013;62.0;67.0;50.0;0;0;65.0;11;0;0;2;0;0;5;10;3;2.0;34.5
76.0;68.0;11;54.0;56.0;395.0;54.0;2013;40.0;54.0;50.0;19;0;76.0;11;5;0;2;1;2;5;10;3;2.0;30.5625
67.0;65.0;10;55.0;55.0;404.0;61.0;2013;57.0;61.0;55.0;0;0;67.0;10;0;0;2;0;0;3;10;3;1.0;16.72222222222222
70.0;47.0;5;54.0;50.0;398.0;50.0;2013;55.0;50.0;57.0;19;0;70.0;5;5;0;2;1;1;6;10;3;2.0;32.2708333335625
58.0;59.0;14;59.0;60.0;416.0;78.0;2013;50.0;78.0;50.0;0;1;58.0;6;0;0;3;0;0;5;10;3;2.0;35.5
61.0;48.0;4;46.0;58.0;396.0;70.0;2013;53.0;70.0;57.0;0;0;61.0;4;0;0;2;0;0;4;10;3;2.0;34.5
76.0;56.0;12;63.0;67.0;401.0;50.0;2013;48.0;50.0;51.0;19;0;76.0;19;5;0;2;1;1;5;10;3;2.0;32.25
68.0;41.0;2;63.0;44.0;391.0;63.0;2013;37.0;63.0;56.0;19;0;68.0;11;5;0;2;1;1;5;10;3;1.0;4.78125
69.96;73.68;1;57.8;55.8;405.24;52.31;2013;51.03;52.31;52.14;19;0;69.96;1;5;0;1;1;1;5;10;3;2.0;30.7708333325
61.0;50.0;10;65.0;54.0;397.0;63.0;2013;43.0;63.0;60.0;0;0;61.0;9;0;0;3;0;0;4;10;3;2.0;38.388888888888886
62.0;47.0;20;63.0;54.0;398.0;60.0;2013;51.0;60.0;61.0;58;0;62.0;20;15;0;2;1;1;6;10;3;1.0;5.1875
81.0;56.0;16;54.0;52.0;384.0;55.0;2013;45.0;55.0;51.0;19;1;81.0;8;5;0;2;1;1;3;10;3;2.0;32.0
68.0;54.0;6;66.0;61.0;405.0;51.0;2013;51.0;51.0;55.0;0;1;68.0;18;0;0;2;0;0;3;10;3;2.0;34.5
67.0;48.0;11;66.0;54.0;408.0;53.0;2013;57.0;53.0;55.0;19;0;67.0;11;5;0;3;1;1;5;10;3;2.0;30.444444444444443
67.0;68.0;17;57.0;52.0;391.0;50.0;2013;49.0;50.0;60.0;19;0;67.0;9;5;0;3;1;2;4;10;3;2.0;31.555555555555557
58.0;47.0;20;54.0;54.0;390.0;54.0;2013;53.0;54.0;66.0;0;0;58.0;20;0;0;2;0;0;6;10;3;1.0;10.96875
70.26;62.69;5;55.09;58.28;401.39;54.6;2013;53.46;54.6;50.58;19;0;70.26;18;5;0;2;1;2;3;10;3;1.0;24.46875
61.0;60.0;20;56.0;58.0;406.0;64.0;2013;52.0;64.0;52.0;250;1;61.0;4;15;0;3;1;1;4;10;3;2.0;39.77777777777778
51.0;52.0;1;51.0;50.0;385.0;57.0;2013;50.0;57.0;70.0;0;0;51.0;1;0;0;2;0;0;5;10;3;2.0;31.694444444444443
64.0;55.0;6;59.0;64.0;400.0;52.0;2013;47.0;52.0;55.0;19;0;64.0;19;5;0;2;1;2;5;10;3;1.0;23.86111111111111
62.0;52.0;11;57.0;55.0;392.0;51.0;2013;47.0;51.0;60.0;19;0;62.0;11;5;0;2;1;2;5;10;3;1.0;22.75
74.79;73.24;7;57.23;42.72;373.19;58.33;2013;33.84;58.33;54.74;19;0;74.79;7;5;0;2;1;2;5;10;3;1.0;18.312500000625
65.0;50.0;20;59.0;52.0;390.0;47.0;2013;47.0;47.0;60.0;261;0;65.0;8;12;0;3;1;1;3;10;3;1.0;27.194444444444443
